cal_sbid,sbid,field
60006,60005,VAST_1552-56
60006,60009,VAST_2257+00
60006,60010,VAST_2257-06
60006,60038,VAST_1600-50
60006,60039,VAST_1636-50
60006,60040,VAST_1644-43
60006,60041,VAST_1651-37
60006,60042,VAST_1721-37
60006,60043,VAST_1752-31
60006,60044,VAST_1806-25
60006,60045,VAST_1718-43
60334,60073,VAST_1033+06
60334,60074,VAST_1057+06
60334,60085,VAST_1416-06
60334,60114,VAST_1819-18
60334,60137,VAST_1441-06
60334,60147,VAST_1739-25
60334,60182,VAST_1824-06
60334,60209,VAST_1824+00
60334,60211,VAST_1856+12
60334,60212,VAST_1912+18
60334,60213,VAST_1922+12
60334,60214,VAST_1849+06
60334,60215,VAST_1849+00
60334,60216,VAST_1849-06
60334,60217,VAST_1914+00
60334,60218,VAST_1914+06
60334,60219,VAST_1938+18
60334,60220,VAST_1955+25
60334,60312,VAST_2322+00
60334,60321,VAST_0530-68
60334,60330,VAST_0913-50
60334,60331,VAST_0931-56
60334,60333,VAST_1831-12
60363,60349,VAST_1014-56
60363,60350,VAST_1045-62
60363,60351,VAST_1056-56
60363,60352,VAST_1135-62
60363,60353,VAST_1224-62
60363,60354,VAST_1314-62
60363,60355,VAST_1404-62
60363,60365,VAST_1753-18
60363,60366,VAST_1806-12
60363,60379,VAST_2347-06
60363,60385,VAST_0127-73
60363,60434,VAST_1428-56
60363,60435,VAST_1453-62
60363,60436,VAST_1510-56
60549,60472,VAST_0822-43
60549,60548,VAST_1724-31
