cal_sbid,sbid,field
49026,48991,VAST_0828-31
49026,48992,VAST_0840-37
49026,48993,VAST_0855-43
49026,48994,VAST_0913-50
49026,48995,VAST_0931-56
49026,48996,VAST_0950-50
49026,48997,VAST_1014-56
49026,48998,VAST_1045-62
49026,48999,VAST_1056-56
49026,49000,VAST_1135-62
49026,49001,VAST_1224-62
49026,49002,VAST_1314-62
49026,49003,VAST_1404-62
49026,49004,VAST_1428-56
49026,49005,VAST_1453-62
49026,49006,VAST_1510-56
49026,49007,VAST_1552-56
49026,49008,VAST_1600-50
49026,49009,VAST_1636-50
49026,49010,VAST_1644-43
49026,49011,VAST_1651-37
49026,49012,VAST_1718-43
49026,49013,VAST_1721-37
49026,49014,VAST_1724-31
49026,49015,VAST_1739-25
49026,49016,VAST_1752-31
49026,49017,VAST_1753-18
49026,49018,VAST_1806-12
49026,49019,VAST_1806-25
49026,49020,VAST_1819-18
49026,49021,VAST_1831-12
49026,49027,VAST_0127-73
49026,49028,VAST_0530-68
49026,49029,VAST_0709-12
49026,49030,VAST_0725-18
49026,49031,VAST_0734-12
49026,49032,VAST_0741-25
49026,49033,VAST_0751-18
49026,49034,VAST_0800-31
49026,49035,VAST_0809-25
49026,49036,VAST_0810-37
49026,49037,VAST_0822-43
