cal_sbid,sbid,field
51482,51481,VAST_1404-62
51482,51483,VAST_1636-50
51482,51484,VAST_1644-43
51482,51485,VAST_1718-43
51482,51486,VAST_1721-37
51482,51487,VAST_1724-31
51482,51488,VAST_1739-25
51482,51489,VAST_1753-18
51482,51490,VAST_1806-12
51482,51491,VAST_1819-18
51482,51492,VAST_1831-12
51524,51517,VAST_1045-62
51524,51518,VAST_1135-62
51524,51519,VAST_1224-62
51524,51520,VAST_1314-62
51524,51521,VAST_1428-56
51524,51522,VAST_1453-62
51524,51523,VAST_1510-56
51524,51525,VAST_1552-56
51524,51526,VAST_1600-50
51524,51527,VAST_1651-37
51524,51528,VAST_1752-31
51524,51529,VAST_1806-25
51560,51545,VAST_0709-12
51560,51546,VAST_0751-18
51560,51547,VAST_0809-25
51560,51548,VAST_0828-31
51560,51549,VAST_0840-37
51560,51550,VAST_0855-43
51560,51551,VAST_0913-50
51560,51552,VAST_0931-56
51560,51553,VAST_0950-50
51560,51554,VAST_1014-56
51560,51555,VAST_1056-56
51560,51563,VAST_0127-73
51560,51565,VAST_0530-68
51560,51566,VAST_0741-25
51560,51567,VAST_0725-18
51560,51568,VAST_0734-12
51560,51569,VAST_0810-37
51560,51570,VAST_0800-31
51560,51571,VAST_0822-43
