Component_ID,RA,DEC,RA_comp,DEC_comp
SB86050_component_3a,116.832099,-33.179811,116.832013,-33.179714
SB86050_component_46a,117.772866,-33.526716,117.772794,-33.526665
SB86050_component_170a,120.358012,-33.605524,120.358135,-33.605527
SB86050_component_257a,121.639363,-29.193042,121.639355,-29.193028
