Component_ID,RA,DEC,RA_comp,DEC_comp
SB85951_component_4a,112.881297,-22.4058,112.881285,-22.405796
SB85951_component_29a,109.558963,-18.217774,109.558992,-18.217793
SB85951_component_95a,111.458999,-19.071958,111.459023,-19.071965
SB85951_component_214a,109.851511,-19.922314,109.851555,-19.922361
