Component_ID,RA,DEC,RA_comp,DEC_comp
SB86093_component_18a,288.226105,5.300142,288.226074,5.300117
SB86093_component_38a,290.577645,8.699293,290.57764,8.699271
SB86093_component_75a,284.132618,6.171265,284.132662,6.171324
