Component_ID,RA,DEC,RA_comp,DEC_comp
SB86239_component_31a,109.559,-18.217785,109.558992,-18.217793
SB86239_component_92a,111.458991,-19.071941,111.459023,-19.071965
SB86239_component_214a,109.851504,-19.922298,109.851555,-19.922361
