Component_ID,RA,DEC,RA_comp,DEC_comp
SB86213_component_4a,104.046285,-3.385223,104.046336,-3.385217
SB86213_component_10a,111.072336,-7.255418,111.072053,-7.255653
SB86213_component_15a,104.763537,-6.352903,104.76355,-6.352943
SB86213_component_55a,107.437733,-2.921553,107.437728,-2.921527
SB86213_component_72a,102.688076,-8.666829,102.68823,-8.666717
