Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB85851_component_12a,115.061359,-24.743546,597.052001953125,1798.3494873046875,115.06125546255147,-24.743757068063793,671.6080140081482,0.8465204515580664,0.888988799269869
SB85851_component_14a,119.938205,-25.4696,502.3479919433594,533.2781372070312,119.93820157780216,-25.469795092105212,519.1591822506027,0.9213938235159677,0.967618428254769
SB85851_component_18a,115.739148,-28.396862,442.6910095214844,353.5870666503906,115.73895997217427,-28.397172717327827,500.4383276484123,0.8423475242920905,0.8846065240480564
SB85851_component_19a,116.623541,-20.634483,398.4549865722656,1097.672119140625,116.6231687939511,-20.634811890961927,402.72615261542984,0.9421294918948874,0.9893943663319953
SB85851_component_27a,113.987207,-22.549751,289.5169982910156,1092.51708984375,113.98711344681062,-22.549922198482587,281.7363555285679,0.9785259350309418,1.0276167509438048
SB85851_component_28a,112.513335,-21.408989,307.7820129394531,350.9486999511719,112.51325686145995,-21.4092992462836,317.5311756669741,0.9229921982150955,0.9692969904229314
SB85851_component_39a,112.496218,-21.883843,237.9669952392578,480.74139404296875,112.4961009188148,-21.884147062873986,249.44033356218503,0.9084294689927043,0.9540036763137709
SB85851_component_40a,114.971503,-21.823702,235.18699645996094,894.2470703125,114.97142312143144,-21.823902774314746,232.89202570727548,0.9616119533326112,1.0098542264198003
SB85851_component_43a,114.36008,-28.5007,247.6510009765625,205.69020080566406,114.35989820047152,-28.50100941761068,249.5178294684065,0.9451041487207189,0.992518256126942
SB85851_component_45a,115.584381,-28.573133,239.0030059814453,171.57431030273438,115.5842261101313,-28.573449745099335,251.57328600901747,0.904648789647884,0.9500333273576528
SB85851_component_49a,114.66853,-22.780267,223.33200073242188,1122.2713623046875,114.66841541029609,-22.780424366195213,240.99468232911246,0.8824389366550629,0.9267092475817799
SB85851_component_51a,113.22326,-26.128123,219.7790069580078,626.1510009765625,113.22293771636194,-26.128258437161563,216.54670882520097,0.9664419768564841,1.0149265631897273
SB85851_component_56a,118.013811,-21.171027,190.2030029296875,605.7420043945312,118.01367456488286,-21.17130850223268,197.36266779032715,0.917684778364494,0.9637233072454924
SB85851_component_57a,115.914838,-22.861878,197.9929962158203,942.8237915039062,115.91467625325504,-22.86206079365124,202.25962113573084,0.9321414152898274,0.978905206605488
SB85851_component_59a,115.468409,-24.627573,184.99600219726562,787.217041015625,115.46832014724791,-24.627803835963828,215.57802307603828,0.8171448051664123,0.8581394316433367
SB85851_component_60a,115.633743,-20.72813,180.7729949951172,682.1622924804688,115.63331062755533,-20.72847685303961,194.90465319873456,0.8831866818856356,0.927494505791978
SB85851_component_63a,112.957193,-21.063958,179.77999877929688,241.6397705078125,112.95704922045883,-21.06425397344083,205.43136558538953,0.8333276380619259,0.8751341269966372
SB85851_component_65a,114.854148,-23.025546,162.95599365234375,835.6718139648438,114.85401186794114,-23.025718662679576,203.6994907434992,0.7617659587646423,0.7999823320989047
SB85851_component_66a,111.914373,-25.794575,171.79400634765625,149.51609802246094,111.91399558960279,-25.794703730082965,180.7039433249248,0.9052771192271831,0.9506931790567096
SB85851_component_67a,115.203944,-25.505113,157.56199645996094,776.16748046875,115.20374280238389,-25.505284267521528,162.53819560208888,0.9230754627971519,0.9693844322333305
SB85851_component_69a,114.336919,-28.543745,153.4759979248047,113.51775360107422,114.3366879051487,-28.54405436703219,172.79029669472294,0.8457894844542574,0.8882211609136723
SB85851_component_70a,117.525143,-23.960646,144.9969940185547,703.868896484375,117.52505071102091,-23.960946924869337,139.59702391203902,0.989063112548478,1.0386825589485218
