Component_ID,RA,DEC,RA_comp,DEC_comp
SB85786_component_28a,287.992758,16.196371,287.992739,16.196351
SB85786_component_44a,293.340803,15.07951,293.340854,15.079556
SB85786_component_67a,291.420109,12.460584,291.420071,12.46058
