Component_ID,RA,DEC,RA_comp,DEC_comp
SB85933_component_15a,131.218036,-37.702589,131.218005,-37.702605
SB85933_component_60a,133.250929,-38.404503,133.250768,-38.404586
SB85933_component_139a,128.342666,-44.694296,128.342981,-44.694088
