Component_ID,RA,DEC,RA_comp,DEC_comp
SB86214_component_12a,107.014059,-14.35442,107.014065,-14.354393
SB86214_component_178a,107.750564,-13.992035,107.750566,-13.992018
SB86214_component_246a,106.025944,-13.122857,106.025984,-13.122867
SB86214_component_335a,112.324245,-13.333854,112.32424,-13.333964
