Component_ID,RA,DEC,RA_comp,DEC_comp
SB86064_component_31a,268.859631,-22.536238,268.859519,-22.536282
SB86064_component_39a,268.288079,-18.727285,268.287869,-18.727367
SB86064_component_54a,274.903736,-20.608736,274.903731,-20.60877
SB86064_component_286a,267.922265,-19.84673,267.922266,-19.846529
