Component_ID,RA,DEC,RA_comp,DEC_comp
SB85797_component_3a,267.963605,-25.400034,267.963594,-25.400018
SB85797_component_31a,268.137945,-29.945825,268.13795,-29.945811
SB85797_component_109a,271.91955,-25.107173,271.919532,-25.107207
