cal_sbid,sbid,field
63255,63200,VAST_1555+06
63255,63202,VAST_1620+06
63255,63203,VAST_1600-50
63255,63204,VAST_1636-50
63255,63205,VAST_1651-37
63255,63206,VAST_1724-31
63255,63207,VAST_1753-18
63255,63208,VAST_1955+25
63255,63209,VAST_1824-06
63255,63210,VAST_1824+00
63255,63211,VAST_1806-12
63255,63212,VAST_1819-18
63255,63213,VAST_1831-12
63255,63214,VAST_1849+00
63255,63215,VAST_1849+06
63255,63216,VAST_1912+18
63255,63223,VAST_1056-56
63255,63224,VAST_1135-62
63255,63225,VAST_1224-62
63255,63227,VAST_1552-56
63255,63228,VAST_1620-06
63255,63229,VAST_1645+00
63255,63230,VAST_1710-06
63255,63231,VAST_1721-37
63255,63232,VAST_1739-25
63255,63234,VAST_1718-43
63255,63235,VAST_1806-25
63255,63236,VAST_1849-06
63255,63237,VAST_1856+12
63255,63238,VAST_1914+06
63255,63248,VAST_0306+00
63255,63250,VAST_1014-56
63255,63251,VAST_1045-62
63255,63272,VAST_0131-37
63255,63273,VAST_0124-31
63255,63274,VAST_0126-06
63255,63275,VAST_0151-06
63320,63300,VAST_0331-06
63320,63301,VAST_0530-68
63320,63302,VAST_0334-37
63320,63303,VAST_0420+00
63320,63304,VAST_0420+06
63320,63305,VAST_0341-50
63320,63306,VAST_0352-56
63320,63316,VAST_1351+00
63320,63317,VAST_1416+06
63320,63318,VAST_1310-31
63320,63322,VAST_1938+18
63389,63338,VAST_0241-06
63389,63339,VAST_0320-43
63389,63346,VAST_1237-06
63389,63347,VAST_1250-43
63389,63348,VAST_1255-50
63389,63349,VAST_1316-37
63389,63350,VAST_1347-37
63389,63351,VAST_1416+00
63389,63352,VAST_1351-06
63389,63353,VAST_1441+06
63389,63354,VAST_1441+00
63389,63355,VAST_1506+06
63389,63358,VAST_1914+00
63389,63359,VAST_1752-31
63389,63362,VAST_0028-31
63389,63363,VAST_0101-37
63389,63364,VAST_0140-43
63389,63365,VAST_0152-31
63389,63366,VAST_0202-37
63389,63367,VAST_0216-06
63389,63368,VAST_0221-31
63389,63369,VAST_0213-43
63389,63370,VAST_0303-37
63389,63371,VAST_0306-06
63389,63372,VAST_0304-50
63389,63373,VAST_0247-43
63389,63374,VAST_0310-56
63389,63375,VAST_0249-31
63389,63376,VAST_0216+06
63389,63379,VAST_0822-43
63389,63384,VAST_1332-50
63389,63385,VAST_1357-43
63389,63393,VAST_0056-31
63389,63395,VAST_0241+06
63389,63404,VAST_1506+00
63389,63405,VAST_1531-06
63389,63407,VAST_1644-43
63389,63408,VAST_1555-06
63389,63409,VAST_1645-06
63389,63413,VAST_2338-56
63389,63414,VAST_0000-50
63389,63415,VAST_0030-37
63389,63416,VAST_0033-43
63389,63417,VAST_0036-50
63389,63418,VAST_0106-43
63389,63419,VAST_0113-50
63389,63420,VAST_0150-50
63389,63421,VAST_0145-56
63389,63422,VAST_0233-37
63389,63423,VAST_0227-50
63389,63424,VAST_0228-56
