cal_sbid,sbid,field
64740,64311,VAST_0530-68
64740,64323,VAST_1441-06
64740,64347,VAST_0054-25
64740,64350,VAST_0127-73
64740,64372,VAST_0913-50
64740,64374,VAST_0931-56
64740,64381,VAST_1314-62
64740,64387,VAST_1404-62
64740,64391,VAST_1955+25
64740,64691,VAST_1428-56
64740,64695,VAST_1922+12
64740,64696,VAST_1938+18
64740,64697,VAST_2028-06
64740,64698,VAST_2053+00
64740,64699,VAST_2118+06
64740,64700,VAST_2322-06
64740,64701,VAST_2347+00
64740,64702,VAST_2118+00
64740,64703,VAST_0012+06
64740,64704,VAST_0012+00
64740,64706,VAST_0037+06
64740,64707,VAST_0037+00
64740,64708,VAST_2347+06
64740,64709,VAST_2303-31
64740,64710,VAST_2326-43
64740,64711,VAST_0216+00
64740,64712,VAST_0102+06
64740,64713,VAST_0037-06
64740,64714,VAST_0102+00
64740,64715,VAST_0102-06
64740,64716,VAST_0126+00
64740,64717,VAST_0331+06
64740,64718,VAST_0331+00
64740,64719,VAST_0126+06
64740,64720,VAST_0355-06
64740,64721,VAST_0420-06
64740,64722,VAST_0414-31
64740,64723,VAST_0445+00
64740,64726,VAST_1739-25
64740,64727,VAST_1600-50
64740,64728,VAST_1724-31
64740,64729,VAST_1806-25
64740,64730,VAST_1806-12
64740,64731,VAST_1819-18
64740,64732,VAST_1831-12
64740,64733,VAST_1849-06
64740,64734,VAST_1752-31
64740,64735,VAST_1753-18
64740,64736,VAST_1800+00
64740,64737,VAST_1824-06
64740,64738,VAST_1849+06
64740,64739,VAST_1914-06
64740,64741,VAST_2143+00
64740,64742,VAST_2208+06
64740,64743,VAST_2208+00
64740,64744,VAST_2233+06
64740,64745,VAST_2323-50
64740,64746,VAST_0021-56
64740,64748,VAST_1033-06
64740,64749,VAST_1049-31
64740,64750,VAST_1117-31
64740,64751,VAST_1147+06
64740,64752,VAST_1212+06
64740,64753,VAST_1212+00
64740,64754,VAST_1237+06
64740,64755,VAST_1242-31
64740,64756,VAST_1453-62
64740,64757,VAST_1510-56
64740,64759,VAST_1552-56
64740,64760,VAST_1651-37
64740,64762,VAST_1636-50
64740,64763,VAST_1721-37
64740,64764,VAST_1718-43
64740,64766,VAST_1914+00
64740,64767,VAST_1939-06
64740,64768,VAST_2143+06
64740,64769,VAST_2233+00
64740,64770,VAST_2253-43
64740,64771,VAST_2256-56
64740,64772,VAST_2138-31
64740,64773,VAST_2118-06
64740,64774,VAST_2143-06
64740,64775,VAST_2207-31
64740,64787,VAST_0600+06
64740,64788,VAST_0600+00
