cal_sbid,sbid,field
61935,61921,VAST_0140-43
61935,61922,VAST_0202-37
61935,61923,VAST_0221-31
61935,61924,VAST_0213-43
61935,61925,VAST_0249-31
61935,61926,VAST_0247-43
61935,61927,VAST_0310-56
61942,61938,VAST_1310-31
61942,61939,VAST_1351+00
61942,61940,VAST_1416+06
61942,61943,VAST_1806-25
61942,61944,VAST_1753-18
61942,61945,VAST_1819-18
61942,61947,VAST_0101-37
61942,61948,VAST_0028-31
61956,61955,VAST_1552-56
61972,61971,VAST_1416+00
61972,61973,VAST_1724-31
61972,61974,VAST_1645-06
61972,61975,VAST_1555-06
61972,61999,VAST_1237-06
61972,62000,VAST_1250-43
61972,62001,VAST_1255-50
61972,62002,VAST_1316-37
61972,62003,VAST_1332-50
61972,62004,VAST_1347-37
61972,62005,VAST_1357-43
61972,62006,VAST_1351-06
61972,62008,VAST_1441+06
61972,62009,VAST_1441+00
61972,62010,VAST_1506+06
61972,62011,VAST_1531-06
61972,62012,VAST_1506+00
61972,62025,VAST_1636-50
61972,62027,VAST_1721-37
61972,62029,VAST_1824+00
61972,62030,VAST_1824-06
61972,62032,VAST_1849-06
62165,62040,VAST_0216+06
62165,62080,VAST_1600-50
62165,62081,VAST_1644-43
62165,62082,VAST_1651-37
62165,62083,VAST_1718-43
62165,62084,VAST_1849+06
62165,62085,VAST_1856+12
62165,62086,VAST_1912+18
62165,62087,VAST_1938+18
62165,62088,VAST_1922+12
62165,62089,VAST_1914+06
62165,62090,VAST_1914+00
62165,62091,VAST_1849+00
62165,62106,VAST_0056-31
62165,62112,VAST_0241+06
62165,62127,VAST_0530-68
62165,62164,VAST_1739-25
62165,62166,VAST_1752-31
62165,62167,VAST_1955+25
62165,62179,VAST_2338-56
62165,62180,VAST_0000-50
62165,62182,VAST_0030-37
62165,62183,VAST_0033-43
62165,62184,VAST_0036-50
62165,62185,VAST_0106-43
62165,62186,VAST_0113-50
62165,62187,VAST_0145-56
62165,62188,VAST_0150-50
62165,62190,VAST_0233-37
62165,62191,VAST_0227-50
62165,62192,VAST_0228-56
62271,62223,VAST_0913-50
62271,62224,VAST_0931-56
62271,62227,VAST_2235-31
62271,62228,VAST_2208-06
62271,62229,VAST_2233-06
62271,62230,VAST_2258-37
62271,62231,VAST_2246-50
62271,62232,VAST_2329-37
62271,62233,VAST_2331-31
62271,62234,VAST_0000-31
62271,62235,VAST_0000-37
62271,62236,VAST_2359-43
62271,62237,VAST_0012-06
62271,62238,VAST_0103-56
62271,62251,VAST_1014-56
62271,62253,VAST_1045-62
62271,62254,VAST_1056-56
62271,62257,VAST_1135-62
62271,62259,VAST_1224-62
62271,62270,VAST_2157-37
62271,62273,VAST_1014-56
62271,62274,VAST_1056-56
62271,62275,VAST_1045-62
62271,62276,VAST_1135-62
62271,62277,VAST_1224-62
62271,62279,VAST_1831-12
62271,62280,VAST_1806-12
