cal_sbid,sbid,field
62294,62290,VAST_0822-43
62294,62291,VAST_1033+06
62294,62292,VAST_1057+06
62294,62295,VAST_2209-50
62294,62296,VAST_2219-43
62420,62419,VAST_1404-62
62420,62421,VAST_1806-25
62420,62422,VAST_1753-18
62420,62423,VAST_1819-18
62550,62455,VAST_2214-56
62550,62458,VAST_0127-73
62550,62462,VAST_2257-06
62550,62463,VAST_2257+00
62550,62464,VAST_2322+00
62550,62467,VAST_1314-62
62550,62468,VAST_1510-56
62550,62469,VAST_1428-56
62550,62472,VAST_1724-31
62550,62473,VAST_1824-06
62550,62474,VAST_1824+00
62550,62475,VAST_1849+06
62550,62476,VAST_1856+12
62550,62477,VAST_1912+18
62550,62478,VAST_1938+18
62550,62479,VAST_1922+12
62550,62480,VAST_1955+25
62550,62481,VAST_0530-68
62550,62483,VAST_1416-06
62550,62485,VAST_1552-56
62550,62486,VAST_1636-50
62550,62487,VAST_1721-37
62550,62488,VAST_1849-06
62550,62489,VAST_1849+00
62550,62490,VAST_1914+06
62550,62491,VAST_1914+00
62550,62492,VAST_1651-37
62550,62493,VAST_1718-43
62550,62494,VAST_1739-25
62550,62495,VAST_1752-31
62550,62505,VAST_1453-62
62550,62509,VAST_0913-50
62550,62510,VAST_0931-56
62550,62513,VAST_1644-43
62550,62522,VAST_2347-06
