INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY
10,12,VAST_0455-50A,11342,0,11367,IMAGED,04 55 23,-50 05 45,73.84583333333333,-50.09583333333334,256.88433162678183,-38.8075084954334,-45.0,5085900931.867006,726.5894398968505,726.5894400000001,36,5087789804.201,137283798,13.537371243481669,10.880767850699485,53.9601390721821,-0.01914418675005436,3.1936917304992676,238.1483154296875,226.07446374949407,71.35140771327534,176.5345458984375,885.3577880859375,5087807827.0,6082
11,13,VAST_0559-56A,11343,0,11367,IMAGED,06 00 00,-56 18 23,89.99999999999999,-56.30638888888888,264.6061253750871,-29.29254627481725,-45.0,5085901837.615486,726.5894398968505,726.5894400000001,36,5087808563.469,137296266,13.427344778363677,11.41372681549218,32.4101521503598,-0.02704034559428692,1.2587535381317139,230.72023010253906,220.86424681993512,66.34747556544798,170.88681030273438,740.6077880859375,5087816855.0,6238
12,14,VAST_0517-56A,11344,0,11367,IMAGED,05 17 39,-56 18 23,79.4125,-56.30638888888888,264.43195492054394,-35.15834363308794,-45.0,5085902733.4106865,726.5894398968505,726.5894400000001,36,5087808618.948,137303310,14.166758821521743,11.040693688645417,47.6503213647971,-0.008658775128424168,2.487799644470215,240.26406860351562,230.66129594294227,62.22750436458233,172.9435272216797,818.4500122070312,5087816933.0,5866
13,15,VAST_0547-62A,11345,0,11367,IMAGED,05 47 35,-62 29 55,86.89583333333331,-62.49861111111111,271.6778160194992,-31.16373059586087,-45.0,5085903639.159166,726.5894398968505,726.5894400000001,36,5087808701.507,137315564,14.737449591535716,11.280717067441968,35.9844300509242,-0.009781169705092907,1.5790150165557861,246.880859375,233.65683150232024,65.46803921208658,184.20481872558594,598.808349609375,5087817175.0,6059
14,16,VAST_0943+00A,11347,0,11367,IMAGED,09 43 27,+00 00 00,145.86249999999998,0.0,235.96987635642589,37.373239429749965,-45.0,5085911810.802047,726.5894389431762,726.5894400000001,36,5087808756.741,137307612,14.454434923254503,11.135568144729996,79.2685015386658,-0.02093435265123844,4.628879070281982,363.93499755859375,347.0673658315906,123.63622633841355,232.3595428466797,1901.119140625,5087816423.0,4425
15,17,VAST_0918+00A,11348,0,11367,IMAGED,09 18 37,+00 00 00,139.65416666666667,0.0,231.76405031999863,32.212291300866404,-45.0,5085912626.971006,726.5894398968505,726.5894400000001,36,5087808950.698,137304479,14.097463140777949,10.888722749586204,74.1928742158494,-0.026111306622624397,0.9264293909072876,536.5029296875,533.5967848984609,271.1530377528768,264.8472595214844,4342.38525390625,5087817270.0,2928
16,18,VAST_1008+00A,11349,0,11367,IMAGED,10 08 17,+00 00 00,152.0708333333333,0.0,240.78721453997224,42.36349901223628,-45.0,5085913532.719486,726.5894398968505,726.5894400000001,36,5087808959.528999,137218159,14.356544796214452,11.067561194387688,78.8111063358365,-0.06517738848924637,4.74548864364624,312.81988525390625,297.35706036152874,88.32735167212834,217.57606506347656,879.3244018554688,5087816650.0,4851
17,19,VAST_0918-06A,11350,0,11367,IMAGED,09 18 37,-06 17 59,139.65416666666667,-6.299722222222222,237.81129211498285,28.67260458700131,-45.0,5085914428.514686,726.5894408505249,726.5894400000001,36,5087808961.895,137316209,13.404610607221729,10.610677362750984,70.9983298446541,-0.020124908536672592,1.3844735622406006,277.8898620605469,265.710713351257,73.05846145658953,201.66058349609375,1111.591796875,5087816697.0,5324
18,20,VAST_1033+00A,11351,0,11367,IMAGED,10 33 06,+00 00 00,158.275,0.0,246.41135669256676,47.11477651205657,-45.0,5085915334.263166,726.5894398968505,726.5894400000001,36,5087808972.969,137147196,14.285602053830482,11.062387704285072,77.6205825976986,-0.016944460570812225,3.8172762393951416,318.7633972167969,302.178856854895,103.25622769357253,225.04310607910156,1294.0076904296875,5087816631.0,4794
19,21,VAST_1057+00A,11352,0,11367,IMAGED,10 57 56,+00 00 00,164.48333333333332,0.0,253.10178847480458,51.54095311911623,-45.0,5085916230.058366,716.6361604016113,716.6361600000001,36,5087808996.981999,137026731,14.478777518258232,11.14856660422505,79.867076295545,-0.02019689232110977,4.079920768737793,401.0380859375,386.57531671290104,100.16363903093152,266.67486572265625,1126.095703125,5087816638.0,4345
20,22,VAST_1008-06A,11353,0,11367,IMAGED,10 08 17,-06 17 59,152.0708333333333,-6.299722222222222,247.10345037843013,38.296273908553715,-45.0,5085917135.806847,726.5894398968505,726.5894400000001,36,5087809025.096,137176115,13.389522920892935,10.622560281128496,70.7172979055023,-0.010230934247374535,0.9303300976753235,283.98187255859375,273.10266640146955,68.13565569437914,205.8597412109375,613.686767578125,5087816729.0,5407
21,23,VAST_1122+00A,11354,0,11367,IMAGED,11 22 46,+00 00 00,170.69166666666666,0.0,261.1500409951245,55.507726418406804,-45.0,5085918031.602047,726.5894389431762,726.5894400000001,36,5087809062.043,137131858,14.310879193161325,11.053642401006119,78.4559284140308,-0.01899378001689911,3.216639757156372,337.4922180175781,321.5403411354001,93.5725159590468,215.9249725341797,1009.97607421875,5087816730.0,4770
22,24,VAST_1033-06A,11355,0,11367,IMAGED,10 33 06,-06 17 59,158.275,-6.299722222222222,252.77565743352207,42.70774682621098,-45.0,5085918927.397246,726.5894398968505,726.5894400000001,36,5087809097.069,136969288,13.399662204266617,10.579398984730801,71.0802966002752,-0.010629303753376007,1.4448350667953491,303.6833190917969,291.1664519137722,77.17789905767108,198.14476013183594,784.6884765625,5087816842.0,4972
23,25,VAST_1147+00A,11356,0,11367,IMAGED,11 47 35,+00 00 00,176.89583333333331,0.0,270.8300579392716,58.833492034091115,-45.0,5085919833.145726,726.5894398968505,726.5894400000001,36,5087809126.938999,136959251,14.277951250241795,11.038348673718337,78.6699422383009,-0.013232584111392498,3.510308027267456,393.3151550292969,381.1865266213299,112.08713660634525,258.64813232421875,1146.036865234375,5087816775.0,4451
24,26,VAST_1212+00A,11357,0,11367,IMAGED,12 12 25,+00 00 00,183.10416666666663,0.0,282.27317574611357,61.296778095118505,-45.0,5085920728.940927,726.5894398968505,726.5894400000001,36,5087809154.875999,137073937,14.457952427183784,11.113420089406103,80.1466008392613,-0.10357233881950378,1.3980921506881714,359.80255126953125,327.3285733401518,158.46808587381037,233.78665161132812,1925.833984375,5087816817.0,4463
25,27,VAST_1122-06A,11358,0,11367,IMAGED,11 22 46,-06 17 59,170.69166666666666,-6.299722222222222,266.99440555500905,50.2812728098549,-45.0,5085921634.689406,716.636159447937,716.6361600000001,36,5087809180.896999,137069528,13.441687942992552,10.654367296837068,70.9778000472605,-0.01410630065947771,3.0549068450927734,310.55352783203125,298.4836248894183,87.9838743941684,207.31744384765625,1222.6959228515625,5087816919.0,5055
26,28,VAST_1147-06A,11359,0,11367,IMAGED,11 47 35,-06 17 59,176.89583333333331,-6.299722222222222,275.7973021095894,53.17453882194456,-45.0,5085922540.437886,726.5894398968505,726.5894400000001,36,5087809208.922,137121454,13.35144667541922,10.596288513412585,70.8373904107034,-0.021102294325828552,1.2495925426483154,312.6579895019531,302.3487325726137,71.9578338894831,210.16690063476562,738.7431640625,5087816946.0,5055
27,29,VAST_1212-06A,11360,0,11367,IMAGED,12 12 25,-06 17 59,183.10416666666663,-6.299722222222222,285.7398075341382,55.26416095890342,-45.0,5085923436.233087,716.636159447937,716.6361600000001,36,5087809235.916,137106372,13.32590502407634,10.615801593240972,70.8977411644389,-0.018372924998402596,1.376699447631836,302.5584716796875,288.7907814113756,89.6460134052644,208.61767578125,1060.8826904296875,5087817022.0,5162
28,30,VAST_1351-06A,11362,0,11367,IMAGED,13 51 43,-06 17 59,207.92916666666662,-6.299722222222222,328.70143998450914,53.52895868008928,-45.0,5085928034.648446,726.5894398968505,726.5894400000001,36,5087809260.366,136867682,13.310254017106525,10.650033176224932,72.2762871496111,-0.018407775089144707,2.6234683990478516,313.925048828125,296.5668476699976,104.34408690095782,205.1502685546875,1647.2708740234375,5087817003.0,4852
29,31,VAST_1416+00A,11363,0,11367,IMAGED,14 16 33,+00 00 00,214.1375,0.0,343.43155547577857,56.02874621564675,-45.0,5085928830.910847,726.5894398968505,726.5894400000001,36,5087809285.267,136844483,14.113057492960452,11.018808085751242,78.5583140975762,-0.017665058374404907,2.7173306941986084,356.4369812011719,336.7051321294774,115.99864514642908,227.7134552001953,1108.379150390625,5087816973.0,4377
30,32,VAST_1441+00A,11364,0,11367,IMAGED,14 41 23,+00 00 00,220.3458333333333,0.0,351.6991005450829,52.14132156167339,-45.0,5085929736.659327,726.5894398968505,726.5894400000001,36,5087809311.233,136852783,14.364153893458981,11.070985544194285,80.3048602454461,-0.01919109746813774,3.1305923461914062,385.4181823730469,370.3810488359801,123.78671675936847,240.7279815673828,1761.028564453125,5087817001.0,4359
31,33,VAST_1416-06A,11365,0,11367,IMAGED,14 16 33,-06 17 59,214.1375,-6.299722222222222,337.6797927213659,50.7393753204371,-45.0,5085930642.407806,726.5894398968505,726.5894400000001,36,5087809336.660999,136857080,13.25189151583344,10.582569789212736,71.4690168406057,-0.01534211728721857,2.2249538898468018,330.84771728515625,313.33696130830725,116.13682560155318,222.0675506591797,1380.53076171875,5087817063.0,4541
32,34,VAST_1441-06A,11366,0,11367,IMAGED,14 41 23,-06 17 59,220.3458333333333,-6.299722222222222,345.48386129273695,47.28393846004569,-45.0,5085931528.249726,726.5894398968505,726.5894400000001,36,5087809364.011,136721317,13.25443794605694,10.608586102627957,72.1424616226028,-0.019190484657883644,1.737234354019165,313.9537048339844,298.5382161915831,91.12589489168676,214.02940368652344,1011.2833862304688,5087817119.0,4772
