INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY
0,1,VAST_2028-06A,15632,0,15763,IMAGED,20 28 58,-06 17 59,307.2416666666666,-6.299722222222222,38.57445958349869,-24.533318258047615,-45.0,5105341287.973246,726.5894408505249,686.77632,36,5105829594.918,136646572,11.756587160895409,10.335836714025383,71.7505844818329,-0.012871921993792057,1.4614903926849365,295.60982021655497,281.1945307748396,81.15620193337867,197.88575398463905,701.8351149368928,5105838864.0,4801
1,2,VAST_2004+00A,15633,0,15763,IMAGED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5105342084.235646,726.5894398968505,706.6828800000001,36,5105814915.832,136727671,13.649944078946016,10.376706417045373,73.8330485509268,-0.025159038603305817,2.8696188926696777,356.85329740767736,338.5960909126812,101.19318388818296,241.44895341241886,1393.020956036707,5106008086.0,4642
2,3,VAST_2208+00A,15634,0,15763,IMAGED,22 08 17,+00 00 00,332.0708333333333,0.0,60.78721453997227,-42.36349901223629,-45.0,5105342950.171006,726.5894398968505,726.5894400000001,36,5105816267.849,136732378,12.787349755514004,10.920714359119307,87.2030260210743,-0.011225514113903046,3.8650381565093994,330.6212248439906,312.12208437085405,96.01476061434919,220.72409087593329,939.3192826296689,5105828844.0,4492
3,4,VAST_2118+00A,15635,0,15763,IMAGED,21 18 37,+00 00 00,319.65416666666664,0.0,51.76405031999858,-32.21229130086637,-45.0,5105343726.526846,726.5894408505249,686.77632,36,5105816301.076,136675336,12.466432483286795,10.431653647824108,74.245548382882,-0.01245359517633915,1.4784799814224243,310.2281087050987,295.4793106176872,86.72320263016678,213.42780896600482,835.2563908673833,5105830993.0,4539
4,6,VAST_0012+00A,15637,0,15763,IMAGED,00 12 25,+00 00 00,3.1041666666666665,0.0,102.27317574611368,-61.29677809511852,-45.0,5105353361.301887,726.5894398968505,726.5894400000001,36,5105817408.882,136645494,12.46970649390156,10.573141974964669,76.6129641510122,-0.022005019709467888,5.424835681915283,347.8929159947156,336.36824131651605,95.00360430470346,220.70034405307584,1281.16911435426,5105833856.0,4533
5,7,VAST_0037+00A,15638,0,15763,IMAGED,00 37 14,+00 00 00,9.308333333333334,0.0,115.18168147255905,-62.65780309749948,-45.0,5105354187.424127,726.5894398968505,706.6828800000001,36,5105818077.667,136606179,12.442305748617288,10.618910517307068,78.5798600533382,-0.0271782074123621,3.398984909057617,359.04879635963505,345.8858383049036,94.51839138671986,240.31965211645144,1436.8954083857109,5105831100.0,4729
6,8,VAST_0151+00A,15639,0,15763,IMAGED,01 51 43,+00 00 00,27.929166666666667,0.0,153.49329163801295,-59.24722589493006,-45.0,5105354973.733246,726.5894408505249,716.6361600000001,36,5105822392.554001,136686500,13.392822807326196,11.220420383602093,-89.4560915064217,-0.014340504072606564,1.6074116230010986,312.8251146700916,299.3026941312594,87.42321296504339,209.36302589975463,864.2813172393674,5105834191.0,4861
7,9,VAST_0102+00A,15640,0,15763,IMAGED,01 02 04,+00 00 00,15.516666666666666,0.0,128.74346949912564,-62.75175270818758,-45.0,5105355819.762047,716.636159447937,716.6361600000001,36,5105822403.408,136586057,12.40951805966736,10.593431201155285,77.8653643850552,-0.026726720854640007,3.4100942611694336,351.9201541969239,336.6528956454146,96.14049537062718,241.80624377765193,1364.610083417218,5105834390.0,4895
8,10,VAST_0216+00A,15641,0,15763,IMAGED,02 16 33,+00 00 00,34.137499999999996,0.0,163.43155547577857,-56.02874621564675,-45.0,5105356665.790846,716.6361604016113,706.6828800000001,36,5105823493.856,136645417,13.456981141393609,11.208367906225993,-89.4339877679961,-0.02539089135825634,3.0691885948181152,339.12347646876594,325.85280359461825,89.9060385165962,217.93041439992027,1343.6163078246777,5105834659.0,4946
9,11,VAST_0126+00A,15642,0,15763,IMAGED,01 26 54,+00 00 00,21.724999999999998,0.0,141.81631486386462,-61.56467780708357,-45.0,5105357491.913087,726.5894389431762,726.5894400000001,36,5105823509.991,136680692,12.550307618502755,10.656625673167632,77.6806960695073,-0.009872516617178917,0.009759178385138512,176.70858097001977,159.32676579818386,76.32610335641007,118.20277776518456,561.0494069192632,5105837075.0,43
10,12,VAST_0241+00A,15643,0,15763,IMAGED,02 41 23,+00 00 00,40.34583333333333,0.0,171.69910054508293,-52.141321561673365,-45.0,5105358337.941886,726.5894408505249,726.5894400000001,36,5105825106.531,136647132,13.402765237759201,11.163738398816845,-89.2184090709442,-0.024691909551620483,4.7534332275390625,320.3283553535405,300.04989310504453,104.02008205207444,222.5281865862187,1376.247764313085,5105837012.0,4674
11,13,VAST_0241-06A,15644,0,15763,IMAGED,02 41 23,-06 17 59,40.34583333333333,-6.299722222222222,179.3649414628907,-56.59441545526996,-45.0,5105359174.017406,726.5894398968505,726.5894400000001,36,5105851455.986,136689799,12.200408341373448,10.724457909741336,82.2694858717539,-0.01604575663805008,1.5239678621292114,291.23839486326057,276.2739344966281,85.61218055381374,198.5876594869704,912.6365627367807,5105859648.0,5031
12,14,VAST_0306+00A,15645,0,15763,IMAGED,03 06 12,+00 00 00,46.55,0.0,178.5612040139545,-47.774956090895046,-45.0,5105360010.092926,726.5894408505249,726.5894400000001,36,5105851745.1380005,136642041,13.34799843626178,11.144052228189205,-89.3700578813594,-0.012220434844493866,1.8692156076431274,295.21184877801585,279.84797549777755,89.95383013937541,191.51916659794787,849.6758957816038,5105859928.0,5002
13,15,VAST_0331+00A,15646,0,15763,IMAGED,03 31 02,+00 00 00,52.758333333333326,0.0,184.32508155784922,-43.06120591492183,-45.0,5105360856.121726,726.5894398968505,696.7296000000001,36,5105851772.212,136653618,13.543739556720947,11.21004920867832,-88.9173087063954,-0.017471816390752792,2.115849494934082,309.7167311468639,294.0539343708097,84.37240943917416,215.74529707246882,1046.5090335978357,5105860039.0,4981
14,16,VAST_0306-06A,15647,0,15763,IMAGED,03 06 12,-06 17 59,46.55,-6.299722222222222,186.0541578500902,-51.82013854429893,-45.0,5105361692.197246,726.5894408505249,706.6828800000001,36,5105854248.23,136669736,11.938577144944716,10.709398758940775,79.08725493663,-0.011339724995195866,0.9322938323020935,269.6383697731213,256.7867742082367,77.33296737729866,185.23044391765123,642.1275721367044,5105862327.0,5423
15,17,VAST_0355+00A,15648,0,15763,IMAGED,03 55 52,+00 00 00,58.96666666666666,0.0,189.2452074764945,-38.10021940902833,-45.0,5105362538.226047,726.5894398968505,716.6361600000001,36,5105854867.599,136723571,13.469886200273221,11.211677637983929,-88.4515840485955,-0.0304090715944767,2.6470835208892822,313.8140393363093,300.19226329753496,86.87461133034249,203.2795641069721,1203.35714682032,5105862874.0,4925
16,18,VAST_0355-06A,15649,0,15763,IMAGED,03 55 52,-06 17 59,58.96666666666666,-6.299722222222222,196.10904240738196,-41.55569485564667,-45.0,5105363374.301566,726.5894398968505,716.6361600000001,36,5105855154.191,136687220,12.240821652328044,10.724843331956807,84.4792376018003,-0.011536841280758381,3.8590292930603027,294.7165123287107,281.9336952539663,81.28603116695966,189.5416151139406,935.6553750249162,5105863201.0,4975
17,19,VAST_0331-06A,15650,0,15763,IMAGED,03 31 02,-06 17 59,52.758333333333326,-6.299722222222222,191.51689344475847,-46.776779381912455,-45.0,5105364220.330366,726.5894398968505,726.5894400000001,36,5105855405.785999,136684662,11.750580972729253,10.585487112276672,75.8095576539488,-0.011292326264083385,2.3739404678344727,275.18895878173106,259.8206572770752,78.82705550670283,184.98076094319646,797.5444969360576,5105863568.0,5253
18,20,VAST_0216-06A,15651,0,15763,IMAGED,02 16 33,-06 17 59,34.137499999999996,-6.299722222222222,170.94087869751777,-60.967556955017095,-45.0,5105365056.405887,726.5894398968505,716.6361600000001,36,5105855713.441,136735401,12.635163766626624,10.350240263088084,77.0100075702434,-0.01962336152791977,1.5205241441726685,278.8898949509455,265.656036595419,80.04189439357825,186.96391784185928,648.2436294822193,5105863826.0,5222
