BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5290369024.0,244.64369201660156,6.81974983215332,20.330162048339844,36.92862319946289,13.670177459716797,12.373603820800781,60.02223205566406,14193792,2112424
1,5290369024.0,245.7011260986328,6.81974983215332,20.960372924804688,36.00907516479492,13.406384468078613,12.173351287841797,58.32193374633789,14193792,3320388
2,5290369536.0,244.64476013183594,5.76978874206543,19.18952178955078,36.41341781616211,13.526039123535156,12.167271614074707,63.67042922973633,14193792,1991843
3,5290369024.0,245.70005798339844,5.76978874206543,19.828886032104492,35.49987030029297,13.534262657165527,12.204553604125977,63.59005355834961,14193792,2033836
4,5290369024.0,243.58233642578125,7.86775016784668,20.850746154785156,38.35566711425781,13.51073169708252,12.216028213500977,58.323646545410156,14193792,4092403
5,5290369024.0,244.64244079589844,7.869880676269531,21.486238479614258,37.43301010131836,13.779831886291504,12.50739574432373,53.08695602416992,14193792,2086489
6,5290369024.0,245.70237731933594,7.869880676269531,22.10670280456543,36.507442474365234,13.77883243560791,12.56446361541748,53.38460922241211,14193792,2079158
7,5290369024.0,246.7624969482422,7.86775016784668,22.713159561157227,35.578819274902344,13.644417762756348,12.471192359924316,53.50336837768555,14193792,2813416
8,5290368512.0,246.7587432861328,6.817619323730469,21.57631492614746,35.08622741699219,13.474664688110352,12.301631927490234,59.6881217956543,14193792,2781107
9,5290369024.0,246.7555389404297,5.767669677734375,20.453765869140625,34.58277893066406,13.32917594909668,12.072299003601074,66.5482406616211,14193792,3404830
10,5290369024.0,246.7528839111328,4.717538833618164,19.34499740600586,34.06863021850586,13.347012519836426,11.874789237976074,69.80528259277344,14193792,3467428
11,5290369024.0,245.6991729736328,4.719661235809326,18.711734771728516,34.9799919128418,13.381599426269531,12.014908790588379,66.93146514892578,14193792,2085303
12,5290370048.0,244.64564514160156,4.719661235809326,18.063783645629883,35.8875732421875,13.32819652557373,11.862997055053711,67.09947204589844,14193792,2580866
13,5290374656.0,243.59194946289062,4.717538833618164,17.40015411376953,36.79146957397461,13.428600311279297,11.93685531616211,66.77327728271484,14193792,1954499
14,5290369024.0,243.58929443359375,5.767669677734375,18.534671783447266,37.32353591918945,13.489324569702148,12.107559204101562,62.64552688598633,14193792,2074928
15,5290369024.0,243.58607482910156,6.817619323730469,19.68466567993164,37.845001220703125,13.503910064697266,12.220869064331055,60.252647399902344,14193792,2791628
16,5290369024.0,242.51451110839844,8.914119720458984,21.392797470092773,39.78175735473633,13.663440704345703,12.309083938598633,49.9537467956543,14193792,4271067
17,5290369024.0,243.57801818847656,8.918399810791016,22.033470153808594,38.85533905029297,13.773894309997559,12.412579536437988,48.20073699951172,14193792,3455536
18,5290369024.0,244.64100646972656,8.920538902282715,22.65831184387207,37.926387786865234,13.975788116455078,12.667458534240723,47.42911148071289,14193792,2161324
19,5290369024.0,245.70382690429688,8.920538902282715,23.268415451049805,36.99477767944336,13.970480918884277,12.6983060836792,47.02479934692383,14193792,2120493
20,5290369024.0,246.7667999267578,8.918399810791016,23.86479377746582,36.06037139892578,13.975878715515137,12.711989402770996,46.68434524536133,14193792,2168557
21,5290368512.0,247.83030700683594,8.914119720458984,24.448410034179688,35.12299346923828,13.842988014221191,12.474717140197754,47.00376510620117,14193792,3616202
22,5290368512.0,247.82313537597656,7.863480567932129,23.306556701660156,34.64699935913086,13.735313415527344,12.507219314575195,54.486602783203125,14193792,2771672
23,5290368512.0,247.81686401367188,6.813369274139404,22.178945541381836,34.15995788574219,13.630778312683105,12.437920570373535,58.870426177978516,14193792,2153694
24,5290369024.0,247.8115234375,5.763430595397949,21.065095901489258,33.66203689575195,13.482831001281738,12.182969093322754,65.71414184570312,14193792,2738786
25,5290368512.0,247.80709838867188,4.7133002281188965,19.96451759338379,33.15336990356445,13.228424072265625,11.828092575073242,72.23137664794922,14193792,3982583
26,5290368512.0,247.80355834960938,3.6626501083374023,18.876733779907227,32.63412094116211,13.153727531433105,11.645133972167969,74.24797821044922,14193792,4271640
27,5290368512.0,246.75074768066406,3.6668806076049805,18.249502182006836,33.54393005371094,13.272636413574219,11.79177474975586,70.9719467163086,14193792,2813337
28,5290368512.0,245.69847106933594,3.6689999103546143,17.608362197875977,34.4495964050293,13.111344337463379,11.531230926513672,69.05970764160156,14193792,4160475
29,5290369536.0,244.6463623046875,3.6689999103546143,16.952369689941406,35.35124588012695,13.274060249328613,11.796884536743164,68.74905395507812,14193792,2046790
30,5290374144.0,243.5940704345703,3.6668806076049805,16.280542373657227,36.248958587646484,13.297945022583008,11.675085067749023,69.97470092773438,14193792,2838227
31,5290370048.0,242.541259765625,3.6626501083374023,15.59184741973877,37.142818450927734,13.14754581451416,11.52241325378418,67.44853973388672,14193792,3656423
32,5290374144.0,242.5377197265625,4.7133002281188965,16.719791412353516,37.69178009033203,14.232439041137695,11.556458473205566,68.13060760498047,14193792,3643536
33,5290368512.0,242.53329467773438,5.763430595397949,17.863256454467773,38.23033905029297,13.252161026000977,11.776004791259766,63.83715057373047,14193792,4144391
34,5290369024.0,242.5279541015625,6.813369274139404,19.022825241088867,38.75831604003906,13.564460754394531,12.158777236938477,57.79521942138672,14193792,2773934
35,5290369024.0,242.52169799804688,7.863480567932129,20.199138641357422,39.2755241394043,13.628727912902832,12.347967147827148,56.96260070800781,14193792,3475780
