Component_ID,RA,DEC,RA_comp,DEC_comp
SB86788_component_6a,137.320881,-5.014593,137.320849,-5.014693
SB86788_component_20a,130.198618,-9.180413,130.198602,-9.180442
SB86788_component_43a,131.986408,-7.054677,131.986405,-7.054695
SB86788_component_73a,135.434301,-7.037768,135.434332,-7.037797
SB86788_component_184a,132.556494,-5.129147,132.556552,-5.129168
