INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
0,1,VAST_1724-31A,29011,0,29007,OBSERVED,17 24 42,-31 23 15,261.17499999999995,-31.3875,355.49240032214743,2.4780838775001777,-45.0,5133764969.755006,726.5894408505249,726.5894400000001,36,5133826989.846,164488389,12.300000000000011,11.300000000000004,61.69,-0.08691784739494324,3.8403160572052,437.89141845703125,290.07579301571803,3203.5138483087517,190.63356018066406,320332.21875,5133831032.0,5465,0,0,0,,100
1,2,VAST_1739-25A,28947,0,28948,OBSERVED,17 39 37,-25 07 47,264.9041666666666,-25.129722222222224,2.535972355972589,3.1385279675634505,-45.0,5133675004.49011,736.5427193920898,736.5427200000001,36,5133741116.281,164399835,13.200000000000012,11.50000000000002,72.91,-0.11549869924783707,1.8222754001617432,391.6980285644531,252.04918391584908,5184.522055451159,171.33119201660156,593478.4375,5133744787.0,5689,0,0,0,,100
2,3,VAST_1752-31A,29008,0,29007,OBSERVED,17 52 56,-31 23 15,268.2333333333333,-31.3875,358.70968442203673,-2.61597901525095,-45.0,5133761904.144766,726.5894398968505,726.5894400000001,36,5133823298.195999,164507126,12.300000000000011,11.599999999999993,-87.02,-0.11057019978761673,2.4848833084106445,512.2894287109375,263.1275079474877,4421.423476241037,203.96951293945312,489165.125,5133827168.0,5298,0,0,0,,100
3,4,VAST_1806-25A,29009,0,29007,OBSERVED,18 06 48,-25 07 47,271.7,-25.129722222222224,5.662560386844779,-2.1603949649513488,-45.0,5133762899.472766,716.6361604016113,716.6361600000001,36,5133824849.812,164490440,12.399999999999984,11.400000000000013,83.88,-0.03925492987036705,3.100773811340332,469.3072509765625,292.596354419019,1153.3830366181712,207.0574951171875,21431.669921875,5133829230.0,5117,0,0,0,,100
4,5,VAST_2004+00A,28882,0,28884,OBSERVED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5133597738.28339,726.5894408505249,726.5894400000001,36,5133640366.115,164543961,14.199999999999983,12.200000000000005,86.04,-0.028812097385525703,2.8143880367279053,343.3908996582031,254.3394415820445,876.6511399944878,179.76388549804688,7233.337890625,5133643830.0,5785,0,0,0,,100
5,6,VAST_2018-50A,28950,0,28948,OBSERVED,20 18 28,-50 05 45,304.6166666666667,-50.09583333333334,348.9849908502579,-34.15428665454203,-45.0,5133685087.16275,716.6361604016113,716.6361600000001,36,5133741389.276,164366429,13.200000000000012,12.6,-9.37,-0.02547784149646759,1.7297074794769287,249.58460998535156,195.98319170182359,611.2632314057311,145.33824157714844,5016.0625,5133754917.0,6618,0,0,0,,100
6,7,VAST_2039-43A,28952,0,28948,OBSERVED,20 39 04,-43 52 21,309.7666666666666,-43.8725,356.87348168065995,-37.32721851633524,-45.0,5133687117.63187,716.6361604016113,716.6361600000001,36,5133742748.026999,164408523,12.700000000000008,12.300000000000011,46.16,-0.026070764288306236,1.9622187614440918,250.67323303222656,190.4337374644744,669.263784405112,140.37835693359375,5721.12353515625,5133746342.0,6670,0,0,0,,100
7,8,VAST_2053+00A,29018,0,29007,OBSERVED,20 53 48,+00 00 00,313.44999999999993,0.0,48.018335761633324,-26.93080127530866,-45.0,5133773191.164286,716.6361604016113,716.6361600000001,36,5133840048.663,164504986,14.199999999999983,12.099999999999996,83.81,-0.024777350947260857,2.9984915256500244,299.8973693847656,222.275745429324,829.3122135548542,167.27993774414062,6456.021484375,5133843516.0,5809,0,0,0,,100
8,9,VAST_2112-43A,28953,0,28948,OBSERVED,21 12 33,-43 52 21,318.13749999999993,-43.8725,356.97045397593854,-43.35858510649258,-45.0,5133688132.86643,716.6361604016113,716.6361600000001,36,5133742810.951999,164443795,12.700000000000008,12.499999999999991,66.13,-0.02521071955561638,1.8205755949020386,256.4344482421875,193.93676742119868,667.040129532052,141.96571350097656,5148.16748046875,5133746573.0,6840,0,0,0,,100
9,10,VAST_2131-62A,28885,0,28884,OBSERVED,21 31 02,-62 29 55,322.75833333333327,-62.49861111111111,331.3623596863993,-41.91810098658467,-45.0,5133609463.24723,726.5894408505249,726.5894400000001,36,5133635864.66,164443573,15.900000000000013,11.800000000000008,26.18,-0.024634575471282005,1.866067886352539,244.924072265625,202.51696994874322,386.57654440037646,148.8843231201172,3780.802490234375,5133639660.0,6887,0,0,0,,100
10,11,VAST_2146-43A,28955,0,28948,OBSERVED,21 46 03,-43 52 21,326.51249999999993,-43.8725,356.1522715697451,-49.3670368877136,-45.0,5133690153.382271,716.636159447937,716.6361600000001,36,5133742889.783,164373139,12.700000000000008,12.499999999999991,64.59,-0.02780376747250557,1.7900375127792358,258.345458984375,197.89121163959638,668.1102372127444,146.04412841796875,7254.48974609375,5133746604.0,6616,0,0,0,,100
