cal_sbid,sbid,field
72177,72061,VAST_2257+00
72877,72828,VAST_0216+00
72877,72831,VAST_0331+06
72877,72832,VAST_0331+00
72877,72833,VAST_0355-06
72877,72834,VAST_0420-06
72877,72836,VAST_0445+06
72877,72837,VAST_0445+00
72877,72838,VAST_0510+06
72877,72839,VAST_0510+00
72877,72840,VAST_0510-06
72877,72841,VAST_0535+00
72877,72842,VAST_0535+06
72877,72843,VAST_0600+06
72877,72844,VAST_0600+00
72877,72845,VAST_0600-06
72877,72846,VAST_0624-06
72877,72847,VAST_0714+06
72877,72848,VAST_0739+06
72877,72849,VAST_0739+00
72877,72850,VAST_0739-06
72877,72851,VAST_0804+00
72877,72852,VAST_0804+06
72877,72853,VAST_0804-06
72877,72854,VAST_0853-06
72877,72855,VAST_0918-06
72877,72860,VAST_1049-31
72877,72861,VAST_1057+06
72877,72862,VAST_1117-31
72877,72863,VAST_1141-50
72877,72864,VAST_1145-31
72877,72865,VAST_1147+06
72877,72866,VAST_1212+06
72877,72867,VAST_1212+00
72877,72868,VAST_1237+06
72877,72869,VAST_1302+06
72877,72870,VAST_1214-31
72877,72871,VAST_1215-37
72877,72872,VAST_1245-37
72877,72873,VAST_1242-31
72877,72876,VAST_1326+06
72877,72879,VAST_1555+06
72877,72880,VAST_1620+06
73149,72970,VAST_1914-06
73149,72972,VAST_2208+06
73149,72973,VAST_2233+06
73149,72974,VAST_2322-06
73149,72975,VAST_2347+00
73149,72976,VAST_2347+06
73149,72977,VAST_2347-06
73149,72978,VAST_0012+00
73149,72979,VAST_0012+06
73149,72980,VAST_0037+06
73149,72981,VAST_0037+00
73149,72982,VAST_0037-06
73149,72983,VAST_0102+00
73149,72984,VAST_0102+06
73149,72985,VAST_0126+00
73149,72986,VAST_0151+00
73149,72987,VAST_0306+06
73149,72988,VAST_0317-31
73149,72989,VAST_0414-31
73149,72990,VAST_0345-31
73149,72991,VAST_0405-37
73149,72992,VAST_0354-43
73149,72993,VAST_0427-43
73149,72994,VAST_0435-37
73149,72995,VAST_0445-06
73149,72996,VAST_0535-06
73149,72997,VAST_0442-31
73149,72998,VAST_0510-31
73149,72999,VAST_0506-37
73149,73000,VAST_0501-43
73149,73001,VAST_0455-50
73149,73002,VAST_0532-50
73149,73003,VAST_0534-43
73149,73004,VAST_0537-37
73149,73005,VAST_0828-06
73149,73006,VAST_0828+00
73149,73007,VAST_0828+06
73149,73008,VAST_0853+06
73149,73009,VAST_0918+06
73149,73010,VAST_0943+00
73149,73011,VAST_0853+00
73149,73033,VAST_0102-06
73149,73034,VAST_0054-25
73149,73035,VAST_0101-37
73149,73036,VAST_0124-31
73149,73037,VAST_0241-06
73149,73038,VAST_0241+00
73149,73039,VAST_0306-06
73149,73040,VAST_0331-06
73149,73041,VAST_0420+06
73149,73042,VAST_0420+00
73149,73043,VAST_0418-50
73149,73044,VAST_0435-56
73149,73045,VAST_0517-56
73149,73046,VAST_0538-31
73149,73047,VAST_0352-56
73149,73052,VAST_1008-06
73149,73053,VAST_1008+00
73149,73054,VAST_1033+00
73149,73055,VAST_1323-43
73149,73056,VAST_1338-31
73149,73057,VAST_1351+06
73149,73058,VAST_1122+06
73149,73059,VAST_1147+00
73149,73060,VAST_1144-37
73149,73061,VAST_1441-06
73149,73062,VAST_1302+00
73149,73064,VAST_1555-06
73149,73065,VAST_1620+00
73149,73066,VAST_1620-06
73149,73067,VAST_1645-06
73149,73068,VAST_1555+00
73149,73069,VAST_1800+00
73149,73070,VAST_1824+06
73149,73072,VAST_0241+06
73149,73073,VAST_0306+00
73149,73074,VAST_0320-43
73149,73075,VAST_0334-37
73149,73076,VAST_0341-50
73149,73078,VAST_1021-31
73149,73079,VAST_1043-37
73149,73080,VAST_1114-37
73149,73081,VAST_1057+00
73149,73082,VAST_1057-06
73149,73083,VAST_1122+00
73149,73084,VAST_1143-43
73149,73085,VAST_1216-43
73149,73086,VAST_1218-50
73149,73087,VAST_1326+00
73149,73088,VAST_1351+00
73149,73089,VAST_1416+06
73149,73090,VAST_1416+00
73149,73091,VAST_1250-43
73149,73094,VAST_1939-06
73149,73095,VAST_1939+06
73149,73096,VAST_1939+00
73149,73097,VAST_2028-06
73149,73098,VAST_2053+06
73149,73099,VAST_2053+00
73149,73100,VAST_2118+06
73149,73101,VAST_2118+00
73149,73102,VAST_2118-06
73149,73103,VAST_2143+00
73149,73104,VAST_2004+00
73149,73105,VAST_2303-31
73149,73106,VAST_2126-37
73149,73107,VAST_2138-31
73149,73108,VAST_2143+06
73149,73109,VAST_2208+00
73149,73110,VAST_2233+00
73149,73111,VAST_2257+06
73149,73112,VAST_2207-31
73149,73113,VAST_2253-43
73149,73114,VAST_2326-43
73149,73115,VAST_0126+06
73149,73116,VAST_0126-06
73149,73117,VAST_0056-31
73149,73118,VAST_2322+06
73149,73119,VAST_0028-31
73149,73120,VAST_0030-37
73149,73121,VAST_0000-50
73149,73122,VAST_0021-56
73149,73123,VAST_0036-50
73149,73124,VAST_0131-37
73149,73125,VAST_0152-31
73149,73126,VAST_0202-37
73149,73127,VAST_0221-31
73149,73128,VAST_0233-37
73149,73129,VAST_0249-31
73149,73130,VAST_0303-37
73149,73131,VAST_0304-50
73149,73132,VAST_0310-56
73149,73133,VAST_0247-43
73149,73135,VAST_0918+00
73149,73136,VAST_0943-06
73149,73137,VAST_1033-06
73149,73138,VAST_1012-37
73149,73139,VAST_1036-43
73149,73140,VAST_1122-06
73149,73141,VAST_1147-06
73149,73142,VAST_1212-06
73149,73143,VAST_1237-06
73149,73144,VAST_1255-50
73149,73145,VAST_1109-43
73149,73148,VAST_2042-31
73149,73150,VAST_2146-43
73149,73151,VAST_2143-06
73149,73152,VAST_2228-37
73149,73153,VAST_2256-56
73149,73154,VAST_2323-50
73149,73155,VAST_0033-43
73149,73156,VAST_2338-56
73149,73157,VAST_0106-43
73149,73158,VAST_0113-50
73149,73159,VAST_0140-43
73149,73160,VAST_0150-50
73149,73161,VAST_0213-43
73149,73162,VAST_0227-50
73149,73163,VAST_0216-06
73149,73164,VAST_0145-56
73149,73165,VAST_0228-56
73192,73191,VAST_2004+06
73192,73193,VAST_2112-43
73192,73194,VAST_2132-50
73192,73195,VAST_2131-56
73192,73196,VAST_2157-37
73192,73197,VAST_2235-31
73192,73198,VAST_2258-37
73192,73199,VAST_2322+00
73192,73200,VAST_0012-06
73192,73201,VAST_2331-31
73192,73202,VAST_2329-37
73192,73203,VAST_0000-31
73192,73204,VAST_0000-37
73192,73205,VAST_2359-43
73192,73206,VAST_0103-56
73247,73246,VAST_2053-06
73303,73302,VAST_2007-56
73423,73395,VAST_0151+06
73423,73396,VAST_0216+06
73461,73402,VAST_0943+06
73461,73403,VAST_1008+06
73461,73404,VAST_1033+06
73461,73410,VAST_1302-06
73461,73411,VAST_1310-31
73461,73412,VAST_1316-37
73461,73413,VAST_1347-37
73461,73414,VAST_1357-43
73461,73415,VAST_1326-06
73461,73416,VAST_1351-06
73461,73417,VAST_1441+06
73461,73418,VAST_1441+00
73461,73419,VAST_1506+06
73461,73420,VAST_1506+00
73461,73421,VAST_1506-06
73461,73425,VAST_2005-43
73461,73426,VAST_2025-37
73461,73427,VAST_2004-06
73461,73428,VAST_2028+00
73461,73429,VAST_2028+06
73461,73430,VAST_2014-31
73461,73431,VAST_2018-50
73461,73432,VAST_2039-43
73461,73433,VAST_2056-37
73461,73434,VAST_2110-31
73461,73435,VAST_2055-50
73461,73436,VAST_2049-56
73461,73437,VAST_2246-50
73461,73443,VAST_0355+06
73461,73444,VAST_0355+00
73461,73456,VAST_1416-06
73461,73457,VAST_1332-50
73461,73460,VAST_2208-06
73461,73462,VAST_2209-50
73461,73463,VAST_2219-43
73461,73464,VAST_2214-56
73718,73695,VAST_1531+06
73718,73697,VAST_1531+00
73718,73698,VAST_1531-06
73718,73701,VAST_1645+06
73718,73702,VAST_1710+06
73718,73703,VAST_1710-06
73718,73704,VAST_1735-06
73718,73705,VAST_1735+00
73718,73706,VAST_1735+06
73718,73707,VAST_1800-06
73718,73708,VAST_1800+06
73718,73709,VAST_1645+00
73718,73710,VAST_1710+00
73718,73719,VAST_2233-06
73718,73720,VAST_2257-06
73718,73726,VAST_0151-06
