cal_sbid,sbid,field
65811,65771,VAST_0151-06
65911,65882,VAST_2347-06
65911,65883,VAST_0127-73
65911,65893,VAST_0530-68
65911,65904,VAST_1955+25
65911,65907,VAST_1224-62
65911,65908,VAST_1428-56
65911,65909,VAST_1453-62
65911,65910,VAST_1510-56
65911,65912,VAST_1600-50
65911,65913,VAST_1739-25
65911,65914,VAST_1753-18
65911,65915,VAST_1724-31
65911,65916,VAST_1912+18
65911,65918,VAST_1938+18
65911,65919,VAST_1922+12
65911,65920,VAST_1752-31
65911,65921,VAST_1806-12
65911,65922,VAST_1806-25
65911,65923,VAST_1819-18
65911,65924,VAST_1849-06
65911,65925,VAST_1914+00
65911,65926,VAST_1914+06
65911,65929,VAST_1057+06
65911,65930,VAST_1056-56
65911,65931,VAST_1135-62
66122,66121,VAST_1552-56
66122,66123,VAST_1824-06
66122,66124,VAST_1831-12
66122,66125,VAST_1849+06
66122,66126,VAST_1849+00
66122,66127,VAST_1856+12
66122,66128,VAST_1824+00
66153,66152,VAST_1721-37
66153,66159,VAST_0054-25
66153,66186,VAST_0822-43
66153,66189,VAST_0913-50
66153,66190,VAST_0931-56
