Component_ID,RA,DEC,RA_comp,DEC_comp
SB76669_component_42a,14.509185,-32.572443,14.509293,-32.572431
SB76669_component_55a,10.072931,-32.724474,10.073086,-32.724396
SB76669_component_65a,14.565012,-33.799355,14.565174,-33.799304
SB76669_component_87a,15.038944,-33.62557,15.039129,-33.625538
SB76669_component_175a,10.127596,-32.422411,10.127729,-32.422314
