Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB76165_component_7a,45.133832,-30.378254,603.4869995117188,733.2770385742188,45.134203945537024,-30.378385029757943,144.82387031395,1.5727708632606716,4.167040959501194
SB76165_component_23a,47.561807,-31.988436,280.1260070800781,1102.8582763671875,47.56236359637967,-31.98848679871129,89.56224418433003,1.1805004289193868,3.12772429533526
SB76165_component_28a,49.864076,-30.793981,258.7879943847656,1078.2833251953125,49.86451937064973,-30.79414081399857,80.23776988291,1.217314964780694,3.22526404662557
SB76165_component_32a,46.604211,-31.413489,236.77200317382812,1016.1889038085938,46.60463890967802,-31.41360473217017,51.84880099799,1.7235715477487783,4.566585892372072
SB76165_component_42a,46.1135,-33.410113,214.66200256347656,933.3130493164062,46.11390154849261,-33.41026375081929,79.15106428943001,1.0236137316287606,2.7120545313013933
SB76165_component_52a,51.644057,-30.233429,174.81100463867188,677.5620727539062,51.64443267804936,-30.233634163138213,33.512745030880005,1.968776659111896,5.2162544273109805
SB76165_component_59a,53.406805,-31.220705,158.04299926757812,411.5703125,53.40730085449075,-31.22081043698082,106.66919650264,0.5592087069404574,1.4816179782854804
SB76165_component_68a,49.339843,-28.776957,150.5850067138672,630.0628051757812,49.34026741232557,-28.77709447439004,56.77154280922,1.0011259564685604,2.6524733918172005
SB76165_component_78a,46.029692,-32.802122,132.343994140625,583.01318359375,46.030103123809006,-32.802161040772425,35.7396690424,1.3976273689233318,3.702999990951729
SB76165_component_82a,45.184131,-33.894085,128.75999450683594,283.6123352050781,45.18441538935215,-33.89421342715042,25.33660373961,1.9180955417878613,5.081975304588235
SB76165_component_83a,49.788197,-33.402787,130.29400634765625,641.8424072265625,49.78862280568512,-33.402855221000884,59.39514327985,0.8279634956939851,2.1936811522409263
SB76165_component_88a,45.29529,-28.164489,121.65799713134766,94.08971405029297,45.2956468666256,-28.16461561249158,33.03268272917001,1.390063058289872,3.68295842420076
SB76165_component_91a,46.132721,-31.885626,115.73600006103516,590.4898071289062,46.1330939533554,-31.88580294116045,22.12675530489,1.9741876065071253,5.2305906793056804
SB76165_component_92a,45.615723,-34.188892,122.69499969482422,342.72344970703125,45.61612269221976,-34.18899468354869,99.0073520012,0.46773202254954516,1.239251401182178
SB76165_component_95a,46.924486,-28.719748,116.31999969482422,381.3770446777344,46.92499922406915,-28.7198450536353,61.29783928681,0.7162207710995554,1.897619900606412
SB76165_component_98a,50.686525,-29.847491,111.9000015258789,344.3077087402344,50.68705778693792,-29.847652232531328,24.63899759593,1.7141338958538104,4.541580926342683
SB76165_component_102a,50.74031,-29.308901,109.3010025024414,382.17132568359375,50.740819497532215,-29.30898269302451,49.08334536187,0.840480565622428,2.226845006113846
SB76165_component_106a,45.721535,-30.498721,109.3010025024414,380.8397216796875,45.72196905672926,-30.4988950894356,36.56064440807,1.1283607972533332,2.989580853184182
SB76165_component_107a,46.72215,-31.141819,111.96499633789062,551.5516967773438,46.72255495451372,-31.141981511636647,32.705386596530005,1.292113514019073,3.423442068401355
SB76165_component_115a,51.281713,-34.794787,108.22200012207031,315.51605224609375,51.28225223022916,-34.79494028360923,31.6540507542,1.2903987907142043,3.418898925841614
SB76165_component_117a,47.782002,-28.527281,101.27100372314453,369.6022033691406,47.78254613085512,-28.527404301212467,39.94087954246,0.9569850994363623,2.5355226245202296
SB76165_component_122a,51.737289,-29.613329,97.54499816894531,451.5971984863281,51.73771545916837,-29.613433727164374,26.429168753120003,1.393025885165174,3.6908084049154963
SB76165_component_123a,51.562339,-32.723537,99.89900207519531,436.24017333984375,51.56270904348237,-32.72357007647735,64.45970531961,0.5849389211295398,1.549789928139866
SB76165_component_140a,45.535732,-33.835525,88.36900329589844,302.6335754394531,45.536054283592776,-33.83575567053112,51.46870009523,0.6480290015846014,1.716946476837255
SB76165_component_161a,50.017291,-35.006606,84.53600311279297,218.4392852783203,50.017732377570006,-35.00681908579239,40.91091688158,0.779902267728679,2.066343400649987
SB76165_component_167a,53.717884,-29.584313,83.99700164794922,126.311279296875,53.71857640692441,-29.584360719726376,22.12703408287,1.432775889212101,3.7961256503408585
SB76165_component_169a,49.572471,-28.109373,81.81199645996094,243.4880828857422,49.5729754110114,-28.10949703348086,18.22195251015,1.694570985165792,4.489749186558904
SB76165_component_175a,46.990878,-28.303152,79.5979995727539,222.96359252929688,46.99141190045349,-28.303269009937186,53.08507898109,0.5659360654155168,1.499442048510625
SB76165_component_179a,47.19062,-33.605837,80.21800231933594,431.2795715332031,47.19100734514447,-33.60595700256557,34.09371490745,0.888045469177455,2.352867751053056
SB76165_component_192a,53.414728,-33.64176,75.4010009765625,212.99717712402344,53.41517588344819,-33.64190147257185,19.98570835103,1.423951677062283,3.7727459868930078
