Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB76059_component_3a,186.98946,-2.616295,900.9710083007812,485.4369812011719,186.989023,-2.616415,937.384,0.9611546690585515,0.9611546690585515
SB76059_component_10a,179.459086,-3.206348,512.81201171875,298.1465148925781,179.458554,-3.206427,537.041,0.9548842857784601,0.9548842857784601
SB76059_component_16a,179.296092,-1.402548,420.3240051269531,372.2976379394531,179.295546,-1.402403,432.174,0.9725805002775575,0.9725805002775575
SB76059_component_17a,182.142123,3.185526,336.7619934082031,694.3546142578125,182.141929,3.185238,356.971,0.9433875396270373,0.9433875396270373
SB76059_component_19a,183.318662,-1.321322,328.8340148925781,695.2093505859375,183.318302,-1.321414,342.976,0.9587668375996516,0.9587668375996516
SB76059_component_21a,186.458416,2.588148,323.6029968261719,303.5675354003906,186.45849,2.588426,356.253,0.908351640059654,0.908351640059654
SB76059_component_27a,183.744144,3.193563,293.9649963378906,616.27880859375,183.743828,3.193252,315.183,0.9326803677161859,0.9326803677161859
SB76059_component_29a,180.958675,3.651175,278.38800048828125,351.9443664550781,180.958434,3.650736,319.626,0.870980459938432,0.870980459938432
SB76059_component_31a,180.84615,-1.979422,277.5989990234375,685.4296264648438,180.845623,-1.979497,287.766,0.9646692070065174,0.9646692070065174
SB76059_component_32a,183.02678,4.118532,265.33099365234375,185.54615783691406,183.026593,4.11815,284.985,0.9310349444789857,0.9310349444789857
SB76059_component_33a,183.068304,-3.658833,279.989990234375,395.4660949707031,183.06798,-3.658838,278.963,1.0036814568038592,1.0036814568038592
SB76059_component_35a,184.6458,-1.331635,237.9429931640625,573.3566284179688,184.645487,-1.33168,208.508,1.1411696105859848,1.1411696105859848
SB76059_component_36a,184.595731,-1.997664,237.78799438476562,550.4351806640625,184.595484,-1.997665,241.412,0.9849882954648718,0.9849882954648718
SB76059_component_40a,179.878191,-2.122748,201.93600463867188,438.9913024902344,179.877652,-2.122704,211.193,0.9561680767765591,0.9561680767765591
SB76059_component_43a,179.897316,2.336614,192.82000732421875,429.4432373046875,179.896804,2.336451,210.827,0.914588773374467,0.914588773374467
SB76059_component_46a,182.535905,1.257643,185.4199981689453,650.5964965820312,182.535227,1.257213,193.452,0.9584806472352072,0.9584806472352072
SB76059_component_47a,182.140694,0.906516,185.06900024414062,612.811279296875,182.140089,0.90612,200.41,0.9234519247749146,0.9234519247749146
SB76059_component_53a,184.654159,0.550239,173.91299438476562,599.7000122070312,184.653594,0.549932,183.386,0.9483438996693621,0.9483438996693621
SB76059_component_55a,179.651289,-3.424398,179.02000427246094,137.70770263671875,179.650707,-3.424514,186.06,0.9621627661639306,0.9621627661639306
SB76059_component_56a,179.682331,1.827473,176.24400329589844,364.8944091796875,179.681744,1.827397,190.639,0.9244908087846581,0.9244908087846581
SB76059_component_59a,186.188296,-1.527124,168.0659942626953,411.92645263671875,186.187976,-1.52721,167.677,1.002319902328258,1.002319902328258
SB76059_component_62a,181.490912,0.305148,162.29800415039062,537.41064453125,181.490431,0.304828,171.049,0.9488392457739632,0.9488392457739632
SB76059_component_69a,179.720688,-0.71706,164.56500244140625,352.3875732421875,179.720098,-0.716907,168.651,0.975772467648613,0.975772467648613
SB76059_component_70a,179.928217,3.492325,145.73399353027344,154.3792266845703,179.927849,3.491988,162.753,0.8954304592251661,0.8954304592251661
SB76059_component_71a,179.506061,-1.600213,145.74200439453125,215.5946807861328,179.505463,-1.600089,149.844,0.9726248925184275,0.9726248925184275
SB76059_component_72a,180.930924,-3.101223,148.39700317382812,246.91680908203125,180.930353,-3.101247,149.306,0.993911853333611,0.993911853333611
SB76059_component_74a,184.093423,-1.131962,138.08399963378906,388.9690246582031,184.093039,-1.132124,109.854,1.2569774394540851,1.2569774394540851
SB76059_component_75a,181.103038,1.546998,149.9459991455078,508.2915344238281,181.102504,1.546676,154.733,0.9690628317521653,0.9690628317521653
SB76059_component_78a,186.718215,-1.298425,136.58399963378906,229.5529327392578,186.717827,-1.298473,136.335,1.0018263808544325,1.0018263808544325
SB76059_component_79a,180.708424,1.385901,130.62899780273438,463.223388671875,180.707795,1.385636,134.174,0.9735790674999207,0.9735790674999207
SB76059_component_80a,180.839713,-0.794657,125.20899963378906,445.5836486816406,180.839154,-0.794797,129.759,0.9649349920528756,0.9649349920528756
SB76059_component_81a,179.962757,-0.491854,123.38899993896484,330.8016052246094,179.962168,-0.491846,125.396,0.9839947042885326,0.9839947042885326
SB76059_component_85a,186.83276,-2.999752,138.40899658203125,105.97932434082031,186.832344,-2.999822,138.921,0.9963144274949882,0.9963144274949882
SB76059_component_86a,179.388194,0.13404,129.1510009765625,210.34364318847656,179.387638,0.134218,131.345,0.9832959075454909,0.9832959075454909
SB76059_component_87a,179.793669,3.036717,126.92400360107422,192.30908203125,179.793328,3.036333,152.448,0.8325724417576762,0.8325724417576762
SB76059_component_89a,182.220315,-3.957911,132.7689971923828,127.6624984741211,182.220012,-3.95792,126.479,1.0497315537945653,1.0497315537945653
SB76059_component_90a,181.846772,-4.128737,136.197998046875,100.21927642822266,181.846358,-4.128746,129.51,1.051640784857347,1.051640784857347
SB76059_component_91a,187.080225,2.541496,127.73899841308594,29.164154052734375,187.080195,2.541613,183.204,0.6972500513803516,0.6972500513803516
SB76059_component_95a,184.152656,1.078253,118.74600219726562,419.5971984863281,184.151893,1.077907,127.92,0.9282833192406631,0.9282833192406631
SB76059_component_96a,185.763058,1.337876,118.86100006103516,249.70797729492188,185.763002,1.338109,124.665,0.953443228340233,0.953443228340233
SB76059_component_98a,181.865945,1.275035,112.3239974975586,430.3601379394531,181.865394,1.274682,117.218,0.9582487117811137,0.9582487117811137
SB76059_component_99a,180.105619,3.504323,107.55699920654297,122.50227355957031,180.105281,3.503954,118.191,0.910026983497415,0.910026983497415
SB76059_component_104a,184.797123,-0.72919,103.87999725341797,290.9803771972656,184.796727,-0.729305,122.073,0.850966202628083,0.850966202628083
SB76059_component_106a,180.639053,2.146479,102.75199890136719,347.1351318359375,180.638507,2.146137,109.004,0.942644296552119,0.942644296552119
SB76059_component_107a,180.255666,3.244488,112.2750015258789,217.1663360595703,180.255325,3.244031,124.122,0.9045535966700416,0.9045535966700416
SB76059_component_112a,186.492058,2.006473,101.38300323486328,95.46421813964844,186.492081,2.006723,108.93,0.930717003900333,0.930717003900333
