Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB76699_component_17a,332.709583,2.961053,460.2510070800781,646.419921875,332.709295940614,2.9609927490581174,337.639034957036,1.0217638981355102,1.363145132607799
SB76699_component_23a,329.924757,-3.121251,388.7799987792969,777.5599975585938,329.92463171640026,-3.1212448714797154,262.0173911187527,1.112198365610756,1.483794633322993
SB76699_component_25a,328.62006,1.172801,343.8869934082031,544.1249389648438,328.6201311180633,1.173139486398271,226.52294808007167,1.1379207099798396,1.5181110625782843
SB76699_component_27a,334.534665,-2.032511,318.468994140625,638.2144165039062,334.53458325291473,-2.0325205717129924,204.82647140343678,1.1654389524413187,1.5548234169076323
SB76699_component_31a,331.272303,3.357764,310.32501220703125,589.9714965820312,331.27206387526104,3.3576086551443094,274.64385057325194,0.8469452922738788,1.1299179339326317
SB76699_component_34a,332.623767,1.145548,294.8550109863281,593.2696533203125,332.62357096013415,1.1455541474961,208.6496575141143,1.0592520015124003,1.4131583751407901
SB76699_component_35a,328.733691,-2.884573,294.9200134277344,407.9114990234375,328.7336748150312,-2.8845971103475887,181.65812809524962,1.2169083382892478,1.6234892240720307
SB76699_component_37a,331.601064,-2.212538,285.7619934082031,787.2230834960938,331.60089497800806,-2.2124935681513156,206.24804065070694,1.038539673730006,1.385525857635456
SB76699_component_38a,328.798671,2.353106,285.6669921875,505.60528564453125,328.79852135744824,2.353339334471321,197.1513500908264,1.0860973728782948,1.4489730456113792
SB76699_component_43a,335.41205,-0.478518,263.2090148925781,539.3627319335938,335.4118918606784,-0.47850452595221776,174.55031796701738,1.130286582190692,1.5079262986064195
SB76699_component_45a,330.364757,3.204273,250.0260009765625,527.4810180664062,330.36447829844195,3.2043841228683596,184.64299496170926,1.0149877373230818,1.3541049907060496
SB76699_component_48a,334.472356,-0.076283,234.36500549316406,642.0958862304688,334.4722086497183,-0.07624942789659764,140.28437962856793,1.252252494817586,1.6706422063076027
SB76699_component_50a,329.208999,-3.557678,250.406005859375,266.9573669433594,329.2089597538836,-3.5577006717960327,225.02669177116354,0.8341019991830401,1.11278357197741
SB76699_component_54a,330.409262,-3.254927,227.17999267578125,491.7315673828125,330.4091219495675,-3.2549571912356554,134.86286389118078,1.2626592360662874,1.6845259408037638
SB76699_component_55a,333.983497,3.80407,225.08099365234375,187.88063049316406,333.98315874706464,3.804045893687174,201.06154620546138,0.839108774051185,1.1194631589191963
SB76699_component_58a,334.658362,1.830834,212.7030029296875,496.9696350097656,334.65814235343606,1.8309136140083648,159.1235417386081,1.0019536719427715,1.33671611758802
SB76699_component_59a,330.192506,-1.50532,237.2050018310547,699.7197875976562,330.1925454419201,-1.5042963060936383,65.72043610005466,2.7054023473966686,3.609303527291375
SB76699_component_60a,335.46106,2.327952,213.22900390625,304.61285400390625,335.4607737384826,2.3279821505137024,149.8765724246979,1.0664020767793978,1.4226973599451782
SB76699_component_61a,335.27708,0.404139,207.76600646972656,480.9398193359375,335.27686858918844,0.4041267930763997,121.0079689968945,1.2869716404600628,1.7169613554546856
SB76699_component_62a,329.061442,-0.617893,205.45399475097656,429.8200988769531,329.0614615421332,-0.6174994353237433,209.12206874456646,0.7364159392305532,0.9824596513624284
SB76699_component_63a,328.01266,-2.287478,210.96499633789062,133.69139099121094,328.012641288189,-2.287337673786823,147.11921093328723,1.0748539878100811,1.4339731364760713
SB76699_component_64a,335.302696,-1.468123,224.5570068359375,434.3462219238281,335.30280903445976,-1.4683681228281666,120.44639883540106,1.3974659911552076,1.864372941052487
SB76699_component_67a,328.865512,0.518408,204.5760040283203,505.1259460449219,328.86549488522564,0.5187302875400247,133.0925245325031,1.1521512223794732,1.5370961272761787
SB76699_component_68a,335.136584,1.008258,196.30099487304688,443.11737060546875,335.13639394732957,1.0082347105958562,116.0486900191251,1.2679166788264982,1.6915399462130594
SB76699_component_72a,334.878449,2.495999,174.72500610351562,384.010986328125,334.87814816069584,2.495978697558539,198.65521526275666,0.6592703585759546,0.8795389835218316
SB76699_component_77a,334.652865,-0.481305,163.8780059814453,521.9044799804688,334.65272200540926,-0.4812892855598447,140.80033655263466,0.8724196414667447,1.1639035104165654
SB76699_component_78a,330.581095,3.885761,172.01800537109375,201.89906311035156,330.5808078795007,3.8856379467529822,124.72596014244141,1.033773769200275,1.3791676181497674
SB76699_component_79a,329.481376,1.085173,189.052001953125,562.65478515625,329.48228684561525,1.085160725636161,11.058299420675537,12.81449194028237,17.09593806075257
SB76699_component_80a,328.288216,0.322127,163.5919952392578,222.8773651123047,328.2882256950679,0.32243505404778044,111.35482601836799,1.1011879798326676,1.4691055708018734
SB76699_component_83a,332.229851,-2.457856,151.16299438476562,551.6897583007812,332.2297609676405,-2.457743317749515,111.3752813318798,1.017337676814759,1.357240067787798
SB76699_component_84a,329.962187,2.857218,150.5399932861328,446.7062072753906,329.9619310848424,2.8573626386607778,92.38851604112577,1.2213562452114644,1.629423219863403
SB76699_component_85a,332.826176,-3.713477,152.3939971923828,251.47523498535156,332.82604868550317,-3.713458540340265,105.45895804666156,1.0831605670025257,1.4450550243911406
SB76699_component_86a,332.47813,-2.836442,144.9239959716797,487.9595947265625,332.4780013451847,-2.8363905067224464,99.3793924570062,1.0930811862543397,1.458290218813494
SB76699_component_88a,332.507681,-0.219309,137.96400451660156,470.86688232421875,332.50752832270933,-0.21925228029949267,111.72330140112068,0.9256152210867447,1.2348722494448026
SB76699_component_89a,334.378949,-1.825277,155.73399353027344,473.3556213378906,334.37880074034615,-1.825086890211784,92.06076097921607,1.2679943446855675,1.6916435609893823
SB76699_component_94a,334.572155,-3.681414,141.26600646972656,109.3390121459961,334.57213948491983,-3.681458812422693,95.3093938661471,1.1109906833075298,1.4821834526418363
SB76699_component_95a,330.07695,0.248459,129.8209991455078,452.3379821777344,330.0769011716321,0.24874507396717102,87.21522493805297,1.1157351072822275,1.4885130347105884
SB76699_component_100a,333.270806,-2.709663,130.57699584960938,430.9471740722656,333.2707116399815,-2.7096297924549284,88.20024680840376,1.109699342850543,1.4804606628058543
SB76699_component_102a,333.81073,1.756234,126.87799835205078,309.4585266113281,333.8104773812637,1.7563067214867358,85.76582794127276,1.1088696340684139,1.4793537402673842
SB76699_component_103a,332.733685,1.985979,123.90399932861328,203.454833984375,332.73346533420715,1.9860390759707736,90.8186252813783,1.022630773212234,1.3643016390605827
SB76699_component_104a,334.512566,-0.774144,118.70600128173828,439.6518249511719,334.51244800367044,-0.7741471363311399,91.61462038394644,0.9712171570109128,1.2957102347229617
SB76699_component_110a,329.892761,-1.098555,121.00599670410156,406.0603942871094,329.8927778245552,-1.098097839927627,97.37290317381127,0.9314879285319846,1.242707085441471
SB76699_component_112a,328.374522,-2.720378,119.93199920654297,123.76883697509766,328.37447186573553,-2.720410359150626,81.0230606858812,1.1095193607817428,1.480220546981162
SB76699_component_114a,331.92829,3.716567,117.51000213623047,169.0791473388672,331.92804709827135,3.7164366030385985,80.2629325773785,1.0974083672500436,1.4640631529746742
SB76699_component_120a,328.457131,0.522196,110.51499938964844,200.57168579101562,328.45714210316083,0.5225020809695872,84.37967259607727,0.9817295112059041,1.3097348684757302
SB76699_component_124a,330.7764,1.580042,110.4520034790039,360.9542541503906,330.77619126209237,1.5801042309101856,67.38538729921987,1.228616449553414,1.6391091289354751
SB76699_component_129a,328.821852,0.868737,103.46600341796875,287.4055480957031,328.8218891477023,0.8690662685428933,72.70506250381753,1.06669799395594,1.4230921459222465
