cal_sbid,sbid,field
66279,66272,VAST_1014-56
66279,66273,VAST_1045-62
66279,66274,VAST_1314-62
66279,66275,VAST_1404-62
66279,66277,VAST_1441-06
66279,66280,VAST_1636-50
66279,66281,VAST_1644-43
66279,66282,VAST_1651-37
66279,66284,VAST_1718-43
66279,66292,VAST_0127-73
66279,66294,VAST_0530-68
66351,66350,VAST_1600-50
66351,66352,VAST_1912+18
66351,66353,VAST_1955+25
66351,66354,VAST_1938+18
66485,66442,VAST_2322-06
66485,66443,VAST_2347+00
66485,66444,VAST_2347+06
66485,66445,VAST_2303-31
66485,66446,VAST_2326-43
66485,66447,VAST_0012+06
66485,66448,VAST_0012+00
66485,66449,VAST_0037+06
66485,66450,VAST_0037+00
66485,66451,VAST_0037-06
66485,66452,VAST_0102+00
66485,66453,VAST_0102+06
66485,66454,VAST_0126+06
66485,66455,VAST_0126+00
66485,66456,VAST_0216+00
66485,66457,VAST_0331+06
66485,66458,VAST_0331+00
66485,66459,VAST_0355-06
66485,66460,VAST_0420-06
66485,66461,VAST_0445+00
66485,66462,VAST_0414-31
66485,66475,VAST_1224-62
66485,66476,VAST_1428-56
66485,66478,VAST_1453-62
66485,66479,VAST_1510-56
66524,66522,VAST_1739-25
66524,66525,VAST_2053+00
66524,66526,VAST_2118+06
66524,66527,VAST_2143+00
66524,66528,VAST_2208+06
66524,66529,VAST_0102-06
66524,66530,VAST_2233+06
66524,66531,VAST_2323-50
66524,66532,VAST_0021-56
66524,66533,VAST_2322+06
66524,66534,VAST_0151+06
66524,66535,VAST_0151+00
66524,66543,VAST_0445+06
66524,66544,VAST_0442-31
66524,66545,VAST_0506-37
66524,66546,VAST_0510-06
66524,66547,VAST_0510+00
66524,66548,VAST_0600+06
66524,66549,VAST_0600+00
66524,66550,VAST_0510+06
66524,66551,VAST_0535+06
66524,66552,VAST_0535+00
66524,66553,VAST_0538-31
66524,66554,VAST_0537-37
66524,66555,VAST_0534-43
66524,66558,VAST_0822-43
66524,66561,VAST_0913-50
66524,66562,VAST_0918-06
66524,66565,VAST_0931-56
66586,66585,VAST_2028-06
66586,66587,VAST_2256-56
66586,66588,VAST_2253-43
66743,66657,VAST_2118+00
66743,66664,VAST_0306+06
66743,66665,VAST_0317-31
66743,66666,VAST_0345-31
66743,66667,VAST_0405-37
66743,66668,VAST_0445-06
66743,66669,VAST_0535-06
66743,66670,VAST_0600-06
66743,66671,VAST_0435-37
66743,66672,VAST_0624-06
66743,66673,VAST_0714+06
66743,66674,VAST_0532-50
66743,66675,VAST_0739-06
66743,66676,VAST_0739+06
66743,66677,VAST_0739+00
66743,66686,VAST_1056-56
66743,66687,VAST_1049-31
66743,66688,VAST_1117-31
66743,66689,VAST_1135-62
66743,66690,VAST_1147+06
66743,66691,VAST_1212+06
66743,66692,VAST_1212+00
66743,66693,VAST_1237+06
66743,66694,VAST_1242-31
66743,66695,VAST_1214-31
66743,66696,VAST_1141-50
66743,66697,VAST_1245-37
66743,66698,VAST_1302+06
66743,66699,VAST_1326+06
66743,66700,VAST_1323-43
66743,66701,VAST_1145-31
66743,66702,VAST_1215-37
66743,66703,VAST_1338-31
66743,66704,VAST_1314-62
66743,66707,VAST_1724-31
66743,66708,VAST_1753-18
66743,66709,VAST_1806-12
66743,66710,VAST_1806-25
66743,66711,VAST_1922+12
66743,66712,VAST_1914+06
66743,66713,VAST_1914+00
66743,66714,VAST_1914-06
66743,66715,VAST_2208+00
66743,66716,VAST_1939-06
66743,66717,VAST_2118-06
66743,66718,VAST_2143+06
66743,66719,VAST_2233+00
66743,66720,VAST_2138-31
66743,66721,VAST_2053+06
66743,66722,VAST_2207-31
66743,66723,VAST_2126-37
66743,66724,VAST_2146-43
66743,66725,VAST_2228-37
66743,66726,VAST_2257+06
66743,66730,VAST_0354-43
66743,66731,VAST_0418-50
66743,66732,VAST_0427-43
66743,66733,VAST_0501-43
66743,66734,VAST_0510-31
66743,66735,VAST_0530-68
66743,66736,VAST_0517-56
66743,66737,VAST_0804-06
66743,66738,VAST_0804+06
66743,66739,VAST_0828-06
66743,66740,VAST_0804+00
66743,66741,VAST_0853-06
66743,66744,VAST_1849-06
66743,66745,VAST_1939+06
66743,66746,VAST_1939+00
66743,66747,VAST_2004+06
66743,66748,VAST_2004+00
66743,66749,VAST_2028+00
66743,66750,VAST_2053-06
66743,66751,VAST_2042-31
66743,66752,VAST_2110-31
66743,66753,VAST_2112-43
66743,66754,VAST_2132-50
66743,66755,VAST_2143-06
66743,66756,VAST_0028-31
66743,66757,VAST_0101-37
