INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
0,1,VAST_1724-31A,30880,0,30879,OBSERVED,17 24 42,-31 23 15,261.17499999999995,-31.3875,355.49240032214743,2.4780838775001777,-45.0,5136258918.113662,726.5894408505249,726.5894400000001,36,5136286376.338,134673295,12.300000000000011,11.599999999999993,-84.42,-0.04094879701733589,3.88102388381958,327.898193359375,293.2000088167064,1538.3945845602755,191.0655517578125,109219.9453125,5136290099.0,5241,0,0,0,,100
1,2,VAST_1739-25A,30881,0,30879,OBSERVED,17 39 37,-25 07 47,264.9041666666666,-25.129722222222224,2.535972355972589,3.1385279675634505,-45.0,5136259913.441662,716.6361604016113,716.6361600000001,36,5136286316.594,134690454,12.399999999999984,11.400000000000013,85.65,-0.11142361164093018,1.7537750005722046,291.2306213378906,258.07077182897837,513.9673855342019,179.4091339111328,23060.90625,5136289912.0,5419,0,0,0,,100
2,3,VAST_1752-31A,30882,0,30879,OBSERVED,17 52 56,-31 23 15,268.2333333333333,-31.3875,358.70968442203673,-2.61597901525095,-45.0,5136260928.676222,716.6361604016113,716.6361600000001,36,5136286586.07,134686389,12.200000000000005,11.599999999999993,-86.56,-0.09987594932317734,2.50362229347229,324.4660339355469,269.4512971367864,5097.011615679836,190.56793212890625,486282.5625,5136290336.0,5181,0,0,0,,100
3,4,VAST_1806-25A,30883,0,30879,OBSERVED,18 06 48,-25 07 47,271.7,-25.129722222222224,5.662560386844779,-2.1603949649513488,-45.0,5136261933.957502,716.6361604016113,716.6361600000001,36,5136287318.599999,134677151,12.300000000000011,11.400000000000013,84.15,-0.02682444453239441,3.1160988807678223,350.81378173828125,323.17465380087685,394.39254760606246,208.16795349121094,19667.80078125,5136291102.0,4960,0,0,0,,100
4,5,VAST_2004+00A,30890,0,30879,OBSERVED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5136269876.674943,716.636159447937,716.6361600000001,36,5136324403.2960005,134701981,13.799999999999988,11.999999999999988,81.48,-0.014590234495699406,2.820204019546509,269.71820068359375,251.503151741546,97.20359365089415,182.9114990234375,4145.76025390625,5136328009.0,5628,0,0,0,,100
5,6,VAST_2018-50A,30970,0,30879,OBSERVED,20 18 28,-50 05 45,304.6166666666667,-50.09583333333334,348.9849908502579,-34.15428665454203,-45.0,5136356928.061823,716.636159447937,716.6361600000001,36,5136407366.001,134676592,13.100000000000003,11.800000000000008,-9.0,-0.0080685093998909,1.727579116821289,214.19906616210938,199.46888935496415,75.66097929247502,146.91488647460938,635.5259399414062,5136410984.0,6314,0,0,0,,100
6,7,VAST_2039-43A,30861,0,30879,OBSERVED,20 39 04,-43 52 21,309.7666666666666,-43.8725,356.87348168065995,-37.32721851633524,-45.0,5136196285.993342,726.5894398968505,726.5894400000001,36,5136276336.273999,134673112,15.000000000000012,11.300000000000004,70.83,-0.011240365915000439,1.9904232025146484,203.71463012695312,189.87848886773966,70.32476484867279,142.3123779296875,632.6844482421875,5136280026.0,6517,0,0,0,,100
7,8,VAST_2053+00A,30892,0,30879,OBSERVED,20 53 48,+00 00 00,313.44999999999993,0.0,48.018335761633324,-26.93080127530866,-45.0,5136271897.190783,726.5894398968505,726.5894400000001,36,5136324402.735001,134699920,14.100000000000012,12.099999999999996,84.99,-0.00957112293690443,2.986452579498291,245.59161376953125,229.2674750433369,79.55633710515609,177.4642791748047,841.9360961914062,5136328021.0,5453,0,0,0,,100
8,9,VAST_2112-43A,30972,0,30879,OBSERVED,21 12 33,-43 52 21,318.13749999999993,-43.8725,356.97045397593854,-43.35858510649258,-45.0,5136358958.530942,716.6361604016113,716.6361600000001,36,5136407953.582,134703571,12.499999999999991,11.800000000000008,-31.48,-0.014491516165435314,1.775057315826416,211.42874145507812,195.48779521465738,76.37022816163018,146.64926147460938,591.749755859375,5136411572.0,6537,0,0,0,,100
9,10,VAST_2131-62A,31077,0,31064,OBSERVED,21 31 02,-62 29 55,322.75833333333327,-62.49861111111111,331.3623596863993,-41.91810098658467,-45.0,5136453372.690814,726.5894398968505,726.5894400000001,36,5136523895.922,134756030,16.099999999999994,11.800000000000008,28.45,-0.016558006405830383,1.8573147058486938,208.9945831298828,195.31603280918932,71.2718484879498,141.064208984375,759.7247314453125,5136527742.0,6800,0,0,0,,100
10,11,VAST_2146-43A,30974,0,30879,OBSERVED,21 46 03,-43 52 21,326.51249999999993,-43.8725,356.1522715697451,-49.3670368877136,-45.0,5136360989.000062,716.6361604016113,716.6361600000001,36,5136409117.221001,134659049,12.499999999999991,11.800000000000008,-30.42,-0.008070017211139202,1.772446870803833,216.476318359375,201.86063467675677,76.15392229541274,148.05271911621094,1072.5057373046875,5136412743.0,6367,0,0,0,,100
11,12,VAST_2208+00A,30897,0,30879,OBSERVED,22 08 17,+00 00 00,332.0708333333333,0.0,60.78721453997227,-42.36349901223629,-45.0,5136276973.363582,716.6361613552856,716.6361600000001,36,5136324736.986,134696561,13.899999999999995,11.999999999999988,82.19,-0.011434207670390606,3.677687168121338,259.58673095703125,240.79759395792166,81.62095560207042,174.15650939941406,970.6458740234375,5136328618.0,5321,0,0,0,,100
12,13,VAST_2233+00A,30898,0,30879,OBSERVED,22 33 06,+00 00 00,338.2749999999999,0.0,66.41135669256671,-47.11477651205654,-45.0,5136277988.598143,726.5894398968505,726.5894400000001,36,5136324975.725,134647703,14.100000000000012,12.099999999999996,84.03,-0.008829227648675442,1.8755018711090088,242.9818878173828,226.18503115365573,188.4983446210611,167.0025177001953,14708.7099609375,5136328641.0,5928,0,0,0,,100
13,14,VAST_2246-50A,30978,0,30879,OBSERVED,22 46 09,-50 05 45,341.53749999999997,-50.09583333333334,340.5445199536243,-56.878930638060325,-45.0,5136365049.938302,716.6361604016113,716.6361600000001,36,5136410755.157,134672404,13.200000000000012,11.800000000000008,-16.3,-0.012241143733263016,3.4499807357788086,213.24444580078125,193.6436613414026,83.84090002073901,134.10617065429688,1125.6427001953125,5136414417.0,6424,0,0,0,,100
