cal_sbid,sbid,field
61157,61156,VAST_1552-56
61157,61158,VAST_1753-18
61157,61159,VAST_1806-25
61157,61160,VAST_1724-31
61157,61161,VAST_1819-18
61213,61189,VAST_0804-06
61213,61190,VAST_0828-06
61213,61192,VAST_0853-06
61213,61193,VAST_0918-06
61213,61196,VAST_1033-06
61213,61197,VAST_1049-31
61213,61199,VAST_1117-31
61213,61200,VAST_1122+06
61213,61201,VAST_1147+06
61213,61202,VAST_1212+06
61213,61203,VAST_1212+00
61213,61204,VAST_1237+06
61213,61206,VAST_1141-50
61213,61207,VAST_1242-31
61213,61208,VAST_1245-37
61213,61209,VAST_1323-43
61213,61214,VAST_1531+06
61213,61216,VAST_1824+06
61213,61219,VAST_1914-06
61213,61223,VAST_2028-06
61213,61225,VAST_2053+00
61213,61226,VAST_2118+06
61213,61227,VAST_2118+00
61213,61228,VAST_2143+06
61213,61229,VAST_2143+00
61213,61230,VAST_2208+06
61213,61235,VAST_2322-06
61213,61236,VAST_2347+00
61213,61238,VAST_0012+06
61213,61239,VAST_0012+00
61213,61240,VAST_0037+06
61213,61241,VAST_0037+00
61213,61246,VAST_0216+00
61526,61274,VAST_0600+06
61526,61300,VAST_1600-50
61526,61301,VAST_1636-50
61526,61302,VAST_1644-43
61526,61303,VAST_1651-37
61526,61304,VAST_1721-37
61526,61305,VAST_1718-43
61526,61306,VAST_1824+00
61526,61307,VAST_1824-06
61526,61308,VAST_1739-25
61526,61309,VAST_1752-31
61526,61310,VAST_1849-06
61526,61311,VAST_1849+06
61526,61312,VAST_1856+12
61526,61313,VAST_1912+18
61526,61314,VAST_1922+12
61526,61315,VAST_1914+06
61526,61316,VAST_1914+00
61526,61317,VAST_1938+18
61526,61366,VAST_1849+00
61526,61368,VAST_1939-06
61526,61369,VAST_1955+25
61526,61370,VAST_2208+00
61526,61371,VAST_2233+06
61526,61372,VAST_2233+00
61526,61373,VAST_2303-31
61526,61374,VAST_2347+06
61526,61375,VAST_2118-06
61526,61376,VAST_2138-31
61526,61377,VAST_0037-06
61526,61378,VAST_2207-31
61526,61379,VAST_0102+00
61526,61380,VAST_2228-37
61526,61381,VAST_2253-43
61526,61382,VAST_2256-56
61526,61383,VAST_2323-50
61526,61384,VAST_2326-43
61526,61385,VAST_0021-56
61526,61386,VAST_0102-06
61526,61387,VAST_0102+06
61526,61388,VAST_0126+00
61526,61390,VAST_0331+06
61526,61391,VAST_0331+00
61526,61392,VAST_0355+06
61526,61393,VAST_0355+00
61526,61394,VAST_0355-06
61526,61395,VAST_0420-06
61526,61396,VAST_0445+00
61526,61398,VAST_0414-31
61526,61399,VAST_0530-68
61526,61400,VAST_0600+00
61526,61413,VAST_0943-06
61526,61414,VAST_0943+00
61526,61415,VAST_1008+00
61526,61416,VAST_1008-06
61526,61417,VAST_1021-31
61526,61418,VAST_1043-37
61526,61419,VAST_1036-43
61526,61420,VAST_1109-43
61526,61421,VAST_0913-50
61526,61422,VAST_0931-56
61526,61423,VAST_1144-37
61526,61424,VAST_1145-31
61526,61425,VAST_1214-31
61526,61427,VAST_1302+06
61526,61428,VAST_1338-31
61526,61441,VAST_1735+00
61526,61449,VAST_1939+06
61526,61450,VAST_1939+00
61526,61451,VAST_2004+06
61526,61452,VAST_2004+00
61526,61453,VAST_2004-06
61526,61454,VAST_2028+00
61526,61455,VAST_2028+06
61526,61456,VAST_2053+06
61526,61457,VAST_2053-06
61526,61458,VAST_2110-31
61526,61459,VAST_2146-43
61526,61460,VAST_2014-31
61526,61461,VAST_2005-43
61526,61462,VAST_2025-37
61526,61463,VAST_2042-31
61526,61464,VAST_2056-37
61526,61465,VAST_2039-43
61526,61466,VAST_2055-50
61526,61467,VAST_2112-43
61526,61468,VAST_2143-06
61526,61469,VAST_2132-50
61526,61473,VAST_0126+06
61526,61501,VAST_0918+06
61526,61503,VAST_0943+06
61526,61505,VAST_1008+06
61526,61506,VAST_1012-37
61526,61508,VAST_1057-06
61526,61509,VAST_1057+00
61526,61510,VAST_1122+00
61526,61511,VAST_1147-06
61526,61512,VAST_1122-06
61526,61513,VAST_1212-06
61526,61514,VAST_1114-37
61526,61515,VAST_1143-43
61526,61516,VAST_1215-37
61526,61517,VAST_1216-43
61526,61518,VAST_1218-50
61526,61519,VAST_1326+06
61526,61520,VAST_1351+06
61526,61524,VAST_1506-06
61526,61527,VAST_1531+00
61526,61528,VAST_1555+06
61526,61529,VAST_1555+00
61526,61530,VAST_1831-12
61526,61531,VAST_1620+06
61526,61532,VAST_1620+00
61526,61533,VAST_1645+06
61526,61534,VAST_1710+06
61526,61535,VAST_1710+00
