cal_sbid,sbid,field
54164,54157,VAST_1122+06
54164,54158,VAST_1147+06
54164,54159,VAST_1212+06
54164,54160,VAST_1212+00
54164,54161,VAST_1237+06
54164,54162,VAST_1242-31
54164,54163,VAST_1245-37
54164,54165,VAST_1800+00
54164,54166,VAST_1531+06
54164,54167,VAST_1555+06
54164,54168,VAST_1555+00
54164,54169,VAST_1620+06
54164,54170,VAST_1914-06
54164,54171,VAST_1645+06
54164,54172,VAST_1710+06
54164,54173,VAST_1710+00
54164,54174,VAST_1735+06
54164,54175,VAST_1735+00
54164,54176,VAST_2028-06
54164,54177,VAST_2053+00
54164,54178,VAST_1824+06
54164,54179,VAST_2118+06
54164,54180,VAST_2118+00
54164,54181,VAST_2143+06
54164,54182,VAST_2143+00
54164,54183,VAST_2208+06
54164,54184,VAST_2233+06
54233,54204,VAST_0600+00
54233,54205,VAST_0804-06
54233,54206,VAST_0828-06
54233,54207,VAST_0943+00
54233,54208,VAST_1008+00
54233,54209,VAST_0853-06
54233,54210,VAST_0918-06
54233,54211,VAST_0943-06
54233,54212,VAST_1008-06
54233,54213,VAST_1109-43
54233,54214,VAST_1122+00
54233,54215,VAST_1141-50
54233,54216,VAST_1147+00
54233,54217,VAST_1033-06
54233,54218,VAST_1012-37
54233,54219,VAST_1021-31
54233,54220,VAST_1036-43
54233,54221,VAST_1043-37
54233,54222,VAST_1049-31
54233,54223,VAST_1323-43
54233,54224,VAST_1338-31
54233,54225,VAST_1117-31
54233,54226,VAST_1114-37
54233,54227,VAST_1145-31
54233,54228,VAST_1144-37
54233,54229,VAST_1214-31
54233,54230,VAST_1215-37
54233,54231,VAST_1506-06
54233,54232,VAST_1531+00
54233,54234,VAST_1645-06
54233,54235,VAST_1645+00
54233,54236,VAST_1710-06
54233,54237,VAST_1735-06
54233,54238,VAST_1800-06
54233,54239,VAST_1800+06
54233,54240,VAST_1620+00
54233,54242,VAST_1939-06
54233,54243,VAST_1939+00
54233,54244,VAST_1939+06
54233,54245,VAST_2004+06
54233,54246,VAST_2004+00
54233,54247,VAST_2004-06
54233,54248,VAST_2028+00
54233,54249,VAST_2028+06
54233,54250,VAST_2053+06
54233,54251,VAST_2053-06
54233,54252,VAST_2118-06
54233,54253,VAST_2014-31
54233,54254,VAST_2005-43
54306,54275,VAST_0600-06
54306,54276,VAST_0624-06
54306,54285,VAST_1057-06
54306,54286,VAST_1057+00
54306,54287,VAST_1122-06
54306,54289,VAST_1147-06
54306,54290,VAST_1143-43
54306,54291,VAST_1212-06
54306,54292,VAST_1216-43
54306,54293,VAST_1218-50
54306,54294,VAST_1250-43
54306,54295,VAST_1302+00
54306,54296,VAST_1326+06
54306,54297,VAST_1326+00
54306,54298,VAST_1351+06
54306,54299,VAST_1302+06
54306,54300,VAST_1416+06
54306,54301,VAST_1302-06
54306,54302,VAST_1326-06
54306,54303,VAST_1351+00
54306,54304,VAST_1310-31
54306,54305,VAST_1316-37
54306,54307,VAST_1555-06
54306,54308,VAST_1620-06
54306,54309,VAST_1531-06
54306,54318,VAST_2007-56
54306,54319,VAST_2025-37
54306,54320,VAST_2042-31
54306,54321,VAST_2039-43
54306,54322,VAST_2056-37
54306,54323,VAST_2110-31
54306,54324,VAST_2018-50
54306,54325,VAST_2146-43
54306,54326,VAST_2207-31
54306,54327,VAST_2138-31
54306,54328,VAST_2233+00
54717,54344,VAST_0216+00
54717,54345,VAST_0331+06
54717,54346,VAST_0331+00
54717,54347,VAST_0355+06
54717,54348,VAST_0355+00
54717,54349,VAST_0355-06
54717,54350,VAST_0414-31
54717,54351,VAST_0442-31
54717,54352,VAST_0506-37
54717,54353,VAST_0538-31
54717,54354,VAST_0537-37
54717,54355,VAST_0532-50
54717,54356,VAST_0600+06
54717,54377,VAST_2049-56
54717,54378,VAST_2055-50
54717,54379,VAST_2112-43
54717,54380,VAST_2126-37
54717,54381,VAST_2132-50
54717,54382,VAST_2131-56
54717,54383,VAST_2143-06
54717,54384,VAST_2208+00
54717,54385,VAST_2228-37
54717,54386,VAST_2253-43
54717,54387,VAST_2303-31
54717,54388,VAST_2256-56
54717,54389,VAST_2322-06
54717,54390,VAST_2347+00
54717,54391,VAST_2347+06
54717,54392,VAST_0012+06
54717,54393,VAST_0021-56
54717,54394,VAST_0037+00
54717,54395,VAST_0037+06
54717,54396,VAST_0102+06
54717,54397,VAST_0102+00
54717,54398,VAST_0126+06
54717,54399,VAST_0126+00
54717,54400,VAST_0151+06
54717,54401,VAST_0151+00
54717,54402,VAST_0216+06
54717,54403,VAST_0241+06
54717,54404,VAST_0012+00
54717,54405,VAST_0304-50
54717,54406,VAST_0037-06
54717,54407,VAST_0102-06
54717,54408,VAST_0126-06
54717,54409,VAST_0124-31
54717,54410,VAST_0241+00
