cal_sbid,sbid,field
50178,50115,VAST_0709-12
50178,50116,VAST_0725-18
50178,50117,VAST_0734-12
50178,50118,VAST_0741-25
50178,50119,VAST_0751-18
50178,50120,VAST_0809-25
50178,50121,VAST_0810-37
50178,50122,VAST_0828-31
50178,50123,VAST_0840-37
50178,50124,VAST_0855-43
50178,50125,VAST_0913-50
50178,50126,VAST_0931-56
50178,50127,VAST_0950-50
50178,50128,VAST_1014-56
50178,50129,VAST_1045-62
50178,50130,VAST_1056-56
50178,50131,VAST_1135-62
50178,50132,VAST_1224-62
50178,50133,VAST_1314-62
50178,50134,VAST_1404-62
50178,50136,VAST_1428-56
50178,50139,VAST_1453-62
50178,50140,VAST_1510-56
50178,50142,VAST_1552-56
50178,50143,VAST_1600-50
50178,50145,VAST_1636-50
50178,50146,VAST_1644-43
50178,50147,VAST_1651-37
50178,50148,VAST_1718-43
50178,50149,VAST_1721-37
50178,50150,VAST_1724-31
50178,50151,VAST_1739-25
50178,50152,VAST_1752-31
50178,50153,VAST_1753-18
50178,50154,VAST_1806-12
50178,50155,VAST_1806-25
50178,50156,VAST_1819-18
50178,50157,VAST_1831-12
50178,50167,VAST_0127-73
50178,50169,VAST_0530-68
50178,50170,VAST_0800-31
50178,50171,VAST_0822-43
