Component_ID,RA,DEC,RA_comp,DEC_comp
SB78793_component_2a,35.734961,-34.691272,35.735007,-34.691314
SB78793_component_57a,37.368522,-36.732414,37.368538,-36.732451
SB78793_component_112a,37.140506,-37.332277,37.140557,-37.332321
