Component_ID,RA,DEC,RA_comp,DEC_comp
SB78173_component_7a,205.055474,-3.589188,205.055435,-3.589112
SB78173_component_31a,205.019298,-1.629708,205.019229,-1.629595
SB78173_component_44a,204.415244,2.115705,204.415141,2.115973
SB78173_component_54a,202.871575,-3.687283,202.871506,-3.687254
SB78173_component_176a,203.799681,2.885686,203.799604,2.885974
SB78173_component_404a,204.13107,3.239523,204.131032,3.239874
