Component_ID,RA,DEC,RA_comp,DEC_comp
SB79047_component_15a,2.648848,-30.463143,2.648926,-30.463172
SB79047_component_20a,0.085009,-32.350348,0.085,-32.350343
SB79047_component_40a,2.688225,-29.753644,2.688239,-29.753661
SB79047_component_159a,1.504764,-29.93049,1.504681,-29.930583
SB79047_component_176a,1.274688,-34.763795,1.274688,-34.763793
