Component_ID,RA,DEC,RA_comp,DEC_comp
SB78977_component_9a,327.396939,7.940401,327.396932,7.940374
SB78977_component_17a,326.980062,8.503301,326.980081,8.503305
SB78977_component_92a,326.729975,4.457081,326.729967,4.457077
SB78977_component_217a,322.567673,8.732237,322.567707,8.732202
