Component_ID,RA,DEC,RA_comp,DEC_comp
SB88079_component_6a,17.324126,-38.915531,17.324164,-38.915545
SB88079_component_21a,16.687928,-40.572201,16.68795,-40.572211
SB88079_component_45a,11.300209,-37.096802,11.300275,-37.096797
SB88079_component_85a,18.316047,-35.863412,18.316068,-35.863435
SB88079_component_261a,11.37712,-39.000858,11.377121,-39.000814
