BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5259080192.0,33.61027145385742,-5.774400234222412,169.41641235351562,-60.91613006591797,12.705255508422852,11.305098533630371,76.04147338867188,14001984,2657430
1,5259080704.0,34.66558074951172,-5.774400234222412,171.0269317626953,-60.2259635925293,12.735724449157715,11.318073272705078,75.93106842041016,14001984,2624419
2,5259081216.0,33.60920715332031,-6.824361324310303,170.8518524169922,-61.708412170410156,12.611923217773438,11.255386352539062,74.83050537109375,14001984,2517046
3,5259080192.0,34.666648864746094,-6.824361324310303,172.47052001953125,-61.001033782958984,12.64443588256836,11.267955780029297,75.3896255493164,14001984,2594813
4,5259081728.0,32.55744934082031,-4.722149848937988,166.38404846191406,-60.76247024536133,12.769952774047852,11.296924591064453,75.47627258300781,14001984,2791170
5,5259081728.0,33.61115646362305,-4.724269390106201,168.05075073242188,-60.109291076660156,12.798844337463379,11.305882453918457,76.03348541259766,14001984,2747363
6,5259081728.0,34.66469955444336,-4.724269390106201,169.6507110595703,-59.43569564819336,12.843794822692871,11.32540225982666,76.68630981445312,14001984,2569077
7,5259081728.0,35.718406677246094,-4.722149848937988,171.1869354248047,-58.742801666259766,12.898090362548828,11.340325355529785,77.4074478149414,14001984,2540806
8,5259080704.0,35.7210693359375,-5.772280693054199,172.57017517089844,-59.516841888427734,12.785346984863281,11.30786418914795,76.68316650390625,14001984,2604875
9,5259080192.0,35.72426986694336,-6.822230339050293,174.0182647705078,-60.27511215209961,12.700567245483398,11.285418510437012,75.9218978881836,14001984,2740217
10,5259080192.0,35.72802734375,-7.872361183166504,175.53533935546875,-61.01662063598633,12.610027313232422,11.264154434204102,75.76333618164062,14001984,2795219
11,5259080704.0,34.66790008544922,-7.874488830566406,173.98606872558594,-61.75991439819336,12.566916465759277,11.249484062194824,75.13871765136719,14001984,2744640
12,5259081216.0,33.607948303222656,-7.874488830566406,172.36215209960938,-62.48515319824219,12.536829948425293,11.241238594055176,74.54950714111328,14001984,2465829
13,5259081728.0,32.547828674316406,-7.872361183166504,170.65899658203125,-63.19112014770508,12.511507034301758,11.231095314025879,74.082275390625,14001984,2502179
14,5259081216.0,32.551578521728516,-6.822230339050293,169.15821838378906,-62.39607620239258,12.583264350891113,11.26149845123291,74.17362213134766,14001984,2552890
15,5259080704.0,32.55479049682617,-5.772280693054199,167.73513793945312,-61.5861930847168,12.67289924621582,11.276827812194824,74.77764892578125,14001984,2732338
16,5259080192.0,31.506771087646484,-3.667249917984009,163.38394165039062,-60.5408821105957,12.859607696533203,11.304044723510742,75.77588653564453,14001984,2864255
17,5259081728.0,32.55957794189453,-3.6714890003204346,165.0996856689453,-59.92573547363281,12.884944915771484,11.312950134277344,76.35226440429688,14001984,2710941
18,5259080704.0,33.61186981201172,-3.6736111640930176,166.75003051757812,-59.288753509521484,12.91821575164795,11.327986717224121,76.90623474121094,14001984,2879495
19,5259080704.0,34.66399002075195,-3.6736111640930176,168.33746337890625,-58.631103515625,12.963159561157227,11.340968132019043,77.68547058105469,14001984,2759446
20,5259080192.0,35.716278076171875,-3.6714890003204346,169.8645477294922,-57.95384979248047,13.021367073059082,11.35883617401123,78.36534881591797,14001984,2813055
21,5259080192.0,36.76909255981445,-3.667249917984009,171.33396911621094,-57.25796127319336,13.083755493164062,11.369881629943848,79.16387939453125,14001984,3024185
22,5259081216.0,36.77262878417969,-4.717911243438721,172.6624298095703,-58.031612396240234,12.948742866516113,11.338875770568848,78.24935913085938,14001984,2742203
23,5259080192.0,36.777069091796875,-5.768030643463135,174.04959106445312,-58.78981399536133,12.8365478515625,11.315693855285645,77.46600341796875,14001984,2920918
24,5259080704.0,36.78242111206055,-6.817980766296387,175.4990234375,-59.53171920776367,12.739917755126953,11.295069694519043,76.8376235961914,14001984,2767888
25,5259080192.0,36.78866958618164,-7.868088722229004,177.01438903808594,-60.2563591003418,12.65458869934082,11.274410247802734,76.41932678222656,14001984,2709450
26,5259080192.0,36.79585647583008,-8.918730735778809,178.5995330810547,-60.96265411376953,12.575045585632324,11.245552062988281,76.25471496582031,14001984,2934053
27,5259080192.0,35.73234176635742,-8.92301082611084,177.1256561279297,-61.74026107788086,12.533780097961426,11.23997974395752,75.57122802734375,14001984,2769305
28,5259080192.0,34.669342041015625,-8.925149917602539,175.5784454345703,-62.50148391723633,12.49152946472168,11.22767162322998,74.93978881835938,14001984,2888167
29,5259081216.0,33.60652160644531,-8.925149917602539,173.9528350830078,-63.245208740234375,12.464014053344727,11.215523719787598,74.52168273925781,14001984,2760111
30,5259081216.0,32.543521881103516,-8.92301082611084,172.2435302734375,-63.97019577026367,12.438785552978516,11.205682754516602,74.1457748413086,14001984,2853291
31,5259080704.0,31.479999542236328,-8.918730735778809,170.44509887695312,-64.6750259399414,12.418960571289062,11.194807052612305,74.12079620361328,14001984,3038902
32,5259081216.0,31.487192153930664,-7.868088722229004,168.8718719482422,-63.876434326171875,12.492608070373535,11.217089653015137,73.78506469726562,14001984,2935892
33,5259080704.0,31.49344253540039,-6.817980766296387,167.38563537597656,-63.06269073486328,12.564205169677734,11.23422908782959,73.93706512451172,14001984,2921911
34,5259080192.0,31.498790740966797,-5.768030643463135,165.97967529296875,-62.234886169433594,12.643523216247559,11.24753475189209,74.3220443725586,14001984,2852182
35,5259080192.0,31.50322151184082,-4.717911243438721,164.64768981933594,-61.394020080566406,12.769463539123535,11.294819831848145,74.99072265625,14001984,2961082
