Component_ID,RA,DEC,RA_comp,DEC_comp
SB74958_component_11a,131.321179,4.66301,131.321432,4.663154
SB74958_component_21a,124.734069,5.293532,124.73432,5.293685
SB74958_component_68a,126.269654,8.519577,126.269901,8.519748
SB74958_component_72a,127.97934,8.79536,127.979548,8.795459
SB74958_component_91a,127.733822,6.403324,127.733999,6.403576
SB74958_component_95a,123.872736,9.911118,123.872804,9.911305
