Component_ID,RA,DEC,RA_comp,DEC_comp
SB74753_component_7a,34.013181,-52.003581,34.013324,-52.003465
SB74753_component_52a,37.303108,-54.05678,37.303272,-54.056676
SB74753_component_219a,37.799034,-47.769986,37.799183,-47.769884
