Component_ID,RA,DEC,RA_comp,DEC_comp
SB74504_component_6a,207.945129,-29.204909,207.945162,-29.204903
SB74504_component_66a,207.33519,-30.940071,207.334994,-30.940054
SB74504_component_68a,208.116778,-27.751859,208.116859,-27.751981
