Component_ID,RA,DEC,RA_comp,DEC_comp
SB74348_component_76a,197.064737,4.019264,197.064805,4.019264
SB74348_component_124a,193.68951,2.558146,193.689444,2.558045
SB74348_component_235a,197.902137,6.779971,197.902207,6.780086
