cal_sbid,sbid,field
50977,50975,VAST_2028+06
50977,50976,VAST_2039-43
50977,50978,VAST_2209-50
50977,50979,VAST_2219-43
50977,50980,VAST_0127-73
50977,50981,VAST_2256-56
50977,50982,VAST_2303-31
50977,50983,VAST_2331-31
50977,50984,VAST_0000-31
50977,50985,VAST_2347-06
50977,50986,VAST_0012+06
50977,50987,VAST_0037+06
50977,50988,VAST_0037+00
50977,50989,VAST_0102+06
50977,50990,VAST_0102+00
50977,50991,VAST_0126-06
51018,51000,VAST_0306-06
51018,51001,VAST_0420-06
51018,51002,VAST_0445+00
51018,51003,VAST_0445+06
51018,51004,VAST_0510+06
51018,51005,VAST_0510+00
51018,51006,VAST_0510-06
51018,51007,VAST_0535+00
51018,51008,VAST_0535+06
51018,51009,VAST_0600+06
51018,51010,VAST_0600+00
51018,51011,VAST_0624-06
51018,51020,VAST_1721-37
51018,51021,VAST_1831-12
51018,51022,VAST_2028+00
51018,51023,VAST_1806-12
51018,51024,VAST_2028-06
51018,51025,VAST_2053+00
51018,51026,VAST_2053+06
51018,51027,VAST_2118+06
51018,51028,VAST_2118+00
51018,51029,VAST_2053-06
51018,51030,VAST_2143+06
51018,51031,VAST_2143+00
51018,51032,VAST_2143-06
51018,51033,VAST_2208+00
51018,51034,VAST_2208+06
51018,51035,VAST_2233+06
51018,51036,VAST_2233+00
51018,51037,VAST_2208-06
51052,51051,VAST_1636-50
51052,51053,VAST_2055-50
51052,51054,VAST_2112-43
51052,51055,VAST_2126-37
51052,51056,VAST_2132-50
51052,51057,VAST_2131-56
51052,51058,VAST_2138-31
51052,51059,VAST_2146-43
51052,51060,VAST_2157-37
51052,51061,VAST_2207-31
51052,51062,VAST_2235-31
51052,51063,VAST_2228-37
51052,51064,VAST_2214-56
51052,51065,VAST_2246-50
51052,51066,VAST_2253-43
51052,51067,VAST_2258-37
51052,51068,VAST_2329-37
51052,51069,VAST_2322+00
51052,51070,VAST_2347+06
51052,51071,VAST_2347+00
51052,51072,VAST_0012+00
51052,51073,VAST_0012-06
51052,51074,VAST_0037-06
51052,51075,VAST_0102-06
51052,51076,VAST_0056-31
