Component_ID,RA,DEC,RA_comp,DEC_comp
SB85432_component_5a,75.303358,-1.98724,75.303375,-1.987293
SB85432_component_6a,74.966903,2.492021,74.966878,2.491993
SB85432_component_72a,73.259219,1.476566,73.259328,1.476564
