cal_sbid,sbid,field
64792,64793,VAST_1644-43
64792,64794,VAST_1824+06
64792,64795,VAST_1824+00
64792,64796,VAST_1912+18
64792,64797,VAST_1856+12
64792,64798,VAST_1914+06
64792,64799,VAST_1849+00
65040,64834,VAST_1141-50
65040,64835,VAST_1245-37
65040,64836,VAST_1323-43
65040,64837,VAST_1224-62
65040,64838,VAST_1214-31
65040,64839,VAST_1302+06
65040,64840,VAST_1326+06
65040,64841,VAST_1531+06
65040,64845,VAST_1939+00
65040,64846,VAST_2042-31
65040,64847,VAST_2014-31
65040,64848,VAST_1939+06
65040,64849,VAST_2004+06
65040,64850,VAST_2146-43
65040,64851,VAST_2005-43
65040,64852,VAST_2004-06
65040,64853,VAST_2228-37
65040,64854,VAST_2004+00
65040,64856,VAST_2028+00
65040,64857,VAST_2053+06
65040,64858,VAST_2053-06
65040,64859,VAST_2110-31
65040,64860,VAST_2126-37
65040,64869,VAST_2028+06
65040,64871,VAST_2112-43
65040,64872,VAST_2056-37
65040,64873,VAST_2132-50
65040,64874,VAST_2131-56
65040,64875,VAST_2257+06
65040,64876,VAST_2322+06
65040,64878,VAST_0918-06
65040,64879,VAST_1014-56
65040,64880,VAST_1045-62
65040,64881,VAST_1056-56
65040,64882,VAST_1135-62
65040,64884,VAST_1122+06
65040,64885,VAST_1145-31
65040,64886,VAST_1144-37
65040,64887,VAST_1215-37
65040,64888,VAST_1338-31
65040,64890,VAST_1735+00
65040,64891,VAST_1531+00
65040,64892,VAST_1555+00
65040,64893,VAST_1645+06
65040,64894,VAST_1710+06
65040,64895,VAST_1800-06
65040,64896,VAST_1710+00
65040,64897,VAST_1735+06
65040,64899,VAST_2025-37
65040,64900,VAST_2039-43
65040,64901,VAST_2018-50
65040,64902,VAST_2007-56
65040,64903,VAST_2049-56
65040,64904,VAST_2055-50
65040,64906,VAST_0127-73
65040,64907,VAST_0151+00
65040,64908,VAST_0151+06
65040,64909,VAST_0445+06
65040,64910,VAST_0510+06
65040,64911,VAST_0530-68
65040,64912,VAST_0506-37
65040,64913,VAST_0510-06
65040,64914,VAST_0510+00
65040,64930,VAST_0442-31
65040,64931,VAST_0538-31
65040,64932,VAST_0537-37
65040,64933,VAST_0534-43
65040,64934,VAST_0535+06
65040,64935,VAST_0535+00
65040,64939,VAST_0241+00
65040,64940,VAST_0306+06
65040,64941,VAST_0345-31
65040,64942,VAST_0354-43
65040,64943,VAST_0317-31
65040,64944,VAST_0405-37
65040,64945,VAST_0532-50
65040,64946,VAST_0418-50
65040,64947,VAST_0600-06
65040,64948,VAST_0624-06
65040,64949,VAST_0445-06
65040,64950,VAST_0535-06
65040,64951,VAST_0714+06
65040,64952,VAST_0435-37
65040,64953,VAST_0739-06
65040,64954,VAST_0739+00
65040,64955,VAST_0804-06
65040,64956,VAST_0828-06
65040,64957,VAST_0822-43
65040,64958,VAST_0853-06
65040,64959,VAST_0739+06
65040,64960,VAST_0918+06
65040,64961,VAST_0943+00
65040,64962,VAST_0943-06
65040,64963,VAST_1008+00
65040,64964,VAST_1008-06
65040,64965,VAST_1021-31
65040,64966,VAST_1043-37
65040,64967,VAST_1036-43
65040,64968,VAST_1109-43
65040,64969,VAST_1012-37
65040,64970,VAST_1057+00
65040,64971,VAST_1057-06
65040,64972,VAST_1122+00
65040,64973,VAST_1122-06
65040,64974,VAST_1114-37
65040,64975,VAST_1143-43
65040,64976,VAST_1147-06
65040,64977,VAST_1212-06
65040,64978,VAST_1216-43
65040,64979,VAST_1218-50
65040,64980,VAST_1351+06
65040,64981,VAST_1147+00
65040,64982,VAST_1302+00
65040,64983,VAST_1506-06
65040,64991,VAST_0306+00
65040,64993,VAST_0124-31
65040,64994,VAST_0126-06
65040,64995,VAST_0131-37
65040,64996,VAST_0427-43
65040,64997,VAST_0435-56
65040,64998,VAST_0455-50
65040,64999,VAST_0501-43
65040,65000,VAST_0510-31
65040,65001,VAST_0517-56
65040,65002,VAST_0331-06
65040,65003,VAST_0420+06
65040,65004,VAST_0334-37
65040,65005,VAST_0352-56
65040,65007,VAST_0420+00
65040,65010,VAST_0804+00
65040,65011,VAST_0804+06
65040,65012,VAST_0828+06
65040,65013,VAST_0828+00
65040,65014,VAST_0853+06
65040,65015,VAST_0853+00
65040,65016,VAST_0918+00
65040,65017,VAST_0913-50
65040,65018,VAST_0931-56
65040,65020,VAST_1033-06
65040,65021,VAST_1033+00
65040,65026,VAST_1237-06
65040,65027,VAST_1302-06
65040,65028,VAST_1314-62
65040,65029,VAST_1326-06
65040,65031,VAST_1326+00
65040,65032,VAST_1404-62
65040,65033,VAST_1351+00
65040,65034,VAST_1310-31
65040,65035,VAST_1416+06
65040,65036,VAST_1250-43
65040,65041,VAST_2143-06
65040,65043,VAST_0028-31
65040,65045,VAST_0101-37
65040,65047,VAST_0140-43
65040,65048,VAST_0152-31
65040,65049,VAST_0202-37
65040,65050,VAST_0221-31
65040,65051,VAST_0241-06
65040,65052,VAST_0216-06
65040,65054,VAST_0320-43
65040,65055,VAST_0341-50
65040,65056,VAST_0216+06
65040,65057,VAST_0306-06
