cal_sbid,sbid,field
57847,57486,VAST_0127-73
57847,57534,VAST_1428-56
57847,57591,VAST_1441-06
57847,57592,VAST_1453-62
57847,57786,VAST_1806-25
57847,57787,VAST_1819-18
58543,58279,VAST_0530-68
58543,58280,VAST_0709-12
58543,58281,VAST_0725-18
58543,58282,VAST_0734-12
58543,58283,VAST_0913-50
58543,58284,VAST_0800-31
58543,58285,VAST_0809-25
58543,58286,VAST_0751-18
58543,58287,VAST_0810-37
58543,58288,VAST_0822-43
58543,58289,VAST_0840-37
58543,58290,VAST_0855-43
58543,58291,VAST_0931-56
58543,58292,VAST_0950-50
58543,58293,VAST_1014-56
58543,58294,VAST_1045-62
58543,58295,VAST_1056-56
58543,58296,VAST_1135-62
58543,58297,VAST_1224-62
58543,58298,VAST_1314-62
58543,58302,VAST_1404-62
58543,58306,VAST_1510-56
58543,58323,VAST_0127-73
58543,58346,VAST_0741-25
58543,58349,VAST_0828-31
58543,58371,VAST_1428-56
58543,58440,VAST_1453-62
58543,58443,VAST_1552-56
58543,58444,VAST_1600-50
58543,58446,VAST_1636-50
58543,58447,VAST_1644-43
58543,58448,VAST_1651-37
58543,58450,VAST_1724-31
58543,58451,VAST_1721-37
58543,58454,VAST_1752-31
58543,58455,VAST_1831-12
58543,58456,VAST_1806-12
58543,58457,VAST_1753-18
58543,58458,VAST_1718-43
58543,58460,VAST_1739-25
58543,58542,VAST_1800+00
