cal_sbid,sbid,field
51821,51817,VAST_1404-62
51821,51822,VAST_1739-25
51821,51823,VAST_1753-18
51821,51824,VAST_1806-12
51821,51825,VAST_1819-18
51821,51826,VAST_1831-12
51862,51850,VAST_1718-43
51862,51854,VAST_1135-62
51862,51855,VAST_1224-62
51862,51856,VAST_1314-62
51862,51857,VAST_1428-56
51862,51861,VAST_1636-50
51862,51863,VAST_1806-25
51887,51877,VAST_0530-68
51887,51896,VAST_0709-12
51887,51897,VAST_0751-18
51887,51898,VAST_0809-25
51887,51899,VAST_0828-31
51887,51900,VAST_0840-37
51887,51901,VAST_0855-43
51887,51902,VAST_0913-50
51887,51903,VAST_0725-18
51887,51904,VAST_0931-56
51887,51905,VAST_0741-25
51887,51906,VAST_0734-12
51887,51907,VAST_0810-37
51887,51908,VAST_0800-31
51887,51909,VAST_1045-62
51887,51910,VAST_0822-43
51887,51911,VAST_0950-50
51887,51912,VAST_1014-56
51887,51913,VAST_1056-56
51963,51937,VAST_1752-31
51963,51960,VAST_1453-62
51963,51961,VAST_1510-56
51972,51973,VAST_1644-43
51972,51974,VAST_1721-37
51972,51975,VAST_1552-56
51972,51976,VAST_1724-31
51972,51977,VAST_1651-37
51972,51978,VAST_1600-50
