INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY
10,8,VAST_0918+00A,11548,0,11531,IMAGED,09 18 37,+00 00 00,139.65416666666667,0.0,231.76405031999863,32.212291300866404,-45.0,5086600025.260414,726.5894398968505,726.5894400000001,36,5087993236.149,136280867,13.546755151528645,11.443884477588394,84.309630942351,-0.008651644922792912,1.2867813110351562,262.2924499511719,249.5234180680971,71.67691999372173,182.36740112304688,695.50341796875,5088001609.0,5848
11,9,VAST_0943+00A,11398,0,11378,IMAGED,09 43 27,+00 00 00,145.86249999999998,0.0,235.96987635642589,37.373239429749965,-45.0,5085998146.32691,726.5894408505249,726.5894400000001,36,5088050930.693,136564912,13.13194935562128,12.886238409638544,-8.26274794150082,-0.028212454169988632,5.077281475067139,320.9513244628906,305.8343132325826,111.5776441371269,209.1615447998047,2232.36474609375,5088061658.0,5181
12,10,VAST_0216+00A,11380,0,11378,IMAGED,02 16 33,+00 00 00,34.137499999999996,0.0,163.43155547577857,-56.02874621564675,-45.0,5085975711.63379,726.5894398968505,726.5894400000001,36,5088039386.194,136587125,13.871346020038189,11.890780311858768,45.8242926980402,-0.018178129568696022,3.1420626640319824,290.960205078125,279.8543158300064,72.05706941983858,193.8273162841797,1163.51611328125,5088051055.0,5633
13,10,VAST_0216+00A,11533,0,11531,IMAGED,02 16 33,+00 00 00,34.137499999999996,0.0,163.43155547577857,-56.02874621564675,-45.0,5086576535.519614,726.5894398968505,726.5894400000001,36,5087990316.847,136330996,13.396873299296365,11.320977416821092,77.8816616268438,-0.017641546204686165,3.0912156105041504,291.4653625488281,280.8021576042566,76.09925332054063,192.9464874267578,1240.9544677734375,5087998062.0,5636
14,11,VAST_0918-06A,11399,0,11378,IMAGED,09 18 37,-06 17 59,139.65416666666667,-6.299722222222222,237.81129211498285,28.67260458700131,-45.0,5085999042.12211,716.6361604016113,716.6361600000001,36,5088051056.179,136588947,12.941999920009657,11.691444628024415,21.5815279440582,-0.020325275138020515,1.4097564220428467,255.15859985351562,243.4277485215316,67.28527870451342,183.2677459716797,961.5291748046875,5088061808.0,5954
15,12,VAST_1008+00A,11400,0,11378,IMAGED,10 08 17,+00 00 00,152.0708333333333,0.0,240.78721453997224,42.36349901223628,-45.0,5085999937.91731,726.5894408505249,726.5894400000001,36,5088051209.925,136582487,13.061246472846756,12.764940499473912,9.76120201224936,-0.05192926153540611,5.024518013000488,274.25946044921875,261.43705556081176,78.27371034121109,178.418212890625,822.7294311523438,5088062791.0,5669
16,13,VAST_1033+00A,11401,0,11378,IMAGED,10 33 06,+00 00 00,158.275,0.0,246.41135669256676,47.11477651205657,-45.0,5086000833.71251,716.6361604016113,716.6361600000001,36,5088051210.556999,136563964,13.184891839563768,12.886081719983425,-31.7211216630145,-0.035991620272397995,4.131548881530762,279.5024719238281,266.218134434381,84.28114744584542,187.85617065429688,1164.0374755859375,5088170285.0,5617
17,14,VAST_1008-06A,11402,0,11378,IMAGED,10 08 17,-06 17 59,152.0708333333333,-6.299722222222222,247.10345037843013,38.296273908553715,-45.0,5086001729.50771,726.5894398968505,726.5894400000001,36,5088051216.924,136519006,12.846206269815985,11.64442936727376,20.4344235881657,-0.008498967625200748,0.9845463633537292,247.68795776367188,237.31264862807595,62.46844377123288,170.33949279785156,580.7837524414062,5088065843.0,6329
18,15,VAST_1057+00A,11403,0,11378,IMAGED,10 57 56,+00 00 00,164.48333333333332,0.0,253.10178847480458,51.54095311911623,-45.0,5086002635.25619,726.5894398968505,726.5894400000001,36,5088053411.711,136535290,13.0597605699165,12.84227746892003,-8.22194818519249,-0.03722595050930977,4.374064922332764,341.2136535644531,329.8349333751077,87.85133308599373,227.3959503173828,1706.7998046875,5088063185.0,5197
19,16,VAST_1033-06A,11404,0,11378,IMAGED,10 33 06,-06 17 59,158.275,-6.299722222222222,252.77565743352207,42.70774682621098,-45.0,5086003531.051391,726.5894398968505,726.5894400000001,36,5088055975.27,136460985,12.820617354426338,11.588365139098032,22.4668927091807,-0.00990330521017313,1.5227502584457397,258.0437927246094,247.23034122568887,66.09866478378571,178.00950622558594,811.9072875976562,5088066588.0,5901
20,17,VAST_1122+00A,11405,0,11378,IMAGED,11 22 46,+00 00 00,170.69166666666666,0.0,261.1500409951245,55.507726418406804,-45.0,5086004436.7998705,726.5894398968505,726.5894400000001,36,5088056287.3810005,136520773,12.869310475582415,12.640476958871185,2.59239590121952,-0.025017300620675087,3.4037747383117676,306.19287109375,288.9578185036851,96.34043674454097,200.99249267578125,1362.3895263671875,5088066529.0,5377
21,18,VAST_1147+00A,11406,0,11378,IMAGED,11 47 35,+00 00 00,176.89583333333331,0.0,270.8300579392716,58.833492034091115,-45.0,5086005342.54835,716.636159447937,716.6361600000001,36,5088056343.839,136449625,13.120532227195595,12.797703328892077,-35.0194305710505,-0.04157012328505516,3.892512083053589,345.59698486328125,335.2946919582849,104.55031748153962,226.68397521972656,1792.397705078125,5088066554.0,5175
22,18,VAST_1147+00A,11554,0,11531,IMAGED,11 47 35,+00 00 00,176.89583333333331,0.0,270.8300579392716,58.833492034091115,-45.0,5086609898.914174,726.5894398968505,726.5894400000001,36,5087993652.231999,136257660,13.309474356185545,11.312518213244305,80.3305291011343,-0.02947213314473629,3.7748148441314697,332.7030029296875,321.9225843712513,106.07221890775345,216.80947875976562,1943.2681884765625,5088001704.0,5251
23,19,VAST_1057-06A,11407,0,11378,IMAGED,10 57 56,-06 17 59,164.48333333333332,-6.299722222222222,259.353532898808,46.74319305305438,-45.0,5086006228.39027,726.5894398968505,726.5894400000001,36,5088056383.523001,136544142,12.958178082443137,11.5292410769295,27.8425096093422,-0.01069556549191475,1.834920048713684,256.140380859375,241.88816785290084,75.03733227687448,172.81275939941406,987.1297607421875,5088066686.0,5998
24,20,VAST_1212+00A,11408,0,11378,IMAGED,12 12 25,+00 00 00,183.10416666666663,0.0,282.27317574611357,61.296778095118505,-45.0,5086007144.092031,726.5894398968505,726.5894400000001,36,5088056463.775001,136562982,12.999643048801548,12.791591425021213,-7.60551099208018,-0.15265899896621704,1.5221424102783203,303.1235656738281,270.83045909801325,138.78405676516377,206.01885986328125,2097.611083984375,5088066670.0,5293
25,21,VAST_0306+00A,11381,0,11378,IMAGED,03 06 12,+00 00 00,46.55,0.0,178.5612040139545,-47.774956090895046,-45.0,5085976667.14867,716.6361604016113,716.6361600000001,36,5088039418.87,136593865,13.253330343274992,12.16240455892403,34.7092857770906,-0.017734920606017113,2.0285284519195557,255.41928100585938,242.910559989605,71.93318846510999,172.36367797851562,783.6590576171875,5088051438.0,5765
26,21,VAST_0306+00A,11534,0,11531,IMAGED,03 06 12,+00 00 00,46.55,0.0,178.5612040139545,-47.774956090895046,-45.0,5086577431.314814,726.5894408505249,726.5894400000001,36,5087990366.576,136344565,13.707395689356899,11.590195765110192,84.9074328289178,-0.0147621501237154,2.0015482902526855,258.45709228515625,246.960209879999,72.69181684186573,166.95208740234375,728.779541015625,5087998053.0,5675
27,22,VAST_1212-06A,11409,0,11378,IMAGED,12 12 25,-06 17 59,183.10416666666663,-6.299722222222222,285.7398075341382,55.26416095890342,-45.0,5086008039.88723,726.5894398968505,726.5894400000001,36,5088056537.832,136467643,12.787638416270315,11.812289852647657,14.5211846021095,-0.01680952124297619,1.4606525897979736,263.575439453125,250.43941363616796,73.24602351932947,180.1099090576172,888.4881591796875,5088067418.0,6071
28,23,VAST_1237+00A,11410,0,11378,IMAGED,12 37 14,+00 00 00,189.30833333333334,0.0,295.1816814725589,62.65780309749948,-45.0,5086008935.68243,726.5894398968505,726.5894400000001,36,5088117531.684,136331358,12.966916344916608,12.688634591018316,11.0543759226304,-0.21053820848464966,44.137176513671875,504.4425354003906,359.38001059717874,939.3419152902471,233.7709503173828,10328.4619140625,5088135487.0,3740
29,24,VAST_1302+00A,11411,0,11378,IMAGED,13 02 04,+00 00 00,195.51666666666665,0.0,308.7434694991255,62.75175270818758,-45.0,5086009831.477631,726.5894398968505,726.5894400000001,36,5088059687.231,136574934,13.07900760973643,12.795645095695944,-33.8961405367626,-0.01306398119777441,1.321313738822937,287.8309326171875,274.64252655655093,76.306006195602,185.28489685058594,756.995849609375,5088069361.0,5465
30,25,VAST_1237-06A,11412,0,11378,IMAGED,12 37 14,-06 17 59,189.30833333333334,-6.299722222222222,296.5451904628967,56.395776974064965,-45.0,5086010747.17939,726.5894408505249,726.5894400000001,36,5088059732.309999,136482752,12.813313530441672,11.58917164487208,21.4811811138327,-0.054778989404439926,5.723176002502441,290.68060302734375,268.0159259662061,112.11837198942504,186.60899353027344,1932.1116943359375,5088069410.0,5692
31,26,VAST_1326+00A,11413,0,11378,IMAGED,13 26 54,+00 00 00,201.725,0.0,321.8163148638646,61.564677807083584,-45.0,5086011633.02131,726.5894408505249,726.5894400000001,36,5088134120.809,136555845,12.918847011459084,12.665912431805065,-18.6401295089683,-0.018987169489264488,2.400562286376953,301.8872985839844,288.30622801136855,83.71739587223998,204.11741638183594,961.6017456054688,5088146818.0,5375
32,27,VAST_1302-06A,11414,0,11378,IMAGED,13 02 04,-06 17 59,195.51666666666665,-6.299722222222222,307.7176251866311,56.473229698394206,-45.0,5086012528.81651,726.5894398968505,726.5894400000001,36,5088134219.5789995,136418802,12.813430258289376,11.519737324594523,22.2564031420438,-0.10338126122951508,12.216777801513672,347.6825866699219,336.75492452913284,163.5807998270419,189.73541259765625,4372.80224609375,5088146842.0,5550
33,28,VAST_1441+00A,11416,0,11378,IMAGED,14 41 23,+00 00 00,220.3458333333333,0.0,351.6991005450829,52.14132156167339,-45.0,5086017077.46547,716.636159447937,716.6361600000001,36,5088060700.167,136455941,12.964065031320443,12.404335959674496,27.4946157462198,-0.023585382848978043,3.5574560165405273,315.6632080078125,302.015197956717,106.97065443504002,204.5550994873047,1821.7125244140625,5088075398.0,5273
34,29,VAST_1326-06A,11417,0,11378,IMAGED,13 26 54,-06 17 59,201.725,-6.299722222222222,318.6182518222524,55.48828077217089,-45.0,5086017943.40083,726.5894398968505,726.5894400000001,36,5088061450.342,136580607,13.442628945312576,11.545897677579577,46.3865654712274,-0.028895677998661995,3.047464370727539,277.91766357421875,261.2871112922572,91.45580101132424,188.75051879882812,1487.325439453125,5088081454.0,5719
35,30,VAST_1753-18A,11419,0,11378,IMAGED,17 53 27,-18 51 45,268.36249999999995,-18.8625,9.569533315351867,3.63536969512019,-45.0,5086027856.86771,726.5894398968505,726.5894400000001,36,5088060950.274,136568429,12.551634515008656,11.508594043339512,4.19491340298247,-0.030610619112849236,2.8442447185516357,331.10491943359375,308.5706802035673,127.45923812085448,219.43809509277344,1677.431884765625,5088081553.0,4994
36,31,VAST_0331+00A,11382,0,11378,IMAGED,03 31 02,+00 00 00,52.758333333333326,0.0,184.32508155784922,-43.06120591492183,-45.0,5085977433.55123,726.5894398968505,726.5894400000001,36,5088040006.356001,136601942,13.142001923123615,12.341909824124652,30.0693864465096,-0.012883120216429234,2.745051145553589,266.8683776855469,254.2731926630152,68.33156815957551,179.69808959960938,846.7800903320312,5088051433.0,5832
37,32,VAST_1806-25A,11420,0,11378,IMAGED,18 06 48,-25 07 47,271.7,-25.129722222222224,5.662560386844779,-2.1603949649513488,-45.0,5086028732.7563505,726.5894398968505,726.5894400000001,36,5088061697.101,136601641,12.530607417268596,11.388698351734645,1.24306020885322,-0.08716338127851486,3.2808263301849365,387.34295654296875,365.0983400187983,519.6556005508813,235.2280731201172,34241.87890625,5088081579.0,4962
38,33,VAST_1752-31A,11422,0,11378,IMAGED,17 52 56,-31 23 15,268.2333333333333,-31.3875,358.70968442203673,-2.61597901525095,-45.0,5086031479.8616295,716.6361613552856,716.6361600000001,36,5088063801.413001,136566773,12.734920099410733,11.096218263216311,19.3262679501361,-0.0978439450263977,2.438328266143799,362.9249267578125,313.8005570888629,1189.189788451569,135.724365234375,49680.60546875,5088082401.0,5124
39,34,VAST_2004+00A,11424,0,11378,IMAGED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5086035968.790911,726.5894398968505,726.5894400000001,36,5088064533.51,136598064,13.096150038741923,12.618825401149236,20.5671941568897,-0.025241045281291008,3.0213472843170166,298.38201904296875,281.4140229191358,88.04925699797623,201.7954864501953,1410.8040771484375,5088082560.0,5515
40,35,VAST_2028+00A,11425,0,11378,IMAGED,20 28 58,+00 00 00,307.2416666666666,0.0,44.608985731924754,-21.55572977962358,-45.0,5086036834.72627,726.5894408505249,726.5894400000001,36,5088064731.803,136589068,13.144218452561773,12.86599710081654,-2.72377164862465,-0.008937882259488106,0.8022716045379639,257.55487060546875,246.20199811268773,66.12055794032551,184.45481872558594,677.8306884765625,5088082571.0,5719
41,35,VAST_2028+00A,11681,0,11670,IMAGED,20 28 58,+00 00 00,307.2416666666666,0.0,44.608985731924754,-21.55572977962358,-45.0,5087242908.50035,726.5894408505249,726.5894400000001,36,5087962098.807,136730451,13.559141335231836,11.27166826661694,87.5084126728416,-0.010297301225364208,0.7721801400184631,258.8031005859375,246.9616918800212,67.32488191253637,187.2429656982422,732.6054077148438,5087971866.0,5589
42,36,VAST_2004-06A,11426,0,11378,IMAGED,20 04 08,-06 17 59,301.0333333333333,-6.299722222222222,35.581650998036565,-19.022969467650483,-45.0,5086037740.4747505,726.5894398968505,726.5894400000001,36,5088065125.148001,136583648,12.954189594121093,11.682529785089315,22.3464525521836,-0.02177056111395359,3.3504257202148438,265.66015625,254.39332461083308,77.46408117664222,172.99856567382812,1184.749267578125,5088082729.0,5846
43,36,VAST_2004-06A,11682,0,11670,IMAGED,20 04 08,-06 17 59,301.0333333333333,-6.299722222222222,35.581650998036565,-19.022969467650483,-45.0,5087243734.62259,726.5894398968505,726.5894400000001,36,5087962103.151,136696671,12.32551356117372,10.872487710652212,75.2878996264038,-0.017547743394970894,3.109684944152832,266.1001892089844,255.06770991131532,76.50166757344572,171.189208984375,950.15087890625,5087971909.0,5554
44,37,VAST_2053+00A,11427,0,11378,IMAGED,20 53 48,+00 00 00,313.44999999999993,0.0,48.018335761633324,-26.93080127530866,-45.0,5086038636.26995,726.5894398968505,726.5894400000001,36,5088066427.504,136582536,13.104088185355524,12.740613542910216,12.0876085796838,-0.018873048946261406,3.5132157802581787,264.4906921386719,251.25744907728273,75.39632706818182,191.93603515625,1309.6427001953125,5088082597.0,5516
45,38,VAST_2118+00A,11428,0,11378,IMAGED,21 18 37,+00 00 00,319.65416666666664,0.0,51.76405031999858,-32.21229130086637,-45.0,5086039532.06515,726.5894398968505,726.5894400000001,36,5088066556.688999,136587764,13.2389929183887,12.944670082655868,-19.9250465990663,-0.017211705446243286,1.851932406425476,260.6039123535156,249.44454840519836,64.80768041435377,189.3310089111328,796.1478881835938,5088082704.0,5554
46,39,VAST_2118-06A,11429,0,11378,IMAGED,21 18 37,-06 17 59,319.65416666666664,-6.299722222222222,45.24969686634687,-35.44166608078137,-45.0,5086040437.81363,726.5894398968505,726.5894400000001,36,5088066639.051,136602455,12.870548998022844,11.937456912206413,13.5534877764394,-0.01601216569542885,1.7113585472106934,240.26315307617188,230.07575414239628,63.33160267728287,164.28280639648438,554.343017578125,5088082723.0,5759
47,40,VAST_2143+00A,11430,0,11378,IMAGED,21 43 27,+00 00 00,325.86249999999995,0.0,55.969876356425814,-37.373239429749894,-45.0,5086041333.60883,726.5894398968505,726.5894400000001,36,5088148406.896,136559590,13.138210363145832,12.85206121848708,-0.0283699451280689,-0.009501938708126545,2.296113967895508,267.60418701171875,254.14848384079298,72.50789098119236,183.79806518554688,753.2242431640625,5088156064.0,5539
48,41,VAST_2053-06A,11431,0,11378,IMAGED,20 53 48,-06 17 59,313.44999999999993,-6.299722222222222,41.76673327387012,-30.0141594544022,-45.0,5086042229.404031,726.5894389431762,726.5894400000001,36,5088078726.98,136589748,13.070031769854433,11.625689729562264,29.2060331653434,-0.015828635543584824,3.2432162761688232,247.53427124023438,235.7900071248314,71.9014445540184,178.6092529296875,978.7191162109375,5088086599.0,5781
49,42,VAST_0241+00A,11383,0,11378,IMAGED,02 41 23,+00 00 00,40.34583333333333,0.0,171.69910054508293,-52.141321561673365,-45.0,5085978329.34643,726.5894408505249,726.5894400000001,36,5088041003.99,136600246,14.53470379232569,11.880516962716273,50.469227803573,-0.018805040046572685,5.093438625335693,285.89068603515625,269.3140897344046,94.71557627035926,193.21875,1809.613037109375,5088051874.0,5310
50,43,VAST_2208+00A,11432,0,11378,IMAGED,22 08 17,+00 00 00,332.0708333333333,0.0,60.78721453997227,-42.36349901223629,-45.0,5086043135.152511,726.5894389431762,726.5894400000001,36,5088078860.224001,136573905,13.109420793331187,12.730924136300004,13.3423333821485,-0.021377697587013245,4.0053791999816895,276.5103454589844,260.0879046639356,78.51741387828892,186.13079833984375,1160.567138671875,5088087193.0,5378
51,44,VAST_2233+00A,11433,0,11378,IMAGED,22 33 06,+00 00 00,338.2749999999999,0.0,66.41135669256671,-47.11477651205654,-45.0,5086044040.9009905,716.636159447937,716.6361600000001,36,5088078966.246,136606951,13.217329247708701,12.936481671376727,-16.2092504442784,-0.012721224687993526,1.8595893383026123,262.94830322265625,249.42650130076782,80.12795032458621,180.66159057617188,2309.501220703125,5088086696.0,5870
52,45,VAST_2143-06A,11434,0,11378,IMAGED,21 43 27,-06 17 59,325.86249999999995,-6.299722222222222,49.152089846288725,-40.79648790639429,-45.0,5086044936.69619,726.5894408505249,726.5894400000001,36,5088079060.158,136593633,13.039963326105193,11.61389510193744,27.907959293194,-0.008686641231179237,1.0427649021148682,237.47430419921875,227.076606475578,62.21215447716015,168.0600128173828,574.4160766601562,5088086843.0,5952
53,46,VAST_2257+00A,11435,0,11378,IMAGED,22 57 56,+00 00 00,344.4833333333333,0.0,73.10178847480454,-51.540953119116196,-45.0,5086045842.44467,726.5894408505249,726.5894400000001,36,5088079159.16,136604782,13.143466173354984,12.836198873403575,2.51605172504439,-0.009019482880830765,1.3290895223617554,260.08721923828125,249.21710339194578,69.35926021610301,180.04051208496094,816.3482055664062,5088087209.0,5735
54,47,VAST_2208-06A,11436,0,11378,IMAGED,22 08 17,-06 17 59,332.0708333333333,-6.299722222222222,53.6422801714994,-46.03778393219217,-45.0,5086046738.23987,726.5894408505249,726.5894400000001,36,5088079266.054001,136609613,13.070922104500056,11.61909184252086,29.4783208941678,-0.011266501620411873,1.5018413066864014,237.89666748046875,225.01610500305762,68.65233770360996,164.24020385742188,606.7294311523438,5088087116.0,6056
55,48,VAST_2322+00A,11437,0,11378,IMAGED,23 22 46,+00 00 00,350.69166666666666,0.0,81.15004099512443,-55.50772641840677,-45.0,5086047634.03507,726.5894398968505,726.5894400000001,36,5088079382.895,136586309,13.107022474518253,12.716169829877016,14.6847266747712,-0.050614722073078156,7.067800521850586,260.0164794921875,246.19070045815445,72.6362724650296,186.4390411376953,783.5079345703125,5088089192.0,5589
56,49,VAST_2347+00A,11438,0,11378,IMAGED,23 47 35,+00 00 00,356.8958333333333,0.0,90.83005793927165,-58.833492034091115,-45.0,5086048529.83027,726.5894408505249,726.5894400000001,36,5088079874.863,136606904,13.212301043506535,12.9278037859875,-14.9541750026869,-0.028765683993697166,2.9193427562713623,276.5501403808594,264.33733677449885,77.41070747834237,181.86859130859375,1124.9801025390625,5088087584.0,5526
57,50,VAST_2233-06A,11439,0,11378,IMAGED,22 33 06,-06 17 59,338.2749999999999,-6.299722222222222,58.957086918141215,-51.10781322438743,-45.0,5086049445.53203,716.6361604016113,716.6361600000001,36,5088080001.212999,136561715,13.276362472668431,11.68935717271673,37.5470348514962,-0.10924990475177765,9.663235664367676,268.11651611328125,248.86570918229341,150.79722573714452,178.3445587158203,3696.9091796875,5088087779.0,5412
58,51,VAST_0012+00A,11440,0,11378,IMAGED,00 12 25,+00 00 00,3.1041666666666665,0.0,102.27317574611368,-61.29677809511852,-45.0,5086050341.32723,726.5894398968505,726.5894400000001,36,5088080179.36,136613057,13.1378732331003,12.829739824384308,5.28573604455489,-0.03172431141138077,5.693268775939941,319.2840270996094,307.2193455116255,100.46155473667739,198.69923400878906,1723.365478515625,5088087901.0,4937
59,52,VAST_2322-06A,11441,0,11378,IMAGED,23 22 46,-06 17 59,350.69166666666666,-6.299722222222222,73.58656244571142,-60.372815521525816,-45.0,5086051237.122431,726.5894389431762,726.5894400000001,36,5088148410.169,136582681,13.075163032209623,11.61924637571586,29.8403514068353,-0.016701770946383476,2.2099173069000244,247.5268096923828,236.23624169578042,66.23196263275322,168.83489990234375,878.2803344726562,5088156208.0,5818
60,53,VAST_0355+00A,11384,0,11378,IMAGED,03 55 52,+00 00 00,58.96666666666666,0.0,189.2452074764945,-38.10021940902833,-45.0,5085979235.094911,726.5894398968505,726.5894400000001,36,5088040601.698,136587948,13.18017148091874,12.245759524821024,32.2414770823781,-0.01944281905889511,2.528644561767578,267.7706604003906,256.4312201587733,71.40107091966487,181.39891052246094,1119.0262451171875,5088051485.0,5807
61,54,VAST_0037+00A,11442,0,11378,IMAGED,00 37 14,+00 00 00,9.308333333333334,0.0,115.18168147255905,-62.65780309749948,-45.0,5086052142.870911,716.636159447937,716.6361600000001,36,5088148441.908,136577968,13.096584238969548,12.68274085952418,15.6931133040816,-0.02111404947936535,3.6113476753234863,327.48260498046875,314.7983936349857,93.40973137622365,217.33779907226562,1958.23583984375,5088156127.0,5209
62,55,VAST_0102+00A,11443,0,11378,IMAGED,01 02 04,+00 00 00,15.516666666666666,0.0,128.74346949912564,-62.75175270818758,-45.0,5086053028.712831,726.5894398968505,726.5894400000001,36,5088148507.465,136579309,13.193753329473516,12.91729072090122,-10.358492948347,-0.027432074770331383,4.083433628082275,317.408203125,306.09722813646755,92.78783514815858,204.89183044433594,2030.35693359375,5088156254.0,5365
63,56,VAST_0037-06A,11444,0,11378,IMAGED,00 37 14,-06 17 59,9.308333333333334,-6.299722222222222,113.08522653871157,-68.89946845437873,-45.0,5086053934.46131,726.5894398968505,726.5894400000001,36,5088148525.633,136599193,12.951922164442344,11.70335474343227,21.436471419215,-0.0203071441501379,1.0842440128326416,247.71246337890625,236.39859675420843,66.10155195663353,170.76026916503906,772.678955078125,5088156280.0,6078
64,57,VAST_0126+00A,11445,0,11378,IMAGED,01 26 54,+00 00 00,21.724999999999998,0.0,141.81631486386462,-61.56467780708357,-45.0,5086054830.256511,726.5894389431762,726.5894400000001,36,5088148561.694,136589770,13.128473491659792,12.802059640307629,0.0636289183691759,-0.01012272946536541,2.057047128677368,279.9508361816406,269.53283394457907,74.97163235521222,188.7274627685547,1551.183837890625,5088156313.0,5504
