cal_sbid,sbid,field
51972,51979,VAST_1404-62
51972,51980,VAST_0127-73
52089,52088,VAST_1428-56
52089,52090,VAST_1739-25
52089,52091,VAST_1753-18
52089,52092,VAST_1806-12
52089,52093,VAST_1831-12
52089,52094,VAST_1819-18
52089,52095,VAST_1806-25
52089,52114,VAST_0530-68
52124,52119,VAST_1718-43
52124,52120,VAST_1636-50
52124,52123,VAST_1314-62
52545,52149,VAST_1224-62
52545,52150,VAST_1314-62
52545,52151,VAST_1404-62
52545,52154,VAST_1721-37
52545,52155,VAST_1806-12
52545,52156,VAST_1831-12
52545,52157,VAST_1806-12
52545,52158,VAST_1819-18
52545,52159,VAST_1831-12
52545,52160,VAST_1914-06
52545,52162,VAST_0127-73
52545,52163,VAST_0021-56
52545,52164,VAST_0127-73
52545,52166,VAST_1135-62
52545,52167,VAST_1224-62
52545,52168,VAST_1135-62
52545,52169,VAST_1224-62
52545,52170,VAST_1314-62
52545,52171,VAST_1224-62
52545,52172,VAST_1314-62
52545,52173,VAST_1404-62
52545,52174,VAST_1314-62
52545,52175,VAST_1404-62
52545,52176,VAST_1428-56
52545,52177,VAST_1404-62
52545,52178,VAST_1428-56
52545,52181,VAST_0709-12
52545,52182,VAST_0734-12
52545,52183,VAST_0725-18
52545,52184,VAST_0751-18
52545,52185,VAST_0800-31
52545,52186,VAST_0810-37
52545,52187,VAST_0828-31
52545,52188,VAST_0741-25
52545,52189,VAST_0822-43
52545,52190,VAST_0809-25
52545,52191,VAST_0840-37
52545,52192,VAST_0855-43
52545,52193,VAST_0913-50
52545,52194,VAST_0931-56
52545,52195,VAST_0950-50
52545,52196,VAST_1014-56
52545,52197,VAST_1045-62
52545,52198,VAST_1056-56
52545,52216,VAST_1752-31
52545,52221,VAST_1800+00
52545,52223,VAST_2028-06
52545,52224,VAST_2053+00
52545,52225,VAST_2118+06
52545,52226,VAST_2118+00
52545,52227,VAST_2143+06
52545,52228,VAST_2143+00
52545,52229,VAST_2208+06
52545,52230,VAST_2233+06
52545,52231,VAST_2233+00
52545,52232,VAST_2322-06
52545,52233,VAST_2347+00
52545,52234,VAST_2347+06
52545,52235,VAST_0012+06
52545,52236,VAST_0037+06
52545,52237,VAST_0037+00
52545,52238,VAST_0102+06
52545,52239,VAST_0102+00
52545,52240,VAST_0126+06
52545,52241,VAST_0126+00
52545,52242,VAST_0151+06
52545,52243,VAST_0151+00
52545,52244,VAST_0216+06
52545,52245,VAST_0216+00
52545,52246,VAST_0241+06
52545,52247,VAST_0331+06
52545,52248,VAST_0331+00
52545,52249,VAST_0355+06
52545,52250,VAST_0355+00
52545,52251,VAST_0420+06
52545,52252,VAST_0304-50
52545,52258,VAST_0714+06
52545,52260,VAST_0739-06
52545,52261,VAST_0739+00
52545,52262,VAST_0739+06
52545,52263,VAST_0804+06
52545,52264,VAST_0804+00
52545,52265,VAST_0828+06
52545,52266,VAST_0828+00
52545,52267,VAST_0853+06
52545,52268,VAST_0853+00
52545,52269,VAST_0918+06
52545,52270,VAST_0918+00
52545,52271,VAST_0943+06
52545,52272,VAST_0943+00
52545,52273,VAST_1008+00
52545,52276,VAST_1109-43
52545,52277,VAST_1122+00
52545,52278,VAST_1122+06
52545,52279,VAST_1141-50
52545,52280,VAST_1147+00
52545,52281,VAST_1147+06
52545,52282,VAST_1212+06
52545,52283,VAST_1242-31
52545,52284,VAST_1245-37
52545,52285,VAST_1212+00
52545,52286,VAST_1323-43
52545,52287,VAST_1338-31
52545,52288,VAST_1237+00
52545,52289,VAST_1237+06
52545,52293,VAST_1453-62
52545,52294,VAST_1510-56
52545,52295,VAST_1506-06
52545,52296,VAST_1531+00
52545,52297,VAST_1531+06
52545,52298,VAST_1555+06
52545,52299,VAST_1555+00
52545,52300,VAST_1620+06
52545,52301,VAST_1645+06
52545,52302,VAST_1645+00
52545,52303,VAST_1710+06
52545,52304,VAST_1710+00
52545,52305,VAST_1735+06
52545,52306,VAST_1735+00
52545,52307,VAST_1800+06
52545,52308,VAST_1645-06
52545,52309,VAST_1824+06
52545,52310,VAST_1710-06
52545,52311,VAST_1735-06
52545,52312,VAST_1644-43
52545,52313,VAST_1800-06
52545,52314,VAST_1939+06
52545,52315,VAST_1724-31
52545,52316,VAST_1939-06
52545,52317,VAST_1939+00
52545,52318,VAST_2004+06
52545,52319,VAST_2004+00
52545,52320,VAST_2004-06
52545,52321,VAST_2028+00
52545,52322,VAST_2028+06
52545,52323,VAST_2053+06
52545,52324,VAST_2053-06
52545,52325,VAST_2014-31
52545,52326,VAST_2005-43
52545,52327,VAST_2025-37
52545,52328,VAST_2042-31
52545,52329,VAST_2303-31
52545,52330,VAST_2256-56
52545,52331,VAST_2039-43
52545,52332,VAST_2056-37
52545,52333,VAST_2110-31
52545,52334,VAST_2118-06
52545,52335,VAST_2207-31
52545,52336,VAST_2146-43
52545,52337,VAST_2228-37
52545,52338,VAST_2253-43
52545,52339,VAST_2326-43
52545,52340,VAST_2329-37
52545,52341,VAST_0012+00
52545,52342,VAST_0037-06
52545,52343,VAST_0102-06
52545,52344,VAST_0126-06
52545,52345,VAST_0241+00
52545,52346,VAST_0124-31
52545,52347,VAST_0306+00
52545,52348,VAST_0306+06
52545,52349,VAST_0331-06
52545,52350,VAST_0345-31
52545,52351,VAST_0355-06
52545,52352,VAST_0414-31
52545,52353,VAST_0405-37
52545,52354,VAST_0427-43
52545,52355,VAST_0442-31
52545,52356,VAST_0506-37
52545,52357,VAST_0455-50
52545,52358,VAST_0537-37
52545,52359,VAST_0538-31
52545,52360,VAST_0600-06
52545,52361,VAST_0600+00
52545,52362,VAST_0624-06
52545,52370,VAST_0804-06
52545,52372,VAST_0828-06
52545,52374,VAST_0853-06
52545,52376,VAST_0918-06
52545,52379,VAST_0943-06
52545,52380,VAST_1008-06
52545,52381,VAST_1033-06
52545,52382,VAST_1021-31
52545,52383,VAST_1012-37
52545,52384,VAST_1043-37
52545,52385,VAST_1036-43
52545,52386,VAST_1049-31
52545,52387,VAST_1057-06
52545,52388,VAST_1057+00
52545,52389,VAST_1122-06
52545,52390,VAST_1147-06
52545,52391,VAST_1117-31
52545,52392,VAST_1114-37
52545,52393,VAST_1145-31
52545,52394,VAST_1144-37
52545,52395,VAST_1143-43
52545,52396,VAST_1215-37
52545,52397,VAST_1214-31
52545,52398,VAST_1212-06
52545,52399,VAST_1302+00
52545,52400,VAST_1326+06
52545,52401,VAST_1326+00
52545,52402,VAST_1351+06
52545,52403,VAST_1416+06
52545,52405,VAST_1552-56
52545,52406,VAST_1600-50
