cal_sbid,sbid,field
49601,49571,VAST_0855-43
49601,49572,VAST_0913-50
49601,49573,VAST_0931-56
49601,49574,VAST_0950-50
49601,49575,VAST_1014-56
49601,49576,VAST_1045-62
49601,49577,VAST_1056-56
49601,49578,VAST_1135-62
49601,49579,VAST_1224-62
49601,49580,VAST_1314-62
49601,49582,VAST_1404-62
49601,49583,VAST_1428-56
49601,49584,VAST_1453-62
49601,49585,VAST_1510-56
49601,49586,VAST_1552-56
49601,49587,VAST_1600-50
49601,49588,VAST_1636-50
49601,49589,VAST_1644-43
49601,49590,VAST_1651-37
49601,49591,VAST_1718-43
49601,49592,VAST_1721-37
49601,49593,VAST_1724-31
49601,49594,VAST_1739-25
49601,49595,VAST_1752-31
49601,49596,VAST_1753-18
49601,49597,VAST_1806-12
49601,49598,VAST_1806-25
49601,49599,VAST_1819-18
49601,49600,VAST_1831-12
49601,49602,VAST_0127-73
49601,49676,VAST_0530-68
49601,49701,VAST_0709-12
49601,49702,VAST_0725-18
49601,49703,VAST_0734-12
49601,49704,VAST_0751-18
49601,49705,VAST_0810-37
49601,49706,VAST_0741-25
49601,49707,VAST_0800-31
49601,49708,VAST_0809-25
49601,49709,VAST_0822-43
49601,49710,VAST_0828-31
49601,49711,VAST_0840-37
