cal_sbid,sbid,field
48859,48817,VAST_0127-73
48859,48818,VAST_0530-68
48859,48819,VAST_0709-12
48859,48820,VAST_0725-18
48859,48821,VAST_0734-12
48859,48822,VAST_0741-25
48859,48823,VAST_0751-18
48859,48824,VAST_0800-31
48859,48825,VAST_0809-25
48859,48826,VAST_0810-37
48859,48827,VAST_0822-43
48859,48828,VAST_0828-31
48859,48829,VAST_0840-37
48859,48830,VAST_0855-43
48859,48831,VAST_0913-50
48859,48832,VAST_0931-56
48859,48833,VAST_0950-50
48859,48834,VAST_1014-56
48859,48835,VAST_1045-62
48859,48836,VAST_1056-56
48859,48837,VAST_1135-62
48859,48838,VAST_1224-62
48859,48839,VAST_1314-62
48859,48840,VAST_1404-62
48859,48841,VAST_1428-56
48859,48842,VAST_1453-62
48859,48843,VAST_1510-56
48859,48844,VAST_1552-56
48859,48845,VAST_1600-50
48859,48846,VAST_1636-50
48859,48847,VAST_1644-43
48859,48848,VAST_1651-37
48859,48849,VAST_1718-43
48859,48850,VAST_1721-37
48859,48851,VAST_1724-31
48859,48852,VAST_1739-25
48859,48853,VAST_1752-31
48859,48854,VAST_1753-18
48859,48855,VAST_1806-12
48859,48856,VAST_1806-25
48859,48857,VAST_1819-18
48859,48858,VAST_1831-12
