cal_sbid,sbid,field
47128,47218,VAST_0913-50
47128,47219,VAST_0950-50
47128,47220,VAST_0931-56
47128,47221,VAST_1014-56
47128,47222,VAST_1056-56
47128,47223,VAST_1045-62
47128,47225,VAST_1135-62
47128,47228,VAST_1224-62
47128,47231,VAST_1314-62
47128,47236,VAST_1404-62
47128,47238,VAST_1428-56
47128,47240,VAST_1453-62
47128,47241,VAST_1510-56
47313,47244,VAST_1600-50
47313,47245,VAST_1552-56
47313,47247,VAST_1651-37
47313,47248,VAST_1644-43
47313,47249,VAST_1718-43
47313,47250,VAST_1721-37
47313,47251,VAST_1739-25
47313,47252,VAST_1753-18
47313,47253,VAST_1806-25
47315,47254,VAST_1819-18
47315,47255,VAST_1831-12
47315,47256,VAST_1806-12
47315,47257,VAST_1752-31
47315,47258,VAST_1724-31
47315,47259,VAST_1636-50
47619,47574,VAST_0530-68
47619,47581,VAST_0709-12
47619,47583,VAST_0725-18
47619,47584,VAST_0734-12
47619,47585,VAST_0741-25
47619,47586,VAST_0751-18
47619,47587,VAST_0800-31
47619,47588,VAST_0809-25
47619,47589,VAST_0810-37
47619,47590,VAST_0822-43
47619,47591,VAST_0828-31
47619,47592,VAST_0840-37
47619,47593,VAST_0855-43
47619,47594,VAST_0913-50
47619,47595,VAST_0931-56
47619,47596,VAST_0950-50
47619,47597,VAST_1014-56
47619,47598,VAST_1045-62
47619,47599,VAST_1056-56
47619,47601,VAST_1135-62
47619,47604,VAST_1224-62
47619,47607,VAST_1314-62
47619,47610,VAST_1404-62
47619,47613,VAST_1428-56
47619,47614,VAST_1453-62
47619,47616,VAST_1510-56
47619,47618,VAST_1552-56
47619,47620,VAST_1600-50
47619,47621,VAST_1636-50
47619,47622,VAST_1644-43
47619,47623,VAST_1651-37
47619,47624,VAST_1718-43
47619,47625,VAST_1721-37
47619,47626,VAST_1724-31
47619,47627,VAST_1739-25
47619,47628,VAST_1753-18
47619,47629,VAST_1752-31
47619,47630,VAST_1806-25
47619,47631,VAST_1806-12
47619,47632,VAST_1819-18
47619,47633,VAST_1831-12
47684,47649,VAST_0530-68
47684,47650,VAST_0709-12
47684,47651,VAST_0725-18
47684,47652,VAST_0734-12
47684,47653,VAST_0751-18
47684,47654,VAST_0800-31
47684,47655,VAST_0810-37
47684,47656,VAST_0822-43
47684,47657,VAST_0741-25
47684,47658,VAST_0840-37
47684,47659,VAST_0809-25
47684,47660,VAST_0828-31
47684,47661,VAST_0855-43
47684,47662,VAST_0913-50
47684,47663,VAST_0931-56
47684,47664,VAST_0950-50
47684,47665,VAST_1014-56
47684,47666,VAST_1045-62
47684,47667,VAST_1056-56
47684,47668,VAST_1135-62
47684,47669,VAST_1224-62
47684,47672,VAST_1314-62
47684,47675,VAST_1404-62
47684,47678,VAST_1428-56
47684,47679,VAST_1453-62
47684,47680,VAST_1510-56
47684,47683,VAST_1552-56
47684,47685,VAST_1600-50
47684,47686,VAST_1636-50
47684,47687,VAST_1644-43
47684,47688,VAST_1651-37
47684,47689,VAST_1718-43
47684,47690,VAST_1721-37
47684,47691,VAST_1724-31
47684,47692,VAST_1739-25
47684,47693,VAST_1753-18
47684,47694,VAST_1752-31
47684,47695,VAST_1806-25
47684,47696,VAST_1806-12
47684,47697,VAST_1819-18
47684,47698,VAST_1831-12
47684,47715,VAST_0127-73
