cal_sbid,sbid,field
66941,66940,VAST_1752-31
66941,66942,VAST_2005-43
66941,66943,VAST_2004-06
66941,66944,VAST_2014-31
66941,66945,VAST_2028+06
66941,66946,VAST_2056-37
66941,66947,VAST_2131-56
66941,66948,VAST_2025-37
66941,66949,VAST_2039-43
66941,66950,VAST_2055-50
66941,66951,VAST_2338-56
66941,66952,VAST_0000-50
66941,66953,VAST_0033-43
66941,66954,VAST_0030-37
66941,66955,VAST_0056-31
66941,66956,VAST_0036-50
66941,66957,VAST_0127-73
66941,66958,VAST_0126-06
66941,66959,VAST_0124-31
66941,66960,VAST_0131-37
66941,66961,VAST_0152-31
66941,66962,VAST_0241+00
66941,66963,VAST_0306+00
66941,66964,VAST_0216+06
66941,66965,VAST_0331-06
66941,66966,VAST_0334-37
66941,66967,VAST_0352-56
66941,66968,VAST_0420+06
66941,66969,VAST_0420+00
66941,66970,VAST_0435-56
66941,66971,VAST_0455-50
66941,66972,VAST_0241-06
66941,66973,VAST_0306-06
66941,66974,VAST_0303-37
66941,66975,VAST_0320-43
66941,66976,VAST_0341-50
66941,66983,VAST_1122+06
66941,66984,VAST_1144-37
66941,66985,VAST_1014-56
66941,66986,VAST_1045-62
66941,66987,VAST_1008+00
66941,66988,VAST_1008-06
66941,66989,VAST_1021-31
66941,66990,VAST_1043-37
66941,66991,VAST_1057+00
66941,66992,VAST_1122+00
66941,66993,VAST_1404-62
66941,66994,VAST_1143-43
66941,66995,VAST_1147+00
66941,66996,VAST_1212-06
66941,66997,VAST_1302+00
66941,66998,VAST_1351+06
66941,66999,VAST_1531+06
66941,67000,VAST_1552-56
66941,67002,VAST_1531+00
66941,67003,VAST_1555+00
66941,67005,VAST_1800+00
66941,67006,VAST_1721-37
66941,67008,VAST_1819-18
66941,67009,VAST_1824+06
66941,67011,VAST_1824+00
66941,67012,VAST_1824-06
66941,67014,VAST_2007-56
66941,67015,VAST_2018-50
66941,67016,VAST_2049-56
67061,67060,VAST_1831-12
67124,67070,VAST_0140-43
67124,67071,VAST_0216-06
67124,67072,VAST_0202-37
67124,67073,VAST_0213-43
67124,67074,VAST_0247-43
67124,67075,VAST_0304-50
67124,67076,VAST_0221-31
67124,67077,VAST_0310-56
67124,67078,VAST_0249-31
67124,67079,VAST_0233-37
67124,67080,VAST_0227-50
67124,67081,VAST_0241+06
67124,67092,VAST_0828+00
67124,67093,VAST_0828+06
67124,67094,VAST_0853+06
67124,67095,VAST_0918+06
67124,67096,VAST_0853+00
67124,67097,VAST_0943+00
67124,67098,VAST_0943-06
67124,67099,VAST_1012-37
67124,67100,VAST_0918+00
67124,67101,VAST_1036-43
67124,67102,VAST_1033-06
67124,67103,VAST_1057-06
67124,67104,VAST_1122-06
67124,67105,VAST_1109-43
67124,67106,VAST_1114-37
67124,67107,VAST_1147-06
67124,67108,VAST_1216-43
67124,67109,VAST_1218-50
67124,67110,VAST_1033+00
67124,67111,VAST_1237-06
67124,67112,VAST_1302-06
67124,67113,VAST_1326+00
67124,67114,VAST_1250-43
67124,67115,VAST_1310-31
67124,67116,VAST_1351+00
67124,67117,VAST_1416+06
67124,67118,VAST_1316-37
67124,67119,VAST_1255-50
67124,67120,VAST_1506-06
67124,67121,VAST_1347-37
67124,67122,VAST_1332-50
67124,67126,VAST_1856+12
67124,67127,VAST_1849+06
67184,67134,VAST_0145-56
67184,67135,VAST_0150-50
67184,67136,VAST_0228-56
67184,67164,VAST_0106-43
67184,67165,VAST_0113-50
67184,67182,VAST_1938+18
67184,67196,VAST_1326-06
67184,67197,VAST_1224-62
67184,67198,VAST_1357-43
67184,67199,VAST_1416+00
67184,67200,VAST_1428-56
67184,67201,VAST_1441+00
67184,67202,VAST_1441+06
67184,67203,VAST_1506+06
67184,67204,VAST_1506+00
67184,67205,VAST_1531-06
67184,67207,VAST_1645+06
67184,67208,VAST_1710+06
67184,67210,VAST_1849+00
67184,67211,VAST_1735+06
67184,67212,VAST_1735+00
67184,67213,VAST_1800-06
67184,67214,VAST_1912+18
67184,67215,VAST_1955+25
