cal_sbid,sbid,field
53569,53567,VAST_0530-68
53800,53602,VAST_1718-43
53800,53604,VAST_1831-12
53800,53605,VAST_1819-18
53800,53606,VAST_1739-25
53800,53608,VAST_1753-18
53800,53609,VAST_1806-12
53800,53630,VAST_0054-25
53800,53632,VAST_0127-73
53800,53662,VAST_0709-12
53800,53663,VAST_0725-18
53800,53664,VAST_0734-12
53800,53665,VAST_0751-18
53800,53666,VAST_0800-31
53800,53667,VAST_0810-37
53800,53668,VAST_0828-31
53800,53669,VAST_0840-37
53800,53670,VAST_0822-43
53800,53671,VAST_0855-43
53800,53672,VAST_0913-50
53800,53673,VAST_0931-56
53800,53674,VAST_0950-50
53800,53675,VAST_0741-25
53800,53676,VAST_1014-56
53800,53677,VAST_0809-25
53800,53678,VAST_1045-62
53800,53679,VAST_1056-56
53800,53682,VAST_1135-62
53800,53686,VAST_1224-62
53800,53687,VAST_1314-62
53800,53801,VAST_1721-37
53800,53802,VAST_1752-31
53800,53803,VAST_1806-25
53800,53804,VAST_1600-50
53800,53805,VAST_1636-50
53800,53806,VAST_1644-43
53800,53807,VAST_1651-37
53800,53808,VAST_1724-31
53800,53897,VAST_1404-62
53800,53898,VAST_1428-56
53800,53900,VAST_1453-62
53800,53901,VAST_1510-56
53800,53904,VAST_1552-56
