Component_ID,RA,DEC,RA_comp,DEC_comp
SB82219_component_80a,197.064835,4.019263,197.064805,4.019264
SB82219_component_93a,193.689494,2.558034,193.689444,2.558045
SB82219_component_242a,197.902114,6.779906,197.902207,6.780086
