Component_ID,RA,DEC,RA_comp,DEC_comp
SB83725_component_4a,350.883102,-3.284714,350.883141,-3.284729
SB83725_component_21a,350.912961,-6.299693,350.912974,-6.299789
SB83725_component_27a,350.326078,-8.455949,350.326043,-8.455978
SB83725_component_117a,350.717064,-7.618202,350.717047,-7.618227
