Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB83840_component_5a,207.8991,9.2197,757.3690185546875,2074.983642578125,207.89916666666664,9.219694444444443,463.0,1.13594892641215,1.6357862171807505
SB83840_component_9a,205.640616,9.175584,551.7839965820312,1511.7369384765625,205.64054166666665,9.175694444444444,392.0,0.9774966873406914,1.4076122361786512
SB83840_component_10a,206.471362,7.427897,486.25299072265625,1455.8472900390625,206.47129166666664,7.427888888888888,324.1,1.0418747556040076,1.5003177745222345
SB83840_component_11a,211.827745,9.30876,524.9290161132812,333.0767822265625,211.82766666666663,9.308805555555555,493.2,0.7391111815922553,1.0643329604892158
SB83840_component_13a,207.691633,2.718014,478.5320129394531,813.8299560546875,207.6915833333333,2.718111111111111,312.3,1.0640726319045795,1.5322831025919088
SB83840_component_15a,210.326681,9.356268,450.9570007324219,1051.181884765625,210.32666666666663,9.356388888888887,287.6,1.0888762179006037,1.5680006979569605
SB83840_component_17a,209.343645,2.482527,355.8699951171875,420.1534729003906,209.34374999999997,2.482611111111111,207.6,1.1904092257669496,1.7142099957475314
SB83840_component_18a,206.848368,2.662733,358.22900390625,518.421142578125,206.84862499999997,2.6629166666666664,241.8,1.0288136312029041,1.4815095281482629
SB83840_component_19a,205.706485,10.338228,359.343994140625,237.03428649902344,205.70649999999998,10.338333333333331,245.0,1.0185364303830844,1.4667101801658162
SB83840_component_27a,207.705314,4.332767,308.5740051269531,1098.128173828125,207.70512499999998,4.33275,237.5,0.9022522719748404,1.299258968955592
SB83840_component_28a,205.218034,9.11435,256.8800048828125,701.8579711914062,205.21791666666664,9.114249999999998,164.8,1.0824437926646582,1.5587378937063865
SB83840_component_29a,211.878079,4.826332,274.3389892578125,285.769775390625,211.8782083333333,4.826361111111111,179.4,1.06193358558191,1.5292028386723104
SB83840_component_31a,207.820543,8.511028,256.9070129394531,1083.995849609375,207.82049999999998,8.510916666666665,346.4,0.5150274030006488,0.741648420725904
SB83840_component_36a,209.893355,10.201108,250.4199981689453,258.4313659667969,209.89316666666664,10.200833333333332,182.9,0.9507964759852965,1.3691634672987716
SB83840_component_38a,209.197677,9.968742,224.73599243164062,397.7628173828125,209.19787499999998,9.968888888888888,138.1,1.1300852704830082,1.6273424506273761
SB83840_component_41a,207.515968,4.6497,217.66600036621094,942.2770385742188,207.51595833333332,4.649833333333333,136.5,1.1073635051980273,1.5946227133055746
SB83840_component_45a,209.861759,4.576583,194.27699279785156,654.1312866210938,209.86179166666665,4.576305555555555,131.2,1.028299911041894,1.4807697621787468
SB83840_component_46a,207.860332,9.278821,195.552001953125,578.5562133789062,207.86041666666665,9.278805555555554,193.0,0.7036184489934678,1.0132228080472798
SB83840_component_48a,206.36012,5.198452,191.0989990234375,699.996337890625,206.3600833333333,5.198277777777777,114.3,1.1610326760389944,1.6719072530484471
SB83840_component_50a,207.59225,9.669674,187.57200622558594,482.19024658203125,207.5923333333333,9.669666666666666,292.5,0.4453222697743971,0.6412718161558494
SB83840_component_52a,207.60153,3.878814,187.06700134277344,782.7071533203125,207.60137499999996,3.878777777777777,101.4,1.281124953755084,1.8448422223153198
SB83840_component_53a,210.770927,8.817264,190.5500030517578,643.75,210.77062499999997,8.817444444444444,111.1,1.1910422346969587,1.7151215396197823
SB83840_component_55a,211.038118,2.506161,190.5330047607422,140.92677307128906,211.0379583333333,2.506333333333333,136.9,0.9664937037888137,1.391767748434932
SB83840_component_60a,211.139785,2.664111,181.3780059814453,158.4087371826172,211.13970833333332,2.6642499999999996,106.2,1.186020968162463,1.7078908284505208
