Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB83746_component_21a,186.218472,3.514126,346.3609924316406,175.7285614013672,186.21838419528507,3.513870936444648,348.52304757172806,0.6103087687533092,0.9937965217647695
SB83746_component_22a,182.141863,3.185248,334.56500244140625,762.1070556640625,182.1420290077823,3.1853470670815076,173.48197047110818,1.1843451888802587,1.9285289504889787
SB83746_component_27a,186.591871,0.058966,300.6520080566406,570.4971313476562,186.59168459503277,0.05893801378304421,197.6057069119752,0.9343654330265321,1.521474317493108
SB83746_component_28a,185.483136,1.407372,297.45599365234375,614.5784912109375,185.48309201296763,1.4072748775657407,129.0199882004171,1.4158520170237132,2.3055031844389995
SB83746_component_39a,184.645557,-1.331781,223.29299926757812,875.6588134765625,184.64552887017473,-1.331686299409657,228.96674418629195,0.5989007209973319,0.9752202227494768
SB83746_component_42a,179.877744,-2.122915,216.0500030517578,468.6551208496094,179.8778515092785,-2.1229238501770222,132.08127914381092,1.0045351733948324,1.6357352416046882
SB83746_component_45a,185.416271,2.80787,218.90899658203125,456.0604248046875,185.41627559158985,2.8077669973599657,118.3115307314404,1.136288664850246,1.8502760908312534
SB83746_component_46a,182.535393,1.257185,204.7689971923828,898.109619140625,182.5354392930376,1.2571994562442166,122.48505665746993,1.026675582871268,1.6717875860156586
SB83746_component_50a,184.653701,0.549937,189.37100219726562,731.1621704101562,184.65372247862385,0.549961269841789,114.33416314953806,1.0171607600143038,1.656294120503481
SB83746_component_51a,185.280895,2.305126,202.23399353027344,495.67156982421875,185.280848946754,2.3050309083828027,103.46600428492104,1.2003519929374462,1.9545936361219536
SB83746_component_59a,181.490545,0.304735,172.75599670410156,738.2734985351562,181.49053012037444,0.3046692528934731,118.40622348202683,0.8960056315062231,1.4590111197180833
SB83746_component_65a,186.188126,-1.52737,165.4199981689453,505.8715515136719,186.18799063445718,-1.5273738386181182,100.1607488988953,1.01424432417131,1.6515451410604396
SB83746_component_68a,180.930505,-3.101511,158.35800170898438,348.8061828613281,180.93050737955255,-3.1014748250026045,87.13779054809466,1.116055022977473,1.8173286321917994
SB83746_component_75a,184.093137,-1.132128,145.6280059814453,577.888916015625,184.09314133320507,-1.132046329199157,110.72479886196278,0.8077038264715954,1.3152248410312788
SB83746_component_81a,180.839339,-0.794986,133.72300720214844,605.0814819335938,180.839342672823,-0.7949661231666473,90.20478453269749,0.9103925571511056,1.482438075706244
SB83746_component_82a,180.707911,1.385485,137.70399475097656,535.813232421875,180.7079534343653,1.3855428226830515,91.78498245727825,0.921355106833608,1.5002889477597443
SB83746_component_87a,179.962347,-0.492174,125.54299926757812,370.3333435058594,179.9624897402352,-0.4921817303497974,67.76387299194066,1.1377488822451751,1.8526538363961176
SB83746_component_89a,182.220158,-3.958237,140.16900634765625,146.00938415527344,182.22013274062903,-3.9581225126393433,79.93893956851187,1.0768265360594031,1.7534509102103368
SB83746_component_90a,186.718025,-1.298676,130.16900634765625,216.5873565673828,186.71784033370983,-1.2987032111493464,72.42099600571518,1.103812311477619,1.797393208143448
