cal_sbid,sbid,field
57365,56675,VAST_1724-31
57365,56744,VAST_1600-50
57365,56798,VAST_1636-50
57365,56804,VAST_1819-18
57365,57097,VAST_1831-12
57365,57122,VAST_0913-50
57365,57123,VAST_0931-56
57365,57124,VAST_0950-50
57365,57125,VAST_1014-56
57365,57126,VAST_1056-56
57365,57127,VAST_1045-62
57365,57128,VAST_1135-62
57365,57129,VAST_1224-62
57365,57143,VAST_0530-68
57365,57149,VAST_0709-12
57365,57150,VAST_0725-18
57365,57151,VAST_0734-12
57365,57152,VAST_0800-31
57365,57153,VAST_0734-12
57365,57154,VAST_0809-25
57365,57155,VAST_0810-37
57365,57156,VAST_0809-25
57365,57157,VAST_0751-18
57365,57158,VAST_0840-37
57365,57159,VAST_0822-43
57365,57160,VAST_0741-25
57365,57161,VAST_0855-43
57365,57162,VAST_0828-31
57365,57180,VAST_1752-31
57365,57227,VAST_1314-62
57365,57228,VAST_1510-56
57365,57231,VAST_1721-37
57365,57232,VAST_1806-12
57365,57233,VAST_1753-18
57365,57348,VAST_1033+06
57365,57349,VAST_1057+06
57365,57366,VAST_1552-56
57365,57367,VAST_1644-43
57365,57368,VAST_1718-43
57365,57369,VAST_1651-37
57365,57373,VAST_1739-25
57365,57473,VAST_1404-62
57365,57474,VAST_1416-06
