INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
0,1,VAST_1724-31A,14922,0,14932,IMAGED,17 24 42,-31 23 15,261.17499999999995,-31.3875,355.49240032214743,2.4780838775001777,-45.0,5099379513.237886,726.5894398968505,726.5894400000001,36,5131574635.393,135085820,12.099999999999996,11.199999999999996,-84.2,-0.05868051201105118,3.824030876159668,342.917042895544,308.91485635531643,1435.0947615811242,200.42365705463249,109027.56705542155,5131578510.0,4536,0,0,0,,100
1,2,VAST_1739-25A,14923,0,14932,IMAGED,17 39 37,-25 07 47,264.9041666666666,-25.129722222222224,2.535972355972589,3.1385279675634505,-45.0,5099380299.547007,726.5894398968505,726.5894400000001,36,5131582508.267,135052324,12.6,11.199999999999996,89.11,-0.10279619693756104,1.6291230916976929,304.3533096143809,269.26580177921005,503.1433288554116,183.6134456015234,23918.732062722243,5131586248.0,4536,0,0,0,,100
2,3,VAST_1752-31A,14924,0,14932,IMAGED,17 52 56,-31 23 15,268.2333333333333,-31.3875,358.70968442203673,-2.61597901525095,-45.0,5099381135.622526,726.5894398968505,726.5894400000001,36,5131588349.955,135045045,12.399999999999984,11.300000000000004,-81.01,-0.1081317886710167,2.4341468811035156,337.4227095392565,281.41119796082324,5190.009973573714,207.64983893324484,501707.1130524926,5131592237.0,4536,0,0,0,,100
3,4,VAST_1806-25A,14845,0,14843,IMAGED,18 06 48,-25 07 47,271.7,-25.129722222222224,5.662560386844779,-2.1603949649513488,-45.0,5099303380.599167,726.5894389431762,726.5894400000001,36,5131647146.801001,135060157,12.399999999999984,11.000000000000016,72.83,-0.17143389582633972,1.5191031694412231,564.1776637027139,470.1418396379949,647.4945379325626,227.39257416608513,18773.465008802817,5131651310.0,4536,0,0,0,,100
4,5,VAST_2004+00A,14844,0,14843,IMAGED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5099302504.710526,726.5894398968505,726.5894400000001,36,5131646901.745999,135062443,15.199999999999992,12.499999999999991,83.39,-0.01468672975897789,2.8517842292785645,286.79706610247683,267.1307211551197,105.47090032278477,186.37572897196347,5001.2855671174975,5131650477.0,4536,0,0,0,,100
5,6,VAST_2018-50A,14987,0,14932,IMAGED,20 18 28,-50 05 45,304.6166666666667,-50.09583333333334,348.9849908502579,-34.15428665454203,-45.0,5099478219.915647,726.5894398968505,726.5894400000001,36,5131597005.819,135075408,13.100000000000003,11.7,-18.15,-0.007263563573360443,1.7347520589828491,234.91260225990243,220.7635323583298,79.0348383619912,153.28986561678354,745.3585964737334,5131600758.0,4536,0,0,0,,100
6,7,VAST_2039-43A,14989,0,14932,IMAGED,20 39 04,-43 52 21,309.7666666666666,-43.8725,356.87348168065995,-37.32721851633524,-45.0,5099479902.019966,726.5894398968505,726.5894400000001,36,5131597918.080999,135057597,12.300000000000011,11.7,-18.44,-0.013912827707827091,2.0220119953155518,227.33769795026842,211.24401166072772,83.81455984467215,154.38273396644,887.4382545013088,5131601706.0,4536,0,0,0,,100
7,8,VAST_2053+00A,14848,0,14843,IMAGED,20 53 48,+00 00 00,313.44999999999993,0.0,48.018335761633324,-26.93080127530866,-45.0,5099305918.685567,726.5894389431762,726.5894400000001,36,5131647982.379,135067177,15.000000000000012,12.399999999999984,85.38,-0.008405177854001522,2.996032238006592,251.34213435552667,236.39442942609716,77.79047263155091,165.31121527556581,736.9424580997498,5131651531.0,4536,0,0,0,,100
8,9,VAST_2112-43A,14939,0,14932,IMAGED,21 12 33,-43 52 21,318.13749999999993,-43.8725,356.97045397593854,-43.35858510649258,-45.0,5099403162.231166,716.6361604016113,716.6361600000001,36,5131590757.509,135048611,13.399999999999991,11.199999999999996,57.33,-0.011873374693095684,1.942009449005127,222.75273158339945,207.25964606665053,78.18126730427876,146.56054593617162,641.6574171333511,5131594690.0,4536,0,0,0,,100
9,10,VAST_2131-62A,14994,0,14932,IMAGED,21 31 02,-62 29 55,322.75833333333327,-62.49861111111111,331.3623596863993,-41.91810098658467,-45.0,5099484092.350846,726.5894398968505,726.5894400000001,36,5131600427.023,135066350,15.500000000000016,11.800000000000008,-2.72,-0.018795201554894447,1.842889428138733,238.03280688286534,220.8126249685037,85.58933709469932,158.16687547868938,1023.283837546765,5131604326.0,4536,0,0,0,,100
10,11,VAST_2146-43A,14936,0,14932,IMAGED,21 46 03,-43 52 21,326.51249999999993,-43.8725,356.1522715697451,-49.3670368877136,-45.0,5099400673.911166,726.5894398968505,726.5894400000001,36,5131589535.422,135077569,12.399999999999984,11.50000000000002,26.98,-0.008700583130121231,1.7634680271148682,229.18176898433157,215.43358809945855,77.23996465858995,152.93768903252987,1000.3357626403854,5131593497.0,4536,0,0,0,,100
11,12,VAST_2208+00A,14853,0,14843,IMAGED,22 08 17,+00 00 00,332.0708333333333,0.0,60.78721453997227,-42.36349901223629,-45.0,5099310069.203326,726.5894398968505,726.5894400000001,36,5131649984.257999,135038058,15.199999999999992,12.499999999999991,84.07,-0.012111697345972061,3.556243896484375,300.39842858678594,274.9349376139632,100.98511119794182,184.06329992702928,1205.1589660418308,5131653555.0,4536,0,0,0,,100
12,13,VAST_2233+00A,14855,0,14843,IMAGED,22 33 06,+00 00 00,338.2749999999999,0.0,66.41135669256671,-47.11477651205654,-45.0,5099311721.447806,716.636159447937,716.6361600000001,36,5131651266.091,135061539,15.100000000000021,12.499999999999991,84.83,-0.014561359770596027,1.8634564876556396,303.46384465561874,281.5590193354333,217.08847305073542,186.5171810005929,15903.647305260241,5131654821.0,4536,0,0,0,,100
13,14,VAST_2246-50A,14940,0,14932,IMAGED,22 46 09,-50 05 45,341.53749999999997,-50.09583333333334,340.5445199536243,-56.878930638060325,-45.0,5099404008.259967,716.636159447937,716.6361600000001,36,5131590998.18,135031806,12.999999999999996,11.599999999999993,14.2,-0.013787866570055485,3.4456143379211426,218.36167286730768,199.41233716977382,88.41830727539126,140.22231473138015,1595.3377510902174,5131595033.0,4536,0,0,0,,100
