cal_sbid,sbid,field
70969,70925,VAST_0216+00
70969,70926,VAST_0331+06
70969,70927,VAST_0331+00
70969,70928,VAST_0355-06
70969,70929,VAST_0420-06
70969,70930,VAST_0445+00
70969,70931,VAST_0445+06
70969,70932,VAST_0510+06
70969,70933,VAST_0510+00
70969,70934,VAST_0510-06
70969,70935,VAST_0535+00
70969,70936,VAST_0535+06
70969,70937,VAST_0600+06
70969,70938,VAST_0600+00
70969,70939,VAST_0600-06
70969,70940,VAST_0624-06
70969,70941,VAST_0714+06
70969,70942,VAST_0739+06
70969,70943,VAST_0739+00
70969,70944,VAST_0739-06
70969,70945,VAST_0804+00
70969,70946,VAST_0804+06
70969,70947,VAST_0804-06
70969,70948,VAST_0853-06
70969,70949,VAST_0918-06
70969,70950,VAST_1057+06
70969,70951,VAST_1049-31
70969,70952,VAST_1117-31
70969,70953,VAST_1145-31
70969,70954,VAST_1147+06
70969,70955,VAST_1212+06
70969,70956,VAST_1212+00
70969,70957,VAST_1237+06
70969,70958,VAST_1141-50
70969,70959,VAST_1215-37
70969,70960,VAST_1214-31
70969,70961,VAST_1242-31
70969,70962,VAST_1245-37
70969,70963,VAST_1302+06
70969,70964,VAST_1326+06
70969,70965,VAST_1351+06
70969,70966,VAST_1338-31
70969,70967,VAST_1323-43
70969,70968,VAST_1441-06
70969,70970,VAST_1555-06
70969,70971,VAST_1555+06
70969,70972,VAST_1620+06
70969,70973,VAST_1620+00
70969,70976,VAST_1620-06
71315,71136,VAST_1645-06
71315,71138,VAST_1914-06
71315,71139,VAST_1939+00
71315,71140,VAST_1939+06
71315,71141,VAST_1939-06
71315,71142,VAST_2028-06
71315,71143,VAST_2053+00
71315,71144,VAST_2053+06
71315,71145,VAST_2118+06
71315,71146,VAST_2118+00
71315,71147,VAST_2118-06
71315,71148,VAST_2143+00
71315,71149,VAST_2208+06
71315,71150,VAST_2233+06
71315,71151,VAST_2322-06
71315,71152,VAST_2347+00
71315,71153,VAST_2347+06
71315,71154,VAST_0012+06
71315,71155,VAST_0012+00
71315,71156,VAST_2303-31
71315,71157,VAST_0126+00
71315,71159,VAST_0126+06
71315,71160,VAST_2347-06
71315,71161,VAST_0037+06
71315,71162,VAST_0037+00
71315,71163,VAST_0037-06
71315,71164,VAST_0102+00
71315,71165,VAST_0102+06
71315,71166,VAST_0102-06
71315,71167,VAST_0151+06
71315,71168,VAST_0151+00
71315,71169,VAST_0414-31
71315,71170,VAST_0306+06
71315,71171,VAST_0442-31
71315,71172,VAST_0506-37
71315,71173,VAST_0317-31
71315,71174,VAST_0405-37
71315,71175,VAST_0345-31
71315,71176,VAST_0354-43
71315,71177,VAST_0427-43
71315,71178,VAST_0435-37
71315,71179,VAST_0445-06
71315,71180,VAST_0535-06
71315,71181,VAST_0510-31
71315,71182,VAST_0501-43
71315,71183,VAST_0455-50
71315,71184,VAST_0532-50
71315,71185,VAST_0534-43
71315,71186,VAST_0537-37
71315,71187,VAST_0828-06
71315,71188,VAST_0828+00
71315,71189,VAST_0853+06
71315,71190,VAST_0918+06
71315,71191,VAST_0828+06
71315,71192,VAST_0943+00
71315,71193,VAST_1008+00
71315,71194,VAST_1008-06
71315,71195,VAST_1021-31
71315,71196,VAST_1043-37
71315,71197,VAST_1057+00
71315,71198,VAST_1033+00
71315,71199,VAST_1122+06
71315,71200,VAST_1122+00
71315,71201,VAST_1144-37
71315,71202,VAST_1143-43
71315,71203,VAST_1216-43
71315,71204,VAST_1218-50
71315,71205,VAST_1250-43
71315,71206,VAST_1302+00
71315,71207,VAST_1255-50
71315,71208,VAST_1114-37
71315,71209,VAST_1057-06
71315,71210,VAST_1351+00
71315,71211,VAST_1416+06
71315,71212,VAST_1147+00
71315,71213,VAST_1441+06
71315,71214,VAST_1441+00
71315,71215,VAST_1506-06
71315,71216,VAST_1531+00
71315,71217,VAST_1531+06
71315,71218,VAST_1555+00
71315,71219,VAST_1326+00
71315,71220,VAST_1347-37
71315,71221,VAST_1357-43
71315,71222,VAST_1416+00
71315,71223,VAST_1506+06
71315,71224,VAST_1506+00
71315,71225,VAST_1531-06
71315,71227,VAST_1800+00
71315,71228,VAST_1824+06
71315,71233,VAST_2004+00
71315,71235,VAST_2126-37
71315,71236,VAST_2143+06
71315,71237,VAST_2138-31
71315,71238,VAST_2207-31
71315,71239,VAST_2208+00
71315,71241,VAST_2253-43
71315,71242,VAST_2326-43
71315,71244,VAST_2233+00
71315,71245,VAST_2257+06
71315,71248,VAST_0054-25
71315,71249,VAST_0056-31
71315,71250,VAST_0101-37
71315,71251,VAST_0124-31
71315,71252,VAST_0126-06
71315,71253,VAST_0418-50
71315,71254,VAST_0216+06
71315,71255,VAST_0241+00
71315,71256,VAST_0241-06
71315,71257,VAST_0517-56
71315,71258,VAST_0538-31
71315,71259,VAST_0306-06
71315,71260,VAST_0331-06
71315,71261,VAST_0420+06
71315,71262,VAST_0420+00
71315,71263,VAST_0435-56
71315,71270,VAST_2146-43
71315,71271,VAST_2228-37
71315,71272,VAST_2004+06
71315,71273,VAST_2256-56
71315,71274,VAST_2042-31
71315,71275,VAST_2322+06
71315,71276,VAST_2323-50
71315,71277,VAST_0000-50
71315,71278,VAST_2143-06
71315,71280,VAST_0028-31
71315,71281,VAST_0030-37
71315,71282,VAST_0033-43
71315,71283,VAST_0036-50
71315,71284,VAST_0021-56
71315,71285,VAST_0131-37
71315,71286,VAST_0152-31
71315,71287,VAST_0202-37
71315,71288,VAST_0221-31
71315,71289,VAST_0249-31
71315,71290,VAST_0306+00
71315,71291,VAST_0241+06
71315,71292,VAST_0303-37
71315,71293,VAST_0352-56
71315,71294,VAST_0304-50
71315,71295,VAST_0320-43
71315,71296,VAST_0334-37
71315,71297,VAST_0310-56
71315,71298,VAST_0341-50
71315,71299,VAST_0233-37
71315,71302,VAST_0943-06
71315,71303,VAST_1012-37
71315,71304,VAST_0853+00
71315,71306,VAST_1033-06
71315,71307,VAST_1036-43
71315,71308,VAST_1122-06
