cal_sbid,sbid,field
62558,62553,VAST_1056-56
62558,62554,VAST_1135-62
62558,62555,VAST_1224-62
62558,62563,VAST_1014-56
62558,62564,VAST_1045-62
62625,62577,VAST_0822-43
62625,62591,VAST_0054-25
62625,62592,VAST_0127-73
62625,62608,VAST_1314-62
62625,62610,VAST_1404-62
62625,62611,VAST_1428-56
62625,62612,VAST_1441-06
62625,62613,VAST_1510-56
62625,62614,VAST_1453-62
62625,62623,VAST_1806-12
62625,62627,VAST_0913-50
62625,62628,VAST_0931-56
62625,62634,VAST_1600-50
62625,62635,VAST_1552-56
62625,62636,VAST_1636-50
62625,62637,VAST_1651-37
62625,62638,VAST_1718-43
62625,62639,VAST_1724-31
62625,62640,VAST_1739-25
62625,62641,VAST_1800+00
62625,62642,VAST_1753-18
62625,62643,VAST_1806-25
62625,62644,VAST_1831-12
62625,62645,VAST_1819-18
62625,62646,VAST_1824-06
62625,62647,VAST_1824+00
62625,62649,VAST_1721-37
62625,62650,VAST_1849-06
62625,62651,VAST_1849+00
62625,62652,VAST_1849+06
62625,62653,VAST_1856+12
62625,62654,VAST_1912+18
62625,62655,VAST_1922+12
62625,62656,VAST_1914+06
62625,62658,VAST_0530-68
